Section,Rank,Car,Driver,C/E/T,Time,Speed,Lap
Sector 14,7,2,"Newgarden, Josef",D/C/F,00:04.2590,69.639,5
Sector 14,8,14,"Kanaan, Tony",D/C/F,00:04.2594,69.632,2
Sector 14,9,28,"Hunter-Reay, Ryan",D/H/F,00:04.2743,69.389,3
Sector 14,10,12,"Power, Will",D/C/F,00:04.2744,69.388,5
Sector 14,11,26,"Veach, Zach",D/H/F,00:04.2804,69.290,5
Sector 14,12,22,"Pagenaud, Simon",D/C/F,00:04.2840,69.232,1
Sector 14,13,98,"Andretti, Marco",D/H/F,00:04.2915,69.111,3
Sector 14,14,30,"Sato, Takuma",D/H/F,00:04.2937,69.076,5
Sector 14,15,5,"Hinchcliffe, James",D/H/F,00:04.3080,68.847,5
Sector 14,16,27,"Rossi, Alexander",D/H/F,00:04.3097,68.819,3
Sector 14,17,19,"Ferrucci, Santino (R)",D/H/F,00:04.3188,68.674,5
Sector 14,18,21,"Pigot, Spencer",D/C/F,00:04.3209,68.641,5
Sector 14,19,4,"Leist, Matheus",D/C/F,00:04.3220,68.624,5
Sector 14,20,15,"Rahal, Graham",D/H/F,00:04.3241,68.590,2
Sector 14,21,9,"Dixon, Scott",D/H/F,00:04.3285,68.520,3
Sector 14,22,60,"Harvey, Jack",D/H/F,00:04.3697,67.874,3
Sector 14,23,18,"Bourdais, Sebastien",D/H/F,00:04.4596,66.506,1
Sector 14,24,32,"Kaiser, Kyle (R)",D/C/F,00:04.4920,66.026,7
Sector 15,1,15,"Rahal, Graham",D/H/F,00:08.2353,77.411,2
Sector 15,2,88,"Herta, Colton (R)",D/H/F,00:08.3021,76.788,1
Sector 15,3,2,"Newgarden, Josef",D/C/F,00:08.3146,76.672,2
Sector 15,4,59,"Chilton, Max",D/C/F,00:08.3381,76.456,3
Sector 15,5,31,"O'Ward, Patricio (R)",D/C/F,00:08.3538,76.313,4
Sector 15,6,22,"Pagenaud, Simon",D/C/F,00:08.3727,76.140,1
Sector 15,7,27,"Rossi, Alexander",D/H/F,00:08.3778,76.094,2
Sector 15,8,4,"Leist, Matheus",D/C/F,00:08.3834,76.043,1
Sector 15,9,12,"Power, Will",D/C/F,00:08.3864,76.016,1
Sector 15,10,26,"Veach, Zach",D/H/F,00:08.4000,75.893,1
Sector 15,11,28,"Hunter-Reay, Ryan",D/H/F,00:08.4288,75.634,1
Sector 15,12,10,"Rosenqvist, Felix (R)",D/H/F,00:08.4301,75.622,6
Sector 15,13,5,"Hinchcliffe, James",D/H/F,00:08.4490,75.453,5
Sector 15,14,32,"Kaiser, Kyle (R)",D/C/F,00:08.4509,75.436,2
Sector 15,15,9,"Dixon, Scott",D/H/F,00:08.4872,75.113,3
Sector 15,16,30,"Sato, Takuma",D/H/F,00:08.5267,74.765,1
Sector 15,17,14,"Kanaan, Tony",D/C/F,00:08.5546,74.521,3
Sector 15,18,98,"Andretti, Marco",D/H/F,00:08.5575,74.496,3
Sector 15,19,60,"Harvey, Jack",D/H/F,00:08.5630,74.448,3
Sector 15,20,19,"Ferrucci, Santino (R)",D/H/F,00:08.5807,74.295,2
Sector 15,21,7,"Ericsson, Marcus (R)",D/H/F,00:08.5858,74.251,3
Sector 15,22,20,"Jones, Ed",D/C/F,00:08.6531,73.673,1
Sector 15,23,21,"Pigot, Spencer",D/C/F,00:08.6628,73.591,2
Sector 15,24,18,"Bourdais, Sebastien",D/H/F,00:08.6810,73.436,1
Sector 16,1,7,"Ericsson, Marcus (R)",D/H/F,00:05.9955,115.086,6
Sector 16,2,88,"Herta, Colton (R)",D/H/F,00:06.0697,113.679,3
Sector 16,3,27,"Rossi, Alexander",D/H/F,00:06.0710,113.655,1
Sector 16,4,9,"Dixon, Scott",D/H/F,00:06.0889,113.321,3
Sector 16,5,21,"Pigot, Spencer",D/C/F,00:06.0971,113.169,1
Sector 16,6,18,"Bourdais, Sebastien",D/H/F,00:06.1093,112.943,1
Sector 16,7,2,"Newgarden, Josef",D/C/F,00:06.1282,112.594,2
Sector 16,8,10,"Rosenqvist, Felix (R)",D/H/F,00:06.1352,112.466,1
Sector 16,9,5,"Hinchcliffe, James",D/H/F,00:06.1394,112.389,5
Sector 16,10,15,"Rahal, Graham",D/H/F,00:06.1463,112.263,2
Sector 16,11,22,"Pagenaud, Simon",D/C/F,00:06.1763,111.717,4
Sector 16,12,12,"Power, Will",D/C/F,00:06.1779,111.688,3
Sector 16,13,60,"Harvey, Jack",D/H/F,00:06.1808,111.636,2
Sector 16,14,19,"Ferrucci, Santino (R)",D/H/F,00:06.1830,111.596,1
Sector 16,15,59,"Chilton, Max",D/C/F,00:06.1852,111.557,4
Sector 16,16,31,"O'Ward, Patricio (R)",D/C/F,00:06.2102,111.108,2
Sector 16,17,4,"Leist, Matheus",D/C/F,00:06.2103,111.106,3
Sector 16,18,28,"Hunter-Reay, Ryan",D/H/F,00:06.2263,110.820,2
Sector 16,19,30,"Sato, Takuma",D/H/F,00:06.2376,110.619,1
Sector 16,20,20,"Jones, Ed",D/C/F,00:06.2743,109.972,1
Sector 16,21,14,"Kanaan, Tony",D/C/F,00:06.2844,109.796,3
Sector 16,22,26,"Veach, Zach",D/H/F,00:06.2892,109.712,5
Sector 16,23,32,"Kaiser, Kyle (R)",D/C/F,00:06.2926,109.653,4
Sector 16,24,98,"Andretti, Marco",D/H/F,00:06.3468,108.716,6
Sector 17,1,2,"Newgarden, Josef",D/C/F,00:03.8892,146.735,2
Sector 17,2,7,"Ericsson, Marcus (R)",D/H/F,00:03.9233,145.460,2
Sector 17,3,27,"Rossi, Alexander",D/H/F,00:03.9391,144.876,1
Sector 17,4,18,"Bourdais, Sebastien",D/H/F,00:03.9744,143.589,4
Sector 17,5,10,"Rosenqvist, Felix (R)",D/H/F,00:03.9898,143.035,2
Sector 17,6,31,"O'Ward, Patricio (R)",D/C/F,00:03.9952,142.842,6
Sector 17,7,12,"Power, Will",D/C/F,00:03.9989,142.710,2
Sector 17,8,21,"Pigot, Spencer",D/C/F,00:04.0032,142.556,1
Sector 17,9,88,"Herta, Colton (R)",D/H/F,00:04.0070,142.421,2
Sector 17,10,98,"Andretti, Marco",D/H/F,00:04.0141,142.169,3
Sector 17,11,9,"Dixon, Scott",D/H/F,00:04.0149,142.141,3
Sector 17,12,28,"Hunter-Reay, Ryan",D/H/F,00:04.0181,142.028,2
Sector 17,13,30,"Sato, Takuma",D/H/F,00:04.0212,141.918,1
Sector 17,14,19,"Ferrucci, Santino (R)",D/H/F,00:04.0213,141.915,5
Sector 17,15,5,"Hinchcliffe, James",D/H/F,00:04.0221,141.887,5
Sector 17,16,22,"Pagenaud, Simon",D/C/F,00:04.0277,141.689,2
Sector 17,17,60,"Harvey, Jack",D/H/F,00:04.0585,140.614,2
Sector 17,18,26,"Veach, Zach",D/H/F,00:04.0756,140.024,5
Sector 17,19,15,"Rahal, Graham",D/H/F,00:04.0833,139.760,5
Sector 17,20,59,"Chilton, Max",D/C/F,00:04.0840,139.736,5
Sector 17,21,14,"Kanaan, Tony",D/C/F,00:04.0915,139.480,6
Sector 17,22,32,"Kaiser, Kyle (R)",D/C/F,00:04.0950,139.361,1
Sector 17,23,20,"Jones, Ed",D/C/F,00:04.1032,139.082,1
Sector 17,24,4,"Leist, Matheus",D/C/F,00:04.1195,138.532,1
Sector 18,1,2,"Newgarden, Josef",D/C/F,00:06.6024,127.123,3
Sector 18,2,19,"Ferrucci, Santino (R)",D/H/F,00:06.7044,125.189,1
Sector 18,3,10,"Rosenqvist, Felix (R)",D/H/F,00:06.7346,124.628,4
Sector 18,4,12,"Power, Will",D/C/F,00:06.7420,124.491,3
Sector 18,5,88,"Herta, Colton (R)",D/H/F,00:06.7670,124.031,3
Sector 18,6,9,"Dixon, Scott",D/H/F,00:06.7908,123.596,3
Sector 18,7,59,"Chilton, Max",D/C/F,00:06.7993,123.442,4
Sector 18,8,27,"Rossi, Alexander",D/H/F,00:06.8011,123.409,3
Sector 18,9,7,"Ericsson, Marcus (R)",D/H/F,00:06.8129,123.195,6
Sector 18,10,26,"Veach, Zach",D/H/F,00:06.8305,122.878,5
Sector 18,11,21,"Pigot, Spencer",D/C/F,00:06.8542,122.453,3
Sector 18,12,5,"Hinchcliffe, James",D/H/F,00:06.8664,122.236,3
Sector 18,13,28,"Hunter-Reay, Ryan",D/H/F,00:06.9026,121.594,3
Sector 18,14,15,"Rahal, Graham",D/H/F,00:06.9206,121.278,3
Sector 18,15,31,"O'Ward, Patricio (R)",D/C/F,00:06.9420,120.904,9
Sector 18,16,22,"Pagenaud, Simon",D/C/F,00:06.9542,120.692,3
Sector 18,17,18,"Bourdais, Sebastien",D/H/F,00:06.9591,120.607,4
Sector 18,18,60,"Harvey, Jack",D/H/F,00:06.9757,120.320,3
Sector 18,19,98,"Andretti, Marco",D/H/F,00:06.9864,120.136,3
Sector 18,20,30,"Sato, Takuma",D/H/F,00:06.9936,120.012,2
Sector 18,21,32,"Kaiser, Kyle (R)",D/C/F,00:07.0056,119.807,4
Sector 18,22,4,"Leist, Matheus",D/C/F,00:07.0397,119.226,2
Sector 18,23,20,"Jones, Ed",D/C/F,00:07.1478,117.423,4
Sector 18,24,14,"Kanaan, Tony",D/C/F,00:07.3243,114.594,4
Sector 19,1,30,"Sato, Takuma",D/H/F,00:05.5678,78.373,2
Sector 19,2,15,"Rahal, Graham",D/H/F,00:05.5912,78.045,2
Sector 19,3,20,"Jones, Ed",D/C/F,00:05.6130,77.742,2
Sector 19,4,27,"Rossi, Alexander",D/H/F,00:05.6141,77.726,1
Sector 19,5,18,"Bourdais, Sebastien",D/H/F,00:05.6253,77.572,4
Sector 19,6,31,"O'Ward, Patricio (R)",D/C/F,00:05.6320,77.479,4
Sector 19,7,9,"Dixon, Scott",D/H/F,00:05.6346,77.444,3
Sector 19,8,5,"Hinchcliffe, James",D/H/F,00:05.6445,77.308,2
Sector 19,9,22,"Pagenaud, Simon",D/C/F,00:05.6518,77.208,2
Sector 19,10,14,"Kanaan, Tony",D/C/F,00:05.6667,77.005,3
Sector 19,11,59,"Chilton, Max",D/C/F,00:05.6684,76.982,4
Sector 19,12,12,"Power, Will",D/C/F,00:05.6814,76.806,1
Sector 19,13,2,"Newgarden, Josef",D/C/F,00:05.6828,76.787,2
Sector 19,14,28,"Hunter-Reay, Ryan",D/H/F,00:05.6872,76.727,2
Sector 19,15,19,"Ferrucci, Santino (R)",D/H/F,00:05.6882,76.714,1
Sector 19,16,26,"Veach, Zach",D/H/F,00:05.6990,76.568,5
Sector 19,17,98,"Andretti, Marco",D/H/F,00:05.7138,76.370,3
Sector 19,18,10,"Rosenqvist, Felix (R)",D/H/F,00:05.7173,76.323,3
Sector 19,19,4,"Leist, Matheus",D/C/F,00:05.7188,76.303,2
Sector 19,20,21,"Pigot, Spencer",D/C/F,00:05.7302,76.152,3
Sector 19,21,88,"Herta, Colton (R)",D/H/F,00:05.7691,75.638,3
Sector 19,22,60,"Harvey, Jack",D/H/F,00:05.7841,75.442,3
Sector 19,23,7,"Ericsson, Marcus (R)",D/H/F,00:05.7998,75.238,3
Sector 19,24,32,"Kaiser, Kyle (R)",D/C/F,00:05.8363,74.767,3
Sector 20,1,88,"Herta, Colton (R)",D/H/F,00:05.0818,144.365,3
Sector 20,2,5,"Hinchcliffe, James",D/H/F,00:05.0870,144.218,2
Sector 20,3,27,"Rossi, Alexander",D/H/F,00:05.0963,143.955,2
Sector 20,4,15,"Rahal, Graham",D/H/F,00:05.1054,143.698,3
Sector 20,5,4,"Leist, Matheus",D/C/F,00:05.1076,143.636,3
Sector 20,6,19,"Ferrucci, Santino (R)",D/H/F,00:05.1121,143.510,2
Sector 20,7,59,"Chilton, Max",D/C/F,00:05.1229,143.207,3
Sector 20,8,7,"Ericsson, Marcus (R)",D/H/F,00:05.1261,143.118,3
Sector 20,9,98,"Andretti, Marco",D/H/F,00:05.1272,143.087,3
Sector 20,10,22,"Pagenaud, Simon",D/C/F,00:05.1348,142.875,2
Sector 20,11,21,"Pigot, Spencer",D/C/F,00:05.1379,142.789,3
Sector 20,12,14,"Kanaan, Tony",D/C/F,00:05.1483,142.501,4
Sector 20,13,28,"Hunter-Reay, Ryan",D/H/F,00:05.1570,142.260,4
Sector 20,14,26,"Veach, Zach",D/H/F,00:05.1695,141.916,3
Sector 20,15,2,"Newgarden, Josef",D/C/F,00:05.1705,141.889,2
Sector 20,16,31,"O'Ward, Patricio (R)",D/C/F,00:05.1792,141.651,6
Sector 20,17,12,"Power, Will",D/C/F,00:05.1892,141.378,3
Sector 20,18,30,"Sato, Takuma",D/H/F,00:05.2057,140.929,3
Sector 20,19,18,"Bourdais, Sebastien",D/H/F,00:05.2195,140.557,4
Sector 20,20,60,"Harvey, Jack",D/H/F,00:05.2338,140.173,1
Sector 20,21,9,"Dixon, Scott",D/H/F,00:05.2382,140.055,3
Sector 20,22,10,"Rosenqvist, Felix (R)",D/H/F,00:05.2408,139.986,3
Sector 20,23,20,"Jones, Ed",D/C/F,00:05.2602,139.469,2
Sector 20,24,32,"Kaiser, Kyle (R)",D/C/F,00:05.2666,139.300,1
