,driver,totalPoints,chamPos,season
31,Charlie Kimball,8.0,41.0,494
32,Marco Andretti,22.0,35.0,494
33,Juan Pablo Montoya,53.0,30.0,494
34,Simona de Silvestro,10.0,38.0,494
35,Santino Ferrucci,146.0,25.0,494
36,Oliver Askew,24.0,34.0,494
37,Kevin Magnussen,7.0,42.0,494
38,Cody Ware,21.0,36.0,494
39,Ryan Norman,10.0,39.0,494
40,Stefan Wilson,10.0,40.0,494
41,Sage Karam,53.0,31.0,494
0,Alex Palou,566.0,1.0,495
1,Alexander Rossi,288.0,13.0,495
2,Christian Lundgaard,17.0,36.0,495
3,Colton Herta,352.0,9.0,495
4,Conor Daly,232.0,19.0,495
5,Dalton Kellett,181.0,22.0,495
6,Ed Carpenter,106.0,27.0,495
7,Ed Jones,207.0,21.0,495
8,Felix Rosenqvist,229.0,20.0,495
9,Graham Rahal,399.0,7.0,495
10,Helio Castroneves,175.0,23.0,495
11,Jack Harvey,294.0,12.0,495
12,James Hinchcliffe,249.0,16.0,495
13,Jimmie Johnson,111.0,26.0,495
14,Josef Newgarden,456.0,4.0,495
15,Marcus Ericsson,454.0,5.0,495
16,Max Chilton,122.0,25.0,495
17,Patricio O'Ward,491.0,3.0,495
18,Pietro Fittipaldi,53.0,29.0,495
19,R.C. Enerson,5.0,42.0,495
20,Rinus VeeKay,377.0,8.0,495
21,Romain Grosjean,235.0,18.0,495
22,Ryan Hunter-Reay,243.0,17.0,495
23,Scott Dixon,530.0,2.0,495
24,Scott McLaughlin,283.0,14.0,495
25,Sebastien Bourdais,277.0,15.0,495
26,Simon Pagenaud,402.0,6.0,495
27,Takuma Sato,334.0,11.0,495
28,Tony Kanaan,88.0,28.0,495
29,Will Power,344.0,10.0,495
30,J.R. Hildebrand,30.0,32.0,495
31,Charlie Kimball,8.0,40.0,495
32,Marco Andretti,22.0,34.0,495
33,Juan Pablo Montoya,53.0,30.0,495
34,Simona de Silvestro,10.0,37.0,495
35,Santino Ferrucci,146.0,24.0,495
36,Oliver Askew,24.0,33.0,495
37,Kevin Magnussen,7.0,41.0,495
38,Cody Ware,21.0,35.0,495
39,Ryan Norman,10.0,38.0,495
40,Stefan Wilson,10.0,39.0,495
41,Sage Karam,53.0,31.0,495
0,Alex Palou,489.0,2.0,496
1,Alexander Rossi,384.0,8.0,496
2,Christian Lundgaard,15.0,37.0,496
3,Colton Herta,399.0,7.0,496
4,Conor Daly,249.0,17.0,496
5,Dalton Kellett,150.0,23.0,496
6,Ed Carpenter,123.0,25.0,496
7,Ed Jones,244.0,18.0,496
8,Felix Rosenqvist,160.0,22.0,496
9,Graham Rahal,448.0,6.0,496
10,Helio Castroneves,201.0,21.0,496
11,Jack Harvey,300.0,13.0,496
12,James Hinchcliffe,237.0,19.0,496
13,Jimmie Johnson,99.0,27.0,496
14,Josef Newgarden,466.0,5.0,496
15,Marcus Ericsson,468.0,4.0,496
16,Max Chilton,120.0,26.0,496
17,Patricio O'Ward,488.0,3.0,496
18,Pietro Fittipaldi,46.0,31.0,496
19,R.C. Enerson,30.0,32.0,496
20,Rinus VeeKay,333.0,10.0,496
21,Romain Grosjean,251.0,16.0,496
22,Ryan Hunter-Reay,259.0,15.0,496
23,Scott Dixon,515.0,1.0,496
24,Scott McLaughlin,328.0,12.0,496
25,Sebastien Bourdais,224.0,20.0,496
26,Simon Pagenaud,377.0,9.0,496
27,Takuma Sato,331.0,11.0,496
28,Tony Kanaan,92.0,28.0,496
29,Will Power,274.0,14.0,496
30,J.R. Hildebrand,30.0,33.0,496
31,Charlie Kimball,8.0,41.0,496
32,Marco Andretti,22.0,35.0,496
33,Juan Pablo Montoya,53.0,29.0,496
34,Simona de Silvestro,10.0,38.0,496
35,Santino Ferrucci,146.0,24.0,496
36,Oliver Askew,24.0,34.0,496
37,Kevin Magnussen,7.0,42.0,496
38,Cody Ware,21.0,36.0,496
39,Ryan Norman,10.0,39.0,496
40,Stefan Wilson,10.0,40.0,496
41,Sage Karam,53.0,30.0,496
0,Alex Palou,554.0,1.0,497
1,Alexander Rossi,281.0,12.0,497
2,Christian Lundgaard,9.0,39.0,497
3,Colton Herta,431.0,5.0,497
4,Conor Daly,238.0,19.0,497
5,Dalton Kellett,199.0,22.0,497
6,Ed Carpenter,127.0,25.0,497
7,Ed Jones,213.0,20.0,497
8,Felix Rosenqvist,174.0,23.0,497
9,Graham Rahal,367.0,9.0,497
10,Helio Castroneves,249.0,17.0,497
11,Jack Harvey,274.0,14.0,497
12,James Hinchcliffe,273.0,15.0,497
13,Jimmie Johnson,93.0,28.0,497
14,Josef Newgarden,463.0,4.0,497
15,Marcus Ericsson,425.0,7.0,497
16,Max Chilton,119.0,26.0,497
17,Patricio O'Ward,482.0,3.0,497
18,Pietro Fittipaldi,40.0,31.0,497
19,R.C. Enerson,6.0,42.0,497
20,Rinus VeeKay,407.0,8.0,497
21,Romain Grosjean,252.0,16.0,497
22,Ryan Hunter-Reay,242.0,18.0,497
23,Scott Dixon,545.0,2.0,497
24,Scott McLaughlin,275.0,13.0,497
25,Sebastien Bourdais,207.0,21.0,497
26,Simon Pagenaud,428.0,6.0,497
27,Takuma Sato,325.0,10.0,497
28,Tony Kanaan,95.0,27.0,497
29,Will Power,307.0,11.0,497
30,J.R. Hildebrand,30.0,32.0,497
31,Charlie Kimball,8.0,40.0,497
32,Marco Andretti,22.0,34.0,497
33,Juan Pablo Montoya,53.0,29.0,497
34,Simona de Silvestro,10.0,36.0,497
35,Santino Ferrucci,146.0,24.0,497
36,Oliver Askew,24.0,33.0,497
37,Kevin Magnussen,7.0,41.0,497
38,Cody Ware,21.0,35.0,497
39,Ryan Norman,10.0,37.0,497
40,Stefan Wilson,10.0,38.0,497
41,Sage Karam,53.0,30.0,497
0,Alex Palou,558.0,2.0,498
1,Alexander Rossi,308.0,12.0,498
2,Christian Lundgaard,12.0,37.0,498
3,Colton Herta,366.0,8.0,498
4,Conor Daly,221.0,20.0,498
5,Dalton Kellett,164.0,23.0,498
6,Ed Carpenter,123.0,26.0,498
7,Ed Jones,272.0,15.0,498
8,Felix Rosenqvist,195.0,21.0,498
9,Graham Rahal,401.0,7.0,498
10,Helio Castroneves,242.0,17.0,498
11,Jack Harvey,295.0,13.0,498
12,James Hinchcliffe,242.0,18.0,498
13,Jimmie Johnson,105.0,27.0,498
14,Josef Newgarden,485.0,3.0,498
15,Marcus Ericsson,436.0,5.0,498
16,Max Chilton,137.0,25.0,498
17,Patricio O'Ward,440.0,4.0,498
18,Pietro Fittipaldi,60.0,29.0,498
19,R.C. Enerson,14.0,36.0,498
20,Rinus VeeKay,330.0,10.0,498
21,Romain Grosjean,229.0,19.0,498
22,Ryan Hunter-Reay,264.0,16.0,498
23,Scott Dixon,561.0,1.0,498
24,Scott McLaughlin,292.0,14.0,498
25,Sebastien Bourdais,193.0,22.0,498
26,Simon Pagenaud,404.0,6.0,498
27,Takuma Sato,338.0,9.0,498
28,Tony Kanaan,88.0,28.0,498
29,Will Power,325.0,11.0,498
30,J.R. Hildebrand,30.0,32.0,498
31,Charlie Kimball,8.0,41.0,498
32,Marco Andretti,22.0,34.0,498
33,Juan Pablo Montoya,53.0,30.0,498
34,Simona de Silvestro,10.0,38.0,498
35,Santino Ferrucci,146.0,24.0,498
36,Oliver Askew,24.0,33.0,498
37,Kevin Magnussen,7.0,42.0,498
38,Cody Ware,21.0,35.0,498
39,Ryan Norman,10.0,39.0,498
40,Stefan Wilson,10.0,40.0,498
41,Sage Karam,53.0,31.0,498
0,Alex Palou,479.0,2.0,499
1,Alexander Rossi,349.0,10.0,499
2,Christian Lundgaard,5.0,42.0,499
3,Colton Herta,418.0,6.0,499
4,Conor Daly,306.0,12.0,499
5,Dalton Kellett,139.0,25.0,499
6,Ed Carpenter,117.0,27.0,499
7,Ed Jones,250.0,19.0,499
8,Felix Rosenqvist,167.0,22.0,499
9,Graham Rahal,413.0,7.0,499
10,Helio Castroneves,238.0,20.0,499
11,Jack Harvey,259.0,16.0,499
12,James Hinchcliffe,255.0,17.0,499
13,Jimmie Johnson,120.0,26.0,499
14,Josef Newgarden,442.0,4.0,499
15,Marcus Ericsson,427.0,5.0,499
16,Max Chilton,146.0,23.0,499
17,Patricio O'Ward,514.0,1.0,499
18,Pietro Fittipaldi,47.0,31.0,499
19,R.C. Enerson,11.0,36.0,499
20,Rinus VeeKay,341.0,11.0,499
21,Romain Grosjean,207.0,21.0,499
22,Ryan Hunter-Reay,284.0,14.0,499
23,Scott Dixon,464.0,3.0,499
24,Scott McLaughlin,285.0,13.0,499
25,Sebastien Bourdais,253.0,18.0,499
26,Simon Pagenaud,409.0,8.0,499
27,Takuma Sato,387.0,9.0,499
28,Tony Kanaan,93.0,28.0,499
29,Will Power,275.0,15.0,499
30,J.R. Hildebrand,30.0,32.0,499
31,Charlie Kimball,8.0,40.0,499
32,Marco Andretti,22.0,34.0,499
33,Juan Pablo Montoya,53.0,29.0,499
34,Simona de Silvestro,10.0,37.0,499
35,Santino Ferrucci,146.0,24.0,499
36,Oliver Askew,24.0,33.0,499
37,Kevin Magnussen,7.0,41.0,499
38,Cody Ware,21.0,35.0,499
39,Ryan Norman,10.0,38.0,499
40,Stefan Wilson,10.0,39.0,499
41,Sage Karam,53.0,30.0,499
0,Alex Palou,502.0,2.0,500
1,Alexander Rossi,287.0,13.0,500
2,Christian Lundgaard,17.0,37.0,500
3,Colton Herta,384.0,9.0,500
4,Conor Daly,245.0,17.0,500
5,Dalton Kellett,146.0,24.0,500
6,Ed Carpenter,115.0,27.0,500
7,Ed Jones,231.0,19.0,500
8,Felix Rosenqvist,230.0,20.0,500
9,Graham Rahal,395.0,6.0,500
10,Helio Castroneves,216.0,21.0,500
11,Jack Harvey,289.0,12.0,500
12,James Hinchcliffe,216.0,22.0,500
13,Jimmie Johnson,146.0,25.0,500
14,Josef Newgarden,471.0,3.0,500
15,Marcus Ericsson,450.0,4.0,500
16,Max Chilton,147.0,23.0,500
17,Patricio O'Ward,430.0,5.0,500
18,Pietro Fittipaldi,48.0,31.0,500
19,R.C. Enerson,22.0,34.0,500
20,Rinus VeeKay,393.0,7.0,500
21,Romain Grosjean,270.0,16.0,500
22,Ryan Hunter-Reay,273.0,15.0,500
23,Scott Dixon,532.0,1.0,500
24,Scott McLaughlin,285.0,14.0,500
25,Sebastien Bourdais,233.0,18.0,500
26,Simon Pagenaud,388.0,8.0,500
27,Takuma Sato,313.0,11.0,500
28,Tony Kanaan,90.0,28.0,500
29,Will Power,336.0,10.0,500
30,J.R. Hildebrand,30.0,32.0,500
31,Charlie Kimball,8.0,41.0,500
32,Marco Andretti,22.0,35.0,500
33,Juan Pablo Montoya,53.0,29.0,500
34,Simona de Silvestro,10.0,38.0,500
35,Santino Ferrucci,146.0,26.0,500
36,Oliver Askew,24.0,33.0,500
37,Kevin Magnussen,7.0,42.0,500
38,Cody Ware,21.0,36.0,500
39,Ryan Norman,10.0,39.0,500
40,Stefan Wilson,10.0,40.0,500
41,Sage Karam,53.0,30.0,500
0,Alex Palou,486.0,2.0,501
1,Alexander Rossi,290.0,13.0,501
2,Christian Lundgaard,5.0,42.0,501
3,Colton Herta,411.0,6.0,501
4,Conor Daly,320.0,10.0,501
5,Dalton Kellett,154.0,24.0,501
6,Ed Carpenter,125.0,27.0,501
7,Ed Jones,217.0,20.0,501
8,Felix Rosenqvist,206.0,22.0,501
9,Graham Rahal,404.0,7.0,501
10,Helio Castroneves,211.0,21.0,501
11,Jack Harvey,285.0,14.0,501
12,James Hinchcliffe,254.0,16.0,501
13,Jimmie Johnson,132.0,26.0,501
14,Josef Newgarden,434.0,5.0,501
15,Marcus Ericsson,453.0,4.0,501
16,Max Chilton,201.0,23.0,501
17,Patricio O'Ward,456.0,3.0,501
18,Pietro Fittipaldi,40.0,31.0,501
19,R.C. Enerson,10.0,36.0,501
20,Rinus VeeKay,348.0,9.0,501
21,Romain Grosjean,238.0,18.0,501
22,Ryan Hunter-Reay,234.0,19.0,501
23,Scott Dixon,568.0,1.0,501
24,Scott McLaughlin,276.0,15.0,501
25,Sebastien Bourdais,243.0,17.0,501
26,Simon Pagenaud,381.0,8.0,501
27,Takuma Sato,307.0,12.0,501
28,Tony Kanaan,103.0,28.0,501
29,Will Power,308.0,11.0,501
30,J.R. Hildebrand,30.0,32.0,501
31,Charlie Kimball,8.0,40.0,501
32,Marco Andretti,22.0,34.0,501
33,Juan Pablo Montoya,53.0,29.0,501
34,Simona de Silvestro,10.0,37.0,501
35,Santino Ferrucci,146.0,25.0,501
36,Oliver Askew,24.0,33.0,501
37,Kevin Magnussen,7.0,41.0,501
38,Cody Ware,21.0,35.0,501
39,Ryan Norman,10.0,38.0,501
40,Stefan Wilson,10.0,39.0,501
41,Sage Karam,53.0,30.0,501
0,Alex Palou,572.0,1.0,502
1,Alexander Rossi,312.0,12.0,502
2,Christian Lundgaard,19.0,36.0,502
3,Colton Herta,363.0,9.0,502
4,Conor Daly,240.0,16.0,502
5,Dalton Kellett,172.0,24.0,502
6,Ed Carpenter,114.0,27.0,502
7,Ed Jones,200.0,21.0,502
8,Felix Rosenqvist,213.0,19.0,502
9,Graham Rahal,384.0,7.0,502
10,Helio Castroneves,174.0,22.0,502
11,Jack Harvey,240.0,17.0,502
12,James Hinchcliffe,265.0,15.0,502
13,Jimmie Johnson,174.0,23.0,502
14,Josef Newgarden,440.0,4.0,502
15,Marcus Ericsson,425.0,5.0,502
16,Max Chilton,122.0,26.0,502
17,Patricio O'Ward,461.0,3.0,502
18,Pietro Fittipaldi,41.0,31.0,502
19,R.C. Enerson,15.0,37.0,502
20,Rinus VeeKay,364.0,8.0,502
21,Romain Grosjean,211.0,20.0,502
22,Ryan Hunter-Reay,294.0,14.0,502
23,Scott Dixon,555.0,2.0,502
24,Scott McLaughlin,295.0,13.0,502
25,Sebastien Bourdais,230.0,18.0,502
26,Simon Pagenaud,420.0,6.0,502
27,Takuma Sato,349.0,10.0,502
28,Tony Kanaan,101.0,28.0,502
29,Will Power,335.0,11.0,502
30,J.R. Hildebrand,30.0,32.0,502
31,Charlie Kimball,8.0,41.0,502
32,Marco Andretti,22.0,34.0,502
33,Juan Pablo Montoya,53.0,29.0,502
34,Simona de Silvestro,10.0,38.0,502
35,Santino Ferrucci,146.0,25.0,502
36,Oliver Askew,24.0,33.0,502
37,Kevin Magnussen,7.0,42.0,502
38,Cody Ware,21.0,35.0,502
39,Ryan Norman,10.0,39.0,502
40,Stefan Wilson,10.0,40.0,502
41,Sage Karam,53.0,30.0,502
0,Alex Palou,529.0,1.0,503
1,Alexander Rossi,321.0,11.0,503
2,Christian Lundgaard,8.0,40.0,503
3,Colton Herta,416.0,6.0,503
4,Conor Daly,207.0,20.0,503
5,Dalton Kellett,156.0,23.0,503
6,Ed Carpenter,118.0,27.0,503
7,Ed Jones,201.0,22.0,503
8,Felix Rosenqvist,221.0,19.0,503
9,Graham Rahal,403.0,7.0,503
10,Helio Castroneves,206.0,21.0,503
11,Jack Harvey,260.0,15.0,503
12,James Hinchcliffe,246.0,17.0,503
13,Jimmie Johnson,111.0,28.0,503
14,Josef Newgarden,455.0,4.0,503
15,Marcus Ericsson,449.0,5.0,503
16,Max Chilton,137.0,25.0,503
17,Patricio O'Ward,492.0,3.0,503
18,Pietro Fittipaldi,54.0,29.0,503
19,R.C. Enerson,12.0,36.0,503
20,Rinus VeeKay,396.0,8.0,503
21,Romain Grosjean,252.0,16.0,503
22,Ryan Hunter-Reay,238.0,18.0,503
23,Scott Dixon,510.0,2.0,503
24,Scott McLaughlin,316.0,13.0,503
25,Sebastien Bourdais,269.0,14.0,503
26,Simon Pagenaud,351.0,9.0,503
27,Takuma Sato,330.0,10.0,503
28,Tony Kanaan,119.0,26.0,503
29,Will Power,317.0,12.0,503
30,J.R. Hildebrand,30.0,32.0,503
31,Charlie Kimball,8.0,41.0,503
32,Marco Andretti,22.0,34.0,503
33,Juan Pablo Montoya,53.0,30.0,503
34,Simona de Silvestro,10.0,37.0,503
35,Santino Ferrucci,146.0,24.0,503
36,Oliver Askew,24.0,33.0,503
37,Kevin Magnussen,7.0,42.0,503
38,Cody Ware,21.0,35.0,503
39,Ryan Norman,10.0,38.0,503
40,Stefan Wilson,10.0,39.0,503
41,Sage Karam,53.0,31.0,503
0,Alex Palou,513.0,3.0,504
1,Alexander Rossi,323.0,11.0,504
2,Christian Lundgaard,50.0,31.0,504
3,Colton Herta,415.0,6.0,504
4,Conor Daly,226.0,17.0,504
5,Dalton Kellett,195.0,22.0,504
6,Ed Carpenter,125.0,28.0,504
7,Ed Jones,226.0,18.0,504
8,Felix Rosenqvist,175.0,23.0,504
9,Graham Rahal,390.0,7.0,504
10,Helio Castroneves,225.0,19.0,504
11,Jack Harvey,246.0,15.0,504
12,James Hinchcliffe,209.0,21.0,504
13,Jimmie Johnson,128.0,27.0,504
14,Josef Newgarden,461.0,5.0,504
15,Marcus Ericsson,469.0,4.0,504
16,Max Chilton,133.0,25.0,504
17,Patricio O'Ward,522.0,1.0,504
18,Pietro Fittipaldi,49.0,32.0,504
19,R.C. Enerson,24.0,34.0,504
20,Rinus VeeKay,336.0,10.0,504
21,Romain Grosjean,254.0,14.0,504
22,Ryan Hunter-Reay,230.0,16.0,504
23,Scott Dixon,516.0,2.0,504
24,Scott McLaughlin,301.0,12.0,504
25,Sebastien Bourdais,211.0,20.0,504
26,Simon Pagenaud,381.0,8.0,504
27,Takuma Sato,347.0,9.0,504
28,Tony Kanaan,129.0,26.0,504
29,Will Power,291.0,13.0,504
30,J.R. Hildebrand,30.0,33.0,504
31,Charlie Kimball,8.0,41.0,504
32,Marco Andretti,22.0,36.0,504
33,Juan Pablo Montoya,53.0,29.0,504
34,Simona de Silvestro,10.0,38.0,504
35,Santino Ferrucci,146.0,24.0,504
36,Oliver Askew,24.0,35.0,504
37,Kevin Magnussen,7.0,42.0,504
38,Cody Ware,21.0,37.0,504
39,Ryan Norman,10.0,39.0,504
40,Stefan Wilson,10.0,40.0,504
41,Sage Karam,53.0,30.0,504
0,Alex Palou,521.0,1.0,505
1,Alexander Rossi,303.0,12.0,505
2,Christian Lundgaard,26.0,33.0,505
3,Colton Herta,373.0,8.0,505
4,Conor Daly,248.0,18.0,505
5,Dalton Kellett,187.0,22.0,505
6,Ed Carpenter,111.0,26.0,505
7,Ed Jones,264.0,16.0,505
8,Felix Rosenqvist,210.0,21.0,505
9,Graham Rahal,415.0,7.0,505
10,Helio Castroneves,172.0,23.0,505
11,Jack Harvey,229.0,20.0,505
12,James Hinchcliffe,253.0,17.0,505
13,Jimmie Johnson,88.0,28.0,505
14,Josef Newgarden,473.0,4.0,505
15,Marcus Ericsson,420.0,6.0,505
16,Max Chilton,134.0,25.0,505
17,Patricio O'Ward,489.0,2.0,505
18,Pietro Fittipaldi,41.0,31.0,505
19,R.C. Enerson,5.0,42.0,505
20,Rinus VeeKay,368.0,9.0,505
21,Romain Grosjean,270.0,15.0,505
22,Ryan Hunter-Reay,278.0,13.0,505
23,Scott Dixon,489.0,3.0,505
24,Scott McLaughlin,317.0,11.0,505
25,Sebastien Bourdais,248.0,19.0,505
26,Simon Pagenaud,456.0,5.0,505
27,Takuma Sato,339.0,10.0,505
28,Tony Kanaan,95.0,27.0,505
29,Will Power,278.0,14.0,505
30,J.R. Hildebrand,30.0,32.0,505
31,Charlie Kimball,8.0,40.0,505
32,Marco Andretti,22.0,35.0,505
33,Juan Pablo Montoya,53.0,29.0,505
34,Simona de Silvestro,10.0,37.0,505
35,Santino Ferrucci,146.0,24.0,505
36,Oliver Askew,24.0,34.0,505
37,Kevin Magnussen,7.0,41.0,505
38,Cody Ware,21.0,36.0,505
39,Ryan Norman,10.0,38.0,505
40,Stefan Wilson,10.0,39.0,505
41,Sage Karam,53.0,30.0,505
0,Alex Palou,520.0,1.0,506
1,Alexander Rossi,283.0,13.0,506
2,Christian Lundgaard,6.0,42.0,506
3,Colton Herta,391.0,7.0,506
4,Conor Daly,251.0,16.0,506
5,Dalton Kellett,220.0,21.0,506
6,Ed Carpenter,139.0,26.0,506
7,Ed Jones,235.0,19.0,506
8,Felix Rosenqvist,158.0,24.0,506
9,Graham Rahal,445.0,6.0,506
10,Helio Castroneves,199.0,22.0,506
11,Jack Harvey,287.0,12.0,506
12,James Hinchcliffe,259.0,15.0,506
13,Jimmie Johnson,100.0,27.0,506
14,Josef Newgarden,469.0,4.0,506
15,Marcus Ericsson,449.0,5.0,506
16,Max Chilton,167.0,23.0,506
17,Patricio O'Ward,505.0,2.0,506
18,Pietro Fittipaldi,56.0,29.0,506
19,R.C. Enerson,30.0,32.0,506
20,Rinus VeeKay,312.0,11.0,506
21,Romain Grosjean,232.0,20.0,506
22,Ryan Hunter-Reay,241.0,18.0,506
23,Scott Dixon,487.0,3.0,506
24,Scott McLaughlin,269.0,14.0,506
25,Sebastien Bourdais,242.0,17.0,506
26,Simon Pagenaud,373.0,8.0,506
27,Takuma Sato,324.0,10.0,506
28,Tony Kanaan,90.0,28.0,506
29,Will Power,361.0,9.0,506
30,J.R. Hildebrand,30.0,33.0,506
31,Charlie Kimball,8.0,40.0,506
32,Marco Andretti,22.0,35.0,506
33,Juan Pablo Montoya,53.0,30.0,506
34,Simona de Silvestro,10.0,37.0,506
35,Santino Ferrucci,146.0,25.0,506
36,Oliver Askew,24.0,34.0,506
37,Kevin Magnussen,7.0,41.0,506
38,Cody Ware,21.0,36.0,506
39,Ryan Norman,10.0,38.0,506
40,Stefan Wilson,10.0,39.0,506
41,Sage Karam,53.0,31.0,506
0,Alex Palou,489.0,2.0,507
1,Alexander Rossi,307.0,11.0,507
2,Christian Lundgaard,14.0,36.0,507
3,Colton Herta,382.0,9.0,507
4,Conor Daly,245.0,19.0,507
5,Dalton Kellett,161.0,23.0,507
6,Ed Carpenter,116.0,26.0,507
7,Ed Jones,294.0,12.0,507
8,Felix Rosenqvist,205.0,21.0,507
9,Graham Rahal,427.0,6.0,507
10,Helio Castroneves,201.0,22.0,507
11,Jack Harvey,270.0,14.0,507
12,James Hinchcliffe,265.0,15.0,507
13,Jimmie Johnson,81.0,28.0,507
14,Josef Newgarden,455.0,4.0,507
15,Marcus Ericsson,409.0,8.0,507
16,Max Chilton,135.0,25.0,507
17,Patricio O'Ward,474.0,3.0,507
18,Pietro Fittipaldi,49.0,31.0,507
19,R.C. Enerson,9.0,40.0,507
20,Rinus VeeKay,375.0,10.0,507
21,Romain Grosjean,253.0,16.0,507
22,Ryan Hunter-Reay,249.0,17.0,507
23,Scott Dixon,511.0,1.0,507
24,Scott McLaughlin,247.0,18.0,507
25,Sebastien Bourdais,242.0,20.0,507
26,Simon Pagenaud,443.0,5.0,507
27,Takuma Sato,412.0,7.0,507
28,Tony Kanaan,89.0,27.0,507
29,Will Power,291.0,13.0,507
30,J.R. Hildebrand,30.0,32.0,507
31,Charlie Kimball,8.0,41.0,507
32,Marco Andretti,22.0,34.0,507
33,Juan Pablo Montoya,53.0,29.0,507
34,Simona de Silvestro,10.0,37.0,507
35,Santino Ferrucci,146.0,24.0,507
36,Oliver Askew,24.0,33.0,507
37,Kevin Magnussen,7.0,42.0,507
38,Cody Ware,21.0,35.0,507
39,Ryan Norman,10.0,38.0,507
40,Stefan Wilson,10.0,39.0,507
41,Sage Karam,53.0,30.0,507
0,Alex Palou,526.0,1.0,508
1,Alexander Rossi,299.0,12.0,508
2,Christian Lundgaard,14.0,37.0,508
3,Colton Herta,423.0,6.0,508
4,Conor Daly,216.0,20.0,508
5,Dalton Kellett,153.0,23.0,508
6,Ed Carpenter,115.0,27.0,508
7,Ed Jones,211.0,21.0,508
8,Felix Rosenqvist,200.0,22.0,508
9,Graham Rahal,402.0,7.0,508
10,Helio Castroneves,231.0,17.0,508
11,Jack Harvey,254.0,16.0,508
12,James Hinchcliffe,259.0,15.0,508
13,Jimmie Johnson,123.0,26.0,508
14,Josef Newgarden,525.0,2.0,508
15,Marcus Ericsson,453.0,5.0,508
16,Max Chilton,128.0,25.0,508
17,Patricio O'Ward,518.0,3.0,508
18,Pietro Fittipaldi,41.0,31.0,508
19,R.C. Enerson,19.0,36.0,508
20,Rinus VeeKay,331.0,10.0,508
21,Romain Grosjean,227.0,18.0,508
22,Ryan Hunter-Reay,277.0,14.0,508
23,Scott Dixon,492.0,4.0,508
24,Scott McLaughlin,288.0,13.0,508
25,Sebastien Bourdais,221.0,19.0,508
26,Simon Pagenaud,399.0,8.0,508
27,Takuma Sato,343.0,9.0,508
28,Tony Kanaan,85.0,28.0,508
29,Will Power,327.0,11.0,508
30,J.R. Hildebrand,30.0,32.0,508
31,Charlie Kimball,8.0,41.0,508
32,Marco Andretti,22.0,34.0,508
33,Juan Pablo Montoya,53.0,29.0,508
34,Simona de Silvestro,10.0,38.0,508
35,Santino Ferrucci,146.0,24.0,508
36,Oliver Askew,24.0,33.0,508
37,Kevin Magnussen,7.0,42.0,508
38,Cody Ware,21.0,35.0,508
39,Ryan Norman,10.0,39.0,508
40,Stefan Wilson,10.0,40.0,508
41,Sage Karam,53.0,30.0,508
0,Alex Palou,520.0,1.0,509
1,Alexander Rossi,327.0,11.0,509
2,Christian Lundgaard,32.0,32.0,509
3,Colton Herta,344.0,9.0,509
4,Conor Daly,193.0,21.0,509
5,Dalton Kellett,184.0,23.0,509
6,Ed Carpenter,127.0,27.0,509
7,Ed Jones,221.0,18.0,509
8,Felix Rosenqvist,202.0,20.0,509
9,Graham Rahal,433.0,5.0,509
10,Helio Castroneves,215.0,19.0,509
11,Jack Harvey,280.0,15.0,509
12,James Hinchcliffe,274.0,16.0,509
13,Jimmie Johnson,155.0,25.0,509
14,Josef Newgarden,493.0,3.0,509
15,Marcus Ericsson,426.0,6.0,509
16,Max Chilton,156.0,24.0,509
17,Patricio O'Ward,511.0,2.0,509
18,Pietro Fittipaldi,47.0,31.0,509
19,R.C. Enerson,5.0,42.0,509
20,Rinus VeeKay,355.0,8.0,509
21,Romain Grosjean,192.0,22.0,509
22,Ryan Hunter-Reay,292.0,13.0,509
23,Scott Dixon,484.0,4.0,509
24,Scott McLaughlin,299.0,12.0,509
25,Sebastien Bourdais,234.0,17.0,509
26,Simon Pagenaud,387.0,7.0,509
27,Takuma Sato,330.0,10.0,509
28,Tony Kanaan,96.0,28.0,509
29,Will Power,286.0,14.0,509
30,J.R. Hildebrand,30.0,33.0,509
31,Charlie Kimball,8.0,40.0,509
32,Marco Andretti,22.0,35.0,509
33,Juan Pablo Montoya,53.0,29.0,509
34,Simona de Silvestro,10.0,37.0,509
35,Santino Ferrucci,146.0,26.0,509
36,Oliver Askew,24.0,34.0,509
37,Kevin Magnussen,7.0,41.0,509
38,Cody Ware,21.0,36.0,509
39,Ryan Norman,10.0,38.0,509
40,Stefan Wilson,10.0,39.0,509
41,Sage Karam,53.0,30.0,509
0,Alex Palou,504.0,3.0,510
1,Alexander Rossi,294.0,12.0,510
2,Christian Lundgaard,14.0,36.0,510
3,Colton Herta,339.0,11.0,510
4,Conor Daly,208.0,21.0,510
5,Dalton Kellett,153.0,23.0,510
6,Ed Carpenter,117.0,27.0,510
7,Ed Jones,232.0,18.0,510
8,Felix Rosenqvist,203.0,22.0,510
9,Graham Rahal,434.0,6.0,510
10,Helio Castroneves,229.0,19.0,510
11,Jack Harvey,257.0,16.0,510
12,James Hinchcliffe,258.0,15.0,510
13,Jimmie Johnson,133.0,26.0,510
14,Josef Newgarden,526.0,1.0,510
15,Marcus Ericsson,444.0,5.0,510
16,Max Chilton,145.0,25.0,510
17,Patricio O'Ward,456.0,4.0,510
18,Pietro Fittipaldi,40.0,31.0,510
19,R.C. Enerson,5.0,42.0,510
20,Rinus VeeKay,376.0,7.0,510
21,Romain Grosjean,221.0,20.0,510
22,Ryan Hunter-Reay,291.0,13.0,510
