,driver,totalPoints,chamPos,season
23,Sebastien Bourdais,266.0,15.0,236
24,Simon Pagenaud,515.0,1.0,236
25,Takuma Sato,324.0,13.0,236
26,Tony Kanaan,109.0,27.0,236
27,Will Power,334.0,12.0,236
0,Alex Palou,479.0,5.0,237
1,Alexander Rossi,284.0,14.0,237
2,Colton Herta,387.0,9.0,237
3,Conor Daly,180.0,21.0,237
4,Dalton Kellett,170.0,23.0,237
5,Ed Carpenter,112.0,24.0,237
6,Ed Jones,231.0,18.0,237
7,Felix Rosenqvist,184.0,20.0,237
8,Graham Rahal,389.0,7.0,237
9,Helio Castroneves,173.0,22.0,237
10,Jack Harvey,256.0,16.0,237
11,James Hinchcliffe,259.0,15.0,237
12,Jimmie Johnson,108.0,25.0,237
13,Josef Newgarden,490.0,3.0,237
14,Marcus Ericsson,337.0,12.0,237
15,Max Chilton,95.0,27.0,237
16,Patricio O'Ward,509.0,2.0,237
17,Pietro Fittipaldi,46.0,28.0,237
18,Rinus VeeKay,434.0,6.0,237
19,Romain Grosjean,218.0,19.0,237
20,Ryan Hunter-Reay,239.0,17.0,237
21,Scott Dixon,567.0,1.0,237
22,Scott McLaughlin,306.0,13.0,237
23,Sebastien Bourdais,358.0,11.0,237
24,Simon Pagenaud,484.0,4.0,237
25,Takuma Sato,389.0,8.0,237
26,Tony Kanaan,98.0,26.0,237
27,Will Power,363.0,10.0,237
0,Alex Palou,411.0,5.0,238
1,Alexander Rossi,362.0,10.0,238
2,Colton Herta,367.0,9.0,238
3,Conor Daly,247.0,17.0,238
4,Dalton Kellett,152.0,25.0,238
5,Ed Carpenter,113.0,26.0,238
6,Ed Jones,255.0,16.0,238
7,Felix Rosenqvist,213.0,20.0,238
8,Graham Rahal,374.0,8.0,238
9,Helio Castroneves,211.0,21.0,238
10,Jack Harvey,308.0,12.0,238
11,James Hinchcliffe,199.0,22.0,238
12,Jimmie Johnson,158.0,24.0,238
13,Josef Newgarden,470.0,3.0,238
14,Marcus Ericsson,403.0,6.0,238
15,Max Chilton,225.0,19.0,238
16,Patricio O'Ward,457.0,4.0,238
17,Pietro Fittipaldi,46.0,28.0,238
18,Rinus VeeKay,403.0,7.0,238
19,Romain Grosjean,184.0,23.0,238
20,Ryan Hunter-Reay,227.0,18.0,238
21,Scott Dixon,597.0,1.0,238
22,Scott McLaughlin,272.0,14.0,238
23,Sebastien Bourdais,279.0,13.0,238
24,Simon Pagenaud,496.0,2.0,238
25,Takuma Sato,359.0,11.0,238
26,Tony Kanaan,89.0,27.0,238
27,Will Power,268.0,15.0,238
0,Alex Palou,429.0,6.0,239
1,Alexander Rossi,361.0,10.0,239
2,Colton Herta,367.0,9.0,239
3,Conor Daly,216.0,20.0,239
4,Dalton Kellett,175.0,23.0,239
5,Ed Carpenter,118.0,26.0,239
6,Ed Jones,178.0,22.0,239
7,Felix Rosenqvist,236.0,17.0,239
8,Graham Rahal,399.0,7.0,239
9,Helio Castroneves,182.0,21.0,239
10,Jack Harvey,239.0,16.0,239
11,James Hinchcliffe,234.0,18.0,239
12,Jimmie Johnson,137.0,25.0,239
13,Josef Newgarden,439.0,5.0,239
14,Marcus Ericsson,394.0,8.0,239
15,Max Chilton,140.0,24.0,239
16,Patricio O'Ward,558.0,1.0,239
17,Pietro Fittipaldi,41.0,28.0,239
18,Rinus VeeKay,499.0,4.0,239
19,Romain Grosjean,222.0,19.0,239
20,Ryan Hunter-Reay,277.0,14.0,239
21,Scott Dixon,553.0,2.0,239
22,Scott McLaughlin,284.0,13.0,239
23,Sebastien Bourdais,257.0,15.0,239
24,Simon Pagenaud,505.0,3.0,239
25,Takuma Sato,305.0,12.0,239
26,Tony Kanaan,94.0,27.0,239
27,Will Power,306.0,11.0,239
0,Alex Palou,490.0,4.0,240
1,Alexander Rossi,413.0,6.0,240
2,Colton Herta,322.0,12.0,240
3,Conor Daly,205.0,20.0,240
4,Dalton Kellett,176.0,22.0,240
5,Ed Carpenter,112.0,26.0,240
6,Ed Jones,238.0,15.0,240
7,Felix Rosenqvist,215.0,19.0,240
8,Graham Rahal,449.0,5.0,240
9,Helio Castroneves,174.0,23.0,240
10,Jack Harvey,222.0,18.0,240
11,James Hinchcliffe,270.0,14.0,240
12,Jimmie Johnson,170.0,24.0,240
13,Josef Newgarden,554.0,1.0,240
14,Marcus Ericsson,364.0,10.0,240
15,Max Chilton,140.0,25.0,240
16,Patricio O'Ward,408.0,7.0,240
17,Pietro Fittipaldi,42.0,28.0,240
18,Rinus VeeKay,368.0,8.0,240
19,Romain Grosjean,203.0,21.0,240
20,Ryan Hunter-Reay,271.0,13.0,240
21,Scott Dixon,544.0,2.0,240
22,Scott McLaughlin,225.0,17.0,240
23,Sebastien Bourdais,230.0,16.0,240
24,Simon Pagenaud,520.0,3.0,240
25,Takuma Sato,364.0,11.0,240
26,Tony Kanaan,90.0,27.0,240
27,Will Power,366.0,9.0,240
0,Alex Palou,436.0,5.0,241
1,Alexander Rossi,351.0,11.0,241
2,Colton Herta,427.0,6.0,241
3,Conor Daly,215.0,19.0,241
4,Dalton Kellett,167.0,23.0,241
5,Ed Carpenter,111.0,25.0,241
6,Ed Jones,183.0,20.0,241
7,Felix Rosenqvist,218.0,18.0,241
8,Graham Rahal,388.0,8.0,241
9,Helio Castroneves,175.0,21.0,241
10,Jack Harvey,262.0,15.0,241
11,James Hinchcliffe,235.0,17.0,241
12,Jimmie Johnson,108.0,26.0,241
13,Josef Newgarden,524.0,2.0,241
14,Marcus Ericsson,362.0,10.0,241
15,Max Chilton,153.0,24.0,241
16,Patricio O'Ward,510.0,3.0,241
17,Pietro Fittipaldi,62.0,28.0,241
18,Rinus VeeKay,401.0,7.0,241
19,Romain Grosjean,175.0,22.0,241
20,Ryan Hunter-Reay,300.0,14.0,241
21,Scott Dixon,564.0,1.0,241
22,Scott McLaughlin,334.0,12.0,241
23,Sebastien Bourdais,249.0,16.0,241
24,Simon Pagenaud,458.0,4.0,241
25,Takuma Sato,371.0,9.0,241
26,Tony Kanaan,89.0,27.0,241
27,Will Power,317.0,13.0,241
0,Alex Palou,420.0,6.0,242
1,Alexander Rossi,342.0,10.0,242
2,Colton Herta,367.0,8.0,242
3,Conor Daly,188.0,21.0,242
4,Dalton Kellett,151.0,24.0,242
5,Ed Carpenter,139.0,25.0,242
6,Ed Jones,204.0,19.0,242
7,Felix Rosenqvist,256.0,17.0,242
8,Graham Rahal,376.0,7.0,242
9,Helio Castroneves,183.0,22.0,242
10,Jack Harvey,268.0,16.0,242
11,James Hinchcliffe,214.0,18.0,242
12,Jimmie Johnson,177.0,23.0,242
13,Josef Newgarden,481.0,4.0,242
14,Marcus Ericsson,327.0,11.0,242
15,Max Chilton,112.0,26.0,242
16,Patricio O'Ward,507.0,3.0,242
17,Pietro Fittipaldi,62.0,28.0,242
18,Rinus VeeKay,451.0,5.0,242
19,Romain Grosjean,197.0,20.0,242
20,Ryan Hunter-Reay,300.0,14.0,242
21,Scott Dixon,531.0,1.0,242
22,Scott McLaughlin,366.0,9.0,242
23,Sebastien Bourdais,306.0,13.0,242
24,Simon Pagenaud,516.0,2.0,242
25,Takuma Sato,308.0,12.0,242
26,Tony Kanaan,98.0,27.0,242
27,Will Power,298.0,15.0,242
0,Alex Palou,445.0,4.0,243
1,Alexander Rossi,329.0,11.0,243
2,Colton Herta,418.0,8.0,243
3,Conor Daly,171.0,24.0,243
4,Dalton Kellett,212.0,19.0,243
5,Ed Carpenter,118.0,25.0,243
6,Ed Jones,236.0,16.0,243
7,Felix Rosenqvist,264.0,15.0,243
8,Graham Rahal,361.0,9.0,243
9,Helio Castroneves,183.0,23.0,243
10,Jack Harvey,326.0,12.0,243
11,James Hinchcliffe,214.0,18.0,243
12,Jimmie Johnson,97.0,27.0,243
13,Josef Newgarden,541.0,1.0,243
14,Marcus Ericsson,350.0,10.0,243
15,Max Chilton,187.0,22.0,243
16,Patricio O'Ward,428.0,6.0,243
17,Pietro Fittipaldi,41.0,28.0,243
18,Rinus VeeKay,427.0,7.0,243
19,Romain Grosjean,198.0,21.0,243
20,Ryan Hunter-Reay,204.0,20.0,243
21,Scott Dixon,537.0,2.0,243
22,Scott McLaughlin,291.0,14.0,243
23,Sebastien Bourdais,227.0,17.0,243
24,Simon Pagenaud,472.0,3.0,243
25,Takuma Sato,438.0,5.0,243
26,Tony Kanaan,109.0,26.0,243
27,Will Power,321.0,13.0,243
0,Alex Palou,430.0,5.0,244
1,Alexander Rossi,358.0,9.0,244
2,Colton Herta,337.0,11.0,244
3,Conor Daly,234.0,16.0,244
4,Dalton Kellett,134.0,24.0,244
5,Ed Carpenter,127.0,25.0,244
6,Ed Jones,220.0,19.0,244
7,Felix Rosenqvist,203.0,21.0,244
8,Graham Rahal,410.0,6.0,244
9,Helio Castroneves,217.0,20.0,244
10,Jack Harvey,239.0,14.0,244
11,James Hinchcliffe,226.0,18.0,244
12,Jimmie Johnson,144.0,23.0,244
13,Josef Newgarden,563.0,2.0,244
14,Marcus Ericsson,392.0,8.0,244
15,Max Chilton,120.0,26.0,244
16,Patricio O'Ward,403.0,7.0,244
17,Pietro Fittipaldi,48.0,28.0,244
18,Rinus VeeKay,467.0,4.0,244
19,Romain Grosjean,201.0,22.0,244
20,Ryan Hunter-Reay,239.0,15.0,244
21,Scott Dixon,566.0,1.0,244
22,Scott McLaughlin,309.0,13.0,244
23,Sebastien Bourdais,230.0,17.0,244
24,Simon Pagenaud,545.0,3.0,244
25,Takuma Sato,356.0,10.0,244
26,Tony Kanaan,90.0,27.0,244
27,Will Power,337.0,12.0,244
0,Alex Palou,427.0,6.0,245
1,Alexander Rossi,370.0,9.0,245
2,Colton Herta,314.0,12.0,245
3,Conor Daly,222.0,18.0,245
4,Dalton Kellett,161.0,23.0,245
5,Ed Carpenter,115.0,26.0,245
6,Ed Jones,180.0,20.0,245
7,Felix Rosenqvist,262.0,15.0,245
8,Graham Rahal,360.0,10.0,245
9,Helio Castroneves,176.0,22.0,245
10,Jack Harvey,329.0,11.0,245
11,James Hinchcliffe,219.0,19.0,245
12,Jimmie Johnson,121.0,24.0,245
13,Josef Newgarden,566.0,1.0,245
14,Marcus Ericsson,485.0,4.0,245
15,Max Chilton,119.0,25.0,245
16,Patricio O'Ward,482.0,5.0,245
17,Pietro Fittipaldi,41.0,28.0,245
18,Rinus VeeKay,411.0,7.0,245
19,Romain Grosjean,178.0,21.0,245
20,Ryan Hunter-Reay,255.0,16.0,245
21,Scott Dixon,541.0,2.0,245
22,Scott McLaughlin,304.0,13.0,245
23,Sebastien Bourdais,224.0,17.0,245
24,Simon Pagenaud,500.0,3.0,245
25,Takuma Sato,403.0,8.0,245
26,Tony Kanaan,88.0,27.0,245
27,Will Power,292.0,14.0,245
0,Alex Palou,389.0,9.0,246
1,Alexander Rossi,301.0,13.0,246
2,Colton Herta,305.0,11.0,246
3,Conor Daly,208.0,21.0,246
4,Dalton Kellett,213.0,20.0,246
5,Ed Carpenter,121.0,25.0,246
6,Ed Jones,232.0,17.0,246
7,Felix Rosenqvist,208.0,22.0,246
8,Graham Rahal,398.0,7.0,246
9,Helio Castroneves,218.0,19.0,246
10,Jack Harvey,258.0,16.0,246
11,James Hinchcliffe,191.0,23.0,246
12,Jimmie Johnson,141.0,24.0,246
13,Josef Newgarden,489.0,2.0,246
14,Marcus Ericsson,489.0,3.0,246
15,Max Chilton,96.0,26.0,246
16,Patricio O'Ward,467.0,4.0,246
17,Pietro Fittipaldi,50.0,28.0,246
18,Rinus VeeKay,440.0,6.0,246
19,Romain Grosjean,220.0,18.0,246
20,Ryan Hunter-Reay,299.0,14.0,246
21,Scott Dixon,567.0,1.0,246
22,Scott McLaughlin,266.0,15.0,246
23,Sebastien Bourdais,303.0,12.0,246
24,Simon Pagenaud,450.0,5.0,246
25,Takuma Sato,346.0,10.0,246
26,Tony Kanaan,86.0,27.0,246
27,Will Power,394.0,8.0,246
0,Alex Palou,391.0,7.0,247
1,Alexander Rossi,302.0,13.0,247
2,Colton Herta,374.0,9.0,247
3,Conor Daly,207.0,22.0,247
4,Dalton Kellett,168.0,23.0,247
5,Ed Carpenter,108.0,25.0,247
6,Ed Jones,254.0,18.0,247
7,Felix Rosenqvist,217.0,20.0,247
8,Graham Rahal,440.0,5.0,247
9,Helio Castroneves,209.0,21.0,247
10,Jack Harvey,290.0,14.0,247
11,James Hinchcliffe,264.0,17.0,247
12,Jimmie Johnson,126.0,24.0,247
13,Josef Newgarden,541.0,1.0,247
14,Marcus Ericsson,382.0,8.0,247
15,Max Chilton,90.0,27.0,247
16,Patricio O'Ward,444.0,4.0,247
17,Pietro Fittipaldi,41.0,28.0,247
18,Rinus VeeKay,404.0,6.0,247
19,Romain Grosjean,239.0,19.0,247
20,Ryan Hunter-Reay,288.0,15.0,247
21,Scott Dixon,492.0,3.0,247
22,Scott McLaughlin,265.0,16.0,247
23,Sebastien Bourdais,338.0,11.0,247
24,Simon Pagenaud,502.0,2.0,247
25,Takuma Sato,346.0,10.0,247
26,Tony Kanaan,92.0,26.0,247
27,Will Power,331.0,12.0,247
0,Alex Palou,425.0,5.0,248
1,Alexander Rossi,354.0,10.0,248
2,Colton Herta,378.0,8.0,248
3,Conor Daly,186.0,22.0,248
4,Dalton Kellett,171.0,23.0,248
5,Ed Carpenter,134.0,24.0,248
6,Ed Jones,267.0,15.0,248
7,Felix Rosenqvist,239.0,18.0,248
8,Graham Rahal,367.0,9.0,248
9,Helio Castroneves,225.0,19.0,248
10,Jack Harvey,264.0,16.0,248
11,James Hinchcliffe,213.0,21.0,248
12,Jimmie Johnson,132.0,25.0,248
13,Josef Newgarden,549.0,1.0,248
14,Marcus Ericsson,398.0,6.0,248
15,Max Chilton,97.0,27.0,248
16,Patricio O'Ward,508.0,3.0,248
17,Pietro Fittipaldi,50.0,28.0,248
18,Rinus VeeKay,384.0,7.0,248
19,Romain Grosjean,225.0,20.0,248
20,Ryan Hunter-Reay,251.0,17.0,248
21,Scott Dixon,525.0,2.0,248
22,Scott McLaughlin,288.0,14.0,248
23,Sebastien Bourdais,299.0,12.0,248
24,Simon Pagenaud,494.0,4.0,248
25,Takuma Sato,332.0,11.0,248
26,Tony Kanaan,98.0,26.0,248
27,Will Power,292.0,13.0,248
0,Alex Palou,421.0,6.0,249
1,Alexander Rossi,288.0,16.0,249
2,Colton Herta,313.0,12.0,249
3,Conor Daly,255.0,17.0,249
4,Dalton Kellett,168.0,23.0,249
5,Ed Carpenter,114.0,26.0,249
6,Ed Jones,232.0,19.0,249
7,Felix Rosenqvist,254.0,18.0,249
8,Graham Rahal,490.0,2.0,249
9,Helio Castroneves,189.0,20.0,249
10,Jack Harvey,305.0,13.0,249
11,James Hinchcliffe,188.0,21.0,249
12,Jimmie Johnson,133.0,25.0,249
13,Josef Newgarden,490.0,3.0,249
14,Marcus Ericsson,363.0,10.0,249
15,Max Chilton,142.0,24.0,249
16,Patricio O'Ward,467.0,4.0,249
17,Pietro Fittipaldi,44.0,28.0,249
18,Rinus VeeKay,378.0,8.0,249
19,Romain Grosjean,172.0,22.0,249
20,Ryan Hunter-Reay,353.0,11.0,249
21,Scott Dixon,511.0,1.0,249
22,Scott McLaughlin,395.0,7.0,249
23,Sebastien Bourdais,295.0,15.0,249
24,Simon Pagenaud,430.0,5.0,249
25,Takuma Sato,372.0,9.0,249
26,Tony Kanaan,87.0,27.0,249
27,Will Power,296.0,14.0,249
0,Alex Palou,446.0,6.0,250
1,Alexander Rossi,307.0,13.0,250
2,Colton Herta,347.0,10.0,250
3,Conor Daly,226.0,18.0,250
4,Dalton Kellett,156.0,24.0,250
5,Ed Carpenter,109.0,26.0,250
6,Ed Jones,219.0,19.0,250
7,Felix Rosenqvist,196.0,20.0,250
8,Graham Rahal,494.0,4.0,250
9,Helio Castroneves,185.0,22.0,250
10,Jack Harvey,241.0,16.0,250
11,James Hinchcliffe,250.0,15.0,250
12,Jimmie Johnson,130.0,25.0,250
13,Josef Newgarden,503.0,2.0,250
14,Marcus Ericsson,407.0,7.0,250
15,Max Chilton,172.0,23.0,250
16,Patricio O'Ward,495.0,3.0,250
17,Pietro Fittipaldi,42.0,28.0,250
18,Rinus VeeKay,373.0,8.0,250
19,Romain Grosjean,196.0,21.0,250
20,Ryan Hunter-Reay,269.0,14.0,250
21,Scott Dixon,555.0,1.0,250
22,Scott McLaughlin,339.0,12.0,250
23,Sebastien Bourdais,234.0,17.0,250
24,Simon Pagenaud,469.0,5.0,250
25,Takuma Sato,348.0,9.0,250
26,Tony Kanaan,93.0,27.0,250
27,Will Power,344.0,11.0,250
0,Alex Palou,457.0,5.0,251
1,Alexander Rossi,305.0,14.0,251
2,Colton Herta,320.0,12.0,251
3,Conor Daly,208.0,21.0,251
4,Dalton Kellett,181.0,23.0,251
5,Ed Carpenter,117.0,25.0,251
6,Ed Jones,266.0,15.0,251
7,Felix Rosenqvist,256.0,16.0,251
8,Graham Rahal,414.0,7.0,251
9,Helio Castroneves,188.0,22.0,251
10,Jack Harvey,248.0,17.0,251
11,James Hinchcliffe,232.0,18.0,251
12,Jimmie Johnson,118.0,24.0,251
13,Josef Newgarden,502.0,3.0,251
14,Marcus Ericsson,349.0,9.0,251
15,Max Chilton,93.0,27.0,251
16,Patricio O'Ward,471.0,4.0,251
17,Pietro Fittipaldi,48.0,28.0,251
18,Rinus VeeKay,418.0,6.0,251
19,Romain Grosjean,212.0,20.0,251
20,Ryan Hunter-Reay,309.0,13.0,251
21,Scott Dixon,551.0,1.0,251
22,Scott McLaughlin,228.0,19.0,251
23,Sebastien Bourdais,363.0,8.0,251
24,Simon Pagenaud,517.0,2.0,251
25,Takuma Sato,348.0,10.0,251
26,Tony Kanaan,95.0,26.0,251
27,Will Power,331.0,11.0,251
0,Alex Palou,419.0,5.0,252
1,Alexander Rossi,306.0,14.0,252
2,Colton Herta,308.0,12.0,252
3,Conor Daly,230.0,19.0,252
4,Dalton Kellett,162.0,23.0,252
5,Ed Carpenter,112.0,26.0,252
6,Ed Jones,227.0,20.0,252
7,Felix Rosenqvist,267.0,15.0,252
8,Graham Rahal,483.0,4.0,252
9,Helio Castroneves,193.0,22.0,252
10,Jack Harvey,238.0,18.0,252
11,James Hinchcliffe,206.0,21.0,252
12,Jimmie Johnson,126.0,24.0,252
13,Josef Newgarden,487.0,3.0,252
14,Marcus Ericsson,324.0,10.0,252
15,Max Chilton,126.0,25.0,252
16,Patricio O'Ward,417.0,6.0,252
17,Pietro Fittipaldi,41.0,28.0,252
18,Rinus VeeKay,396.0,7.0,252
19,Romain Grosjean,243.0,17.0,252
20,Ryan Hunter-Reay,307.0,13.0,252
21,Scott Dixon,557.0,2.0,252
22,Scott McLaughlin,322.0,11.0,252
23,Sebastien Bourdais,248.0,16.0,252
24,Simon Pagenaud,569.0,1.0,252
25,Takuma Sato,384.0,8.0,252
26,Tony Kanaan,91.0,27.0,252
27,Will Power,356.0,9.0,252
0,Alex Palou,440.0,5.0,253
1,Alexander Rossi,331.0,10.0,253
2,Colton Herta,317.0,13.0,253
3,Conor Daly,243.0,18.0,253
4,Dalton Kellett,234.0,19.0,253
5,Ed Carpenter,107.0,26.0,253
6,Ed Jones,234.0,20.0,253
7,Felix Rosenqvist,309.0,14.0,253
8,Graham Rahal,381.0,7.0,253
9,Helio Castroneves,182.0,23.0,253
10,Jack Harvey,286.0,16.0,253
11,James Hinchcliffe,205.0,21.0,253
12,Jimmie Johnson,112.0,25.0,253
13,Josef Newgarden,506.0,2.0,253
14,Marcus Ericsson,324.0,11.0,253
15,Max Chilton,137.0,24.0,253
16,Patricio O'Ward,466.0,4.0,253
17,Pietro Fittipaldi,45.0,28.0,253
18,Rinus VeeKay,393.0,6.0,253
19,Romain Grosjean,203.0,22.0,253
20,Ryan Hunter-Reay,274.0,17.0,253
21,Scott Dixon,532.0,1.0,253
22,Scott McLaughlin,321.0,12.0,253
23,Sebastien Bourdais,333.0,9.0,253
24,Simon Pagenaud,505.0,3.0,253
25,Takuma Sato,291.0,15.0,253
26,Tony Kanaan,97.0,27.0,253
27,Will Power,337.0,8.0,253
0,Alex Palou,397.0,8.0,254
1,Alexander Rossi,304.0,13.0,254
2,Colton Herta,421.0,5.0,254
3,Conor Daly,212.0,21.0,254
4,Dalton Kellett,173.0,23.0,254
5,Ed Carpenter,123.0,26.0,254
6,Ed Jones,223.0,19.0,254
7,Felix Rosenqvist,225.0,18.0,254
8,Graham Rahal,405.0,7.0,254
9,Helio Castroneves,200.0,22.0,254
10,Jack Harvey,291.0,14.0,254
11,James Hinchcliffe,213.0,20.0,254
12,Jimmie Johnson,125.0,25.0,254
13,Josef Newgarden,451.0,4.0,254
14,Marcus Ericsson,408.0,6.0,254
15,Max Chilton,130.0,24.0,254
16,Patricio O'Ward,493.0,3.0,254
17,Pietro Fittipaldi,49.0,28.0,254
18,Rinus VeeKay,396.0,9.0,254
19,Romain Grosjean,271.0,15.0,254
20,Ryan Hunter-Reay,229.0,16.0,254
21,Scott Dixon,596.0,1.0,254
22,Scott McLaughlin,313.0,12.0,254
23,Sebastien Bourdais,228.0,17.0,254
24,Simon Pagenaud,504.0,2.0,254
25,Takuma Sato,315.0,11.0,254
26,Tony Kanaan,86.0,27.0,254
27,Will Power,364.0,10.0,254
0,Alex Palou,455.0,5.0,255
1,Alexander Rossi,341.0,8.0,255
2,Colton Herta,325.0,10.0,255
3,Conor Daly,259.0,16.0,255
4,Dalton Kellett,186.0,23.0,255
5,Ed Carpenter,110.0,26.0,255
6,Ed Jones,230.0,19.0,255
7,Felix Rosenqvist,214.0,20.0,255
8,Graham Rahal,422.0,6.0,255
9,Helio Castroneves,236.0,18.0,255
10,Jack Harvey,245.0,17.0,255
11,James Hinchcliffe,197.0,21.0,255
12,Jimmie Johnson,132.0,25.0,255
13,Josef Newgarden,517.0,2.0,255
14,Marcus Ericsson,339.0,9.0,255
15,Max Chilton,158.0,24.0,255
16,Patricio O'Ward,494.0,3.0,255
17,Pietro Fittipaldi,48.0,28.0,255
18,Rinus VeeKay,422.0,7.0,255
19,Romain Grosjean,191.0,22.0,255
20,Ryan Hunter-Reay,277.0,15.0,255
21,Scott Dixon,565.0,1.0,255
22,Scott McLaughlin,288.0,14.0,255
23,Sebastien Bourdais,321.0,11.0,255
24,Simon Pagenaud,494.0,4.0,255
25,Takuma Sato,294.0,12.0,255
26,Tony Kanaan,92.0,27.0,255
27,Will Power,293.0,13.0,255
0,Alex Palou,533.0,1.0,256
1,Alexander Rossi,339.0,10.0,256
2,Colton Herta,385.0,7.0,256
3,Conor Daly,192.0,21.0,256
4,Dalton Kellett,150.0,23.0,256
5,Ed Carpenter,111.0,26.0,256
6,Ed Jones,262.0,15.0,256
7,Felix Rosenqvist,218.0,20.0,256
8,Graham Rahal,400.0,6.0,256
9,Helio Castroneves,184.0,22.0,256
10,Jack Harvey,228.0,19.0,256
11,James Hinchcliffe,315.0,11.0,256
12,Jimmie Johnson,137.0,24.0,256
13,Josef Newgarden,482.0,4.0,256
14,Marcus Ericsson,312.0,12.0,256
15,Max Chilton,112.0,25.0,256
16,Patricio O'Ward,518.0,3.0,256
17,Pietro Fittipaldi,41.0,28.0,256
18,Rinus VeeKay,383.0,9.0,256
19,Romain Grosjean,234.0,18.0,256
20,Ryan Hunter-Reay,303.0,14.0,256
21,Scott Dixon,525.0,2.0,256
22,Scott McLaughlin,309.0,13.0,256
23,Sebastien Bourdais,254.0,17.0,256
24,Simon Pagenaud,475.0,5.0,256
25,Takuma Sato,384.0,8.0,256
26,Tony Kanaan,99.0,27.0,256
27,Will Power,260.0,16.0,256
0,Alex Palou,434.0,4.0,257
1,Alexander Rossi,421.0,6.0,257
2,Colton Herta,334.0,12.0,257
3,Conor Daly,217.0,19.0,257
4,Dalton Kellett,164.0,23.0,257
5,Ed Carpenter,129.0,24.0,257
6,Ed Jones,212.0,20.0,257
7,Felix Rosenqvist,281.0,15.0,257
8,Graham Rahal,397.0,8.0,257
9,Helio Castroneves,194.0,22.0,257
10,Jack Harvey,271.0,16.0,257
11,James Hinchcliffe,229.0,18.0,257
12,Jimmie Johnson,123.0,25.0,257
13,Josef Newgarden,495.0,2.0,257
14,Marcus Ericsson,348.0,11.0,257
15,Max Chilton,99.0,26.0,257
16,Patricio O'Ward,464.0,3.0,257
17,Pietro Fittipaldi,84.0,28.0,257
18,Rinus VeeKay,413.0,7.0,257
19,Romain Grosjean,201.0,21.0,257
20,Ryan Hunter-Reay,316.0,13.0,257
21,Scott Dixon,508.0,1.0,257
22,Scott McLaughlin,260.0,17.0,257
23,Sebastien Bourdais,312.0,14.0,257
24,Simon Pagenaud,425.0,5.0,257
25,Takuma Sato,369.0,9.0,257
26,Tony Kanaan,91.0,27.0,257
27,Will Power,354.0,10.0,257
0,Alex Palou,404.0,6.0,258
1,Alexander Rossi,345.0,9.0,258
2,Colton Herta,283.0,14.0,258
3,Conor Daly,205.0,21.0,258
4,Dalton Kellett,194.0,23.0,258
5,Ed Carpenter,115.0,26.0,258
6,Ed Jones,227.0,18.0,258
7,Felix Rosenqvist,201.0,22.0,258
8,Graham Rahal,420.0,5.0,258
9,Helio Castroneves,190.0,24.0,258
10,Jack Harvey,263.0,16.0,258
11,James Hinchcliffe,229.0,17.0,258
12,Jimmie Johnson,143.0,25.0,258
13,Josef Newgarden,526.0,2.0,258
14,Marcus Ericsson,400.0,7.0,258
15,Max Chilton,227.0,19.0,258
16,Patricio O'Ward,466.0,4.0,258
17,Pietro Fittipaldi,42.0,28.0,258
18,Rinus VeeKay,386.0,8.0,258
19,Romain Grosjean,209.0,20.0,258
20,Ryan Hunter-Reay,278.0,15.0,258
21,Scott Dixon,556.0,1.0,258
22,Scott McLaughlin,289.0,12.0,258
23,Sebastien Bourdais,338.0,10.0,258
24,Simon Pagenaud,495.0,3.0,258
25,Takuma Sato,332.0,11.0,258
26,Tony Kanaan,94.0,27.0,258
27,Will Power,288.0,13.0,258
0,Alex Palou,445.0,4.0,259
1,Alexander Rossi,325.0,11.0,259
2,Colton Herta,317.0,13.0,259
3,Conor Daly,186.0,23.0,259
4,Dalton Kellett,194.0,22.0,259
5,Ed Carpenter,106.0,26.0,259
6,Ed Jones,233.0,17.0,259
7,Felix Rosenqvist,213.0,20.0,259
8,Graham Rahal,431.0,5.0,259
9,Helio Castroneves,201.0,21.0,259
10,Jack Harvey,369.0,9.0,259
11,James Hinchcliffe,218.0,18.0,259
12,Jimmie Johnson,167.0,24.0,259
13,Josef Newgarden,515.0,1.0,259
14,Marcus Ericsson,414.0,8.0,259
15,Max Chilton,131.0,25.0,259
16,Patricio O'Ward,429.0,6.0,259
17,Pietro Fittipaldi,44.0,28.0,259
18,Rinus VeeKay,424.0,7.0,259
19,Romain Grosjean,238.0,16.0,259
20,Ryan Hunter-Reay,283.0,15.0,259
21,Scott Dixon,512.0,2.0,259
22,Scott McLaughlin,287.0,14.0,259
23,Sebastien Bourdais,218.0,19.0,259
24,Simon Pagenaud,494.0,3.0,259
25,Takuma Sato,322.0,12.0,259
26,Tony Kanaan,88.0,27.0,259
27,Will Power,341.0,10.0,259
0,Alex Palou,414.0,7.0,260
1,Alexander Rossi,317.0,11.0,260
2,Colton Herta,306.0,12.0,260
3,Conor Daly,229.0,18.0,260
4,Dalton Kellett,135.0,24.0,260
5,Ed Carpenter,125.0,25.0,260
6,Ed Jones,199.0,21.0,260
7,Felix Rosenqvist,179.0,23.0,260
8,Graham Rahal,426.0,6.0,260
9,Helio Castroneves,185.0,22.0,260
10,Jack Harvey,346.0,10.0,260
11,James Hinchcliffe,208.0,20.0,260
12,Jimmie Johnson,115.0,26.0,260
13,Josef Newgarden,523.0,2.0,260
14,Marcus Ericsson,431.0,5.0,260
15,Max Chilton,210.0,19.0,260
16,Patricio O'Ward,448.0,4.0,260
