,driver,totalPoints,chamPos,season
6,Ed Carpenter,40.0,28.0,599
7,Ed Jones,248.0,18.0,599
8,Felix Rosenqvist,211.0,22.0,599
9,Graham Rahal,454.0,4.0,599
10,Helio Castroneves,167.0,25.0,599
11,J.R. Hildebrand,28.0,31.0,599
12,Jack Harvey,415.0,8.0,599
13,James Hinchcliffe,213.0,21.0,599
14,Jimmie Johnson,170.0,24.0,599
15,Josef Newgarden,533.0,2.0,599
16,Juan Pablo Montoya,37.0,30.0,599
17,Marco Andretti,10.0,34.0,599
18,Marcus Ericsson,283.0,15.0,599
19,Max Chilton,223.0,20.0,599
20,Patricio O'Ward,368.0,10.0,599
21,Pietro Fittipaldi,63.0,27.0,599
22,Rinus VeeKay,238.0,19.0,599
23,Romain Grosjean,253.0,17.0,599
24,Ryan Hunter-Reay,425.0,7.0,599
25,Santino Ferrucci,38.0,29.0,599
26,Scott Dixon,675.0,1.0,599
27,Scott McLaughlin,329.0,12.0,599
28,Sebastien Bourdais,379.0,9.0,599
29,Simon Pagenaud,479.0,3.0,599
30,Simona de Silvestro,14.0,33.0,599
31,Takuma Sato,367.0,11.0,599
32,Tony Kanaan,132.0,26.0,599
33,Will Power,439.0,5.0,599
0,Alex Palou,249.0,17.0,600
1,Alexander Rossi,484.0,3.0,600
2,Charlie Kimball,61.0,29.0,600
3,Colton Herta,337.0,14.0,600
4,Conor Daly,184.0,20.0,600
5,Dalton Kellett,282.0,16.0,600
6,Ed Carpenter,102.0,25.0,600
7,Ed Jones,184.0,21.0,600
8,Felix Rosenqvist,417.0,6.0,600
9,Graham Rahal,413.0,7.0,600
10,Helio Castroneves,101.0,26.0,600
11,J.R. Hildebrand,30.0,32.0,600
12,Jack Harvey,385.0,9.0,600
13,James Hinchcliffe,398.0,8.0,600
14,Jimmie Johnson,180.0,22.0,600
15,Josef Newgarden,582.0,2.0,600
16,Juan Pablo Montoya,92.0,27.0,600
17,Marco Andretti,10.0,34.0,600
18,Marcus Ericsson,316.0,15.0,600
19,Max Chilton,140.0,24.0,600
20,Patricio O'Ward,339.0,13.0,600
21,Pietro Fittipaldi,47.0,30.0,600
22,Rinus VeeKay,355.0,10.0,600
23,Romain Grosjean,176.0,23.0,600
24,Ryan Hunter-Reay,244.0,18.0,600
25,Santino Ferrucci,38.0,31.0,600
26,Scott Dixon,683.0,1.0,600
27,Scott McLaughlin,343.0,12.0,600
28,Sebastien Bourdais,349.0,11.0,600
29,Simon Pagenaud,465.0,4.0,600
30,Simona de Silvestro,26.0,33.0,600
31,Takuma Sato,244.0,19.0,600
32,Tony Kanaan,73.0,28.0,600
33,Will Power,453.0,5.0,600
0,Alex Palou,244.0,19.0,601
1,Alexander Rossi,389.0,8.0,601
2,Charlie Kimball,20.0,32.0,601
3,Colton Herta,389.0,9.0,601
4,Conor Daly,232.0,20.0,601
5,Dalton Kellett,316.0,12.0,601
6,Ed Carpenter,77.0,27.0,601
7,Ed Jones,168.0,24.0,601
8,Felix Rosenqvist,273.0,15.0,601
9,Graham Rahal,421.0,5.0,601
10,Helio Castroneves,112.0,25.0,601
11,J.R. Hildebrand,10.0,34.0,601
12,Jack Harvey,226.0,21.0,601
13,James Hinchcliffe,296.0,13.0,601
14,Jimmie Johnson,247.0,18.0,601
15,Josef Newgarden,652.0,1.0,601
16,Juan Pablo Montoya,60.0,30.0,601
17,Marco Andretti,34.0,31.0,601
18,Marcus Ericsson,407.0,7.0,601
19,Max Chilton,212.0,22.0,601
20,Patricio O'Ward,452.0,4.0,601
21,Pietro Fittipaldi,98.0,26.0,601
22,Rinus VeeKay,264.0,16.0,601
23,Romain Grosjean,188.0,23.0,601
24,Ryan Hunter-Reay,332.0,11.0,601
25,Santino Ferrucci,70.0,29.0,601
26,Scott Dixon,627.0,2.0,601
27,Scott McLaughlin,260.0,17.0,601
28,Sebastien Bourdais,366.0,10.0,601
29,Simon Pagenaud,557.0,3.0,601
30,Simona de Silvestro,20.0,33.0,601
31,Takuma Sato,283.0,14.0,601
32,Tony Kanaan,72.0,28.0,601
33,Will Power,408.0,6.0,601
0,Alex Palou,287.0,15.0,602
1,Alexander Rossi,381.0,10.0,602
2,Charlie Kimball,29.0,32.0,602
3,Colton Herta,553.0,3.0,602
4,Conor Daly,181.0,21.0,602
5,Dalton Kellett,172.0,22.0,602
6,Ed Carpenter,65.0,27.0,602
7,Ed Jones,223.0,20.0,602
8,Felix Rosenqvist,285.0,16.0,602
9,Graham Rahal,402.0,6.0,602
10,Helio Castroneves,169.0,23.0,602
11,J.R. Hildebrand,38.0,30.0,602
12,Jack Harvey,414.0,5.0,602
13,James Hinchcliffe,395.0,9.0,602
14,Jimmie Johnson,233.0,19.0,602
15,Josef Newgarden,647.0,1.0,602
16,Juan Pablo Montoya,47.0,29.0,602
17,Marco Andretti,10.0,34.0,602
18,Marcus Ericsson,368.0,11.0,602
19,Max Chilton,144.0,25.0,602
20,Patricio O'Ward,281.0,17.0,602
21,Pietro Fittipaldi,55.0,28.0,602
22,Rinus VeeKay,258.0,18.0,602
23,Romain Grosjean,158.0,24.0,602
24,Ryan Hunter-Reay,321.0,13.0,602
25,Santino Ferrucci,36.0,31.0,602
26,Scott Dixon,562.0,2.0,602
27,Scott McLaughlin,396.0,8.0,602
28,Sebastien Bourdais,288.0,14.0,602
29,Simon Pagenaud,550.0,4.0,602
30,Simona de Silvestro,18.0,33.0,602
31,Takuma Sato,333.0,12.0,602
32,Tony Kanaan,83.0,26.0,602
33,Will Power,400.0,7.0,602
0,Alex Palou,264.0,18.0,603
1,Alexander Rossi,437.0,5.0,603
2,Charlie Kimball,30.0,30.0,603
3,Colton Herta,337.0,12.0,603
4,Conor Daly,187.0,22.0,603
5,Dalton Kellett,122.0,25.0,603
6,Ed Carpenter,49.0,29.0,603
7,Ed Jones,333.0,14.0,603
8,Felix Rosenqvist,338.0,11.0,603
9,Graham Rahal,349.0,10.0,603
10,Helio Castroneves,216.0,21.0,603
11,J.R. Hildebrand,22.0,32.0,603
12,Jack Harvey,388.0,7.0,603
13,James Hinchcliffe,276.0,17.0,603
14,Jimmie Johnson,175.0,24.0,603
15,Josef Newgarden,504.0,3.0,603
16,Juan Pablo Montoya,98.0,27.0,603
17,Marco Andretti,10.0,34.0,603
18,Marcus Ericsson,285.0,16.0,603
19,Max Chilton,219.0,20.0,603
20,Patricio O'Ward,333.0,15.0,603
21,Pietro Fittipaldi,107.0,26.0,603
22,Rinus VeeKay,376.0,8.0,603
23,Romain Grosjean,226.0,19.0,603
24,Ryan Hunter-Reay,374.0,9.0,603
25,Santino Ferrucci,26.0,31.0,603
26,Scott Dixon,702.0,1.0,603
27,Scott McLaughlin,179.0,23.0,603
28,Sebastien Bourdais,407.0,6.0,603
29,Simon Pagenaud,520.0,2.0,603
30,Simona de Silvestro,18.0,33.0,603
31,Takuma Sato,334.0,13.0,603
32,Tony Kanaan,69.0,28.0,603
33,Will Power,472.0,4.0,603
0,Alex Palou,343.0,14.0,604
1,Alexander Rossi,428.0,7.0,604
2,Charlie Kimball,72.0,27.0,604
3,Colton Herta,403.0,10.0,604
4,Conor Daly,163.0,22.0,604
5,Dalton Kellett,163.0,23.0,604
6,Ed Carpenter,135.0,24.0,604
7,Ed Jones,202.0,19.0,604
8,Felix Rosenqvist,323.0,16.0,604
9,Graham Rahal,437.0,6.0,604
10,Helio Castroneves,101.0,26.0,604
11,J.R. Hildebrand,16.0,32.0,604
12,Jack Harvey,257.0,17.0,604
13,James Hinchcliffe,207.0,18.0,604
14,Jimmie Johnson,173.0,21.0,604
15,Josef Newgarden,520.0,2.0,604
16,Juan Pablo Montoya,27.0,31.0,604
17,Marco Andretti,28.0,30.0,604
18,Marcus Ericsson,428.0,8.0,604
19,Max Chilton,199.0,20.0,604
20,Patricio O'Ward,371.0,12.0,604
21,Pietro Fittipaldi,42.0,29.0,604
22,Rinus VeeKay,418.0,9.0,604
23,Romain Grosjean,133.0,25.0,604
24,Ryan Hunter-Reay,442.0,5.0,604
25,Santino Ferrucci,12.0,33.0,604
26,Scott Dixon,574.0,1.0,604
27,Scott McLaughlin,340.0,15.0,604
28,Sebastien Bourdais,370.0,13.0,604
29,Simon Pagenaud,497.0,4.0,604
30,Simona de Silvestro,10.0,34.0,604
31,Takuma Sato,403.0,11.0,604
32,Tony Kanaan,47.0,28.0,604
33,Will Power,498.0,3.0,604
0,Alex Palou,381.0,7.0,605
1,Alexander Rossi,453.0,5.0,605
2,Charlie Kimball,23.0,32.0,605
3,Colton Herta,337.0,10.0,605
4,Conor Daly,207.0,22.0,605
5,Dalton Kellett,131.0,24.0,605
6,Ed Carpenter,103.0,26.0,605
7,Ed Jones,241.0,19.0,605
8,Felix Rosenqvist,327.0,12.0,605
9,Graham Rahal,421.0,6.0,605
10,Helio Castroneves,87.0,28.0,605
11,J.R. Hildebrand,44.0,29.0,605
12,Jack Harvey,297.0,15.0,605
13,James Hinchcliffe,253.0,18.0,605
14,Jimmie Johnson,297.0,16.0,605
15,Josef Newgarden,671.0,1.0,605
16,Juan Pablo Montoya,28.0,30.0,605
17,Marco Andretti,26.0,31.0,605
18,Marcus Ericsson,372.0,8.0,605
19,Max Chilton,225.0,21.0,605
20,Patricio O'Ward,332.0,11.0,605
21,Pietro Fittipaldi,111.0,25.0,605
22,Rinus VeeKay,306.0,14.0,605
23,Romain Grosjean,170.0,23.0,605
24,Ryan Hunter-Reay,295.0,17.0,605
25,Santino Ferrucci,10.0,33.0,605
26,Scott Dixon,568.0,2.0,605
27,Scott McLaughlin,227.0,20.0,605
28,Sebastien Bourdais,351.0,9.0,605
29,Simon Pagenaud,542.0,3.0,605
30,Simona de Silvestro,10.0,34.0,605
31,Takuma Sato,318.0,13.0,605
32,Tony Kanaan,98.0,27.0,605
33,Will Power,520.0,4.0,605
0,Alex Palou,278.0,16.0,606
1,Alexander Rossi,475.0,5.0,606
2,Charlie Kimball,34.0,30.0,606
3,Colton Herta,406.0,9.0,606
4,Conor Daly,296.0,14.0,606
5,Dalton Kellett,203.0,22.0,606
6,Ed Carpenter,46.0,28.0,606
7,Ed Jones,217.0,19.0,606
8,Felix Rosenqvist,265.0,17.0,606
9,Graham Rahal,423.0,7.0,606
10,Helio Castroneves,118.0,25.0,606
11,J.R. Hildebrand,32.0,31.0,606
12,Jack Harvey,221.0,18.0,606
13,James Hinchcliffe,313.0,13.0,606
14,Jimmie Johnson,163.0,24.0,606
15,Josef Newgarden,536.0,2.0,606
16,Juan Pablo Montoya,43.0,29.0,606
17,Marco Andretti,26.0,33.0,606
18,Marcus Ericsson,403.0,10.0,606
19,Max Chilton,183.0,23.0,606
20,Patricio O'Ward,427.0,6.0,606
21,Pietro Fittipaldi,102.0,26.0,606
22,Rinus VeeKay,287.0,15.0,606
23,Romain Grosjean,209.0,21.0,606
24,Ryan Hunter-Reay,387.0,11.0,606
25,Santino Ferrucci,30.0,32.0,606
26,Scott Dixon,585.0,1.0,606
27,Scott McLaughlin,215.0,20.0,606
28,Sebastien Bourdais,411.0,8.0,606
29,Simon Pagenaud,522.0,3.0,606
30,Simona de Silvestro,10.0,34.0,606
31,Takuma Sato,340.0,12.0,606
32,Tony Kanaan,60.0,27.0,606
33,Will Power,516.0,4.0,606
0,Alex Palou,248.0,16.0,607
1,Alexander Rossi,432.0,6.0,607
2,Charlie Kimball,22.0,30.0,607
3,Colton Herta,384.0,12.0,607
4,Conor Daly,160.0,24.0,607
5,Dalton Kellett,197.0,21.0,607
6,Ed Carpenter,100.0,26.0,607
7,Ed Jones,172.0,22.0,607
8,Felix Rosenqvist,305.0,14.0,607
9,Graham Rahal,465.0,5.0,607
10,Helio Castroneves,107.0,25.0,607
11,J.R. Hildebrand,22.0,31.0,607
12,Jack Harvey,286.0,15.0,607
13,James Hinchcliffe,406.0,11.0,607
14,Jimmie Johnson,210.0,20.0,607
15,Josef Newgarden,625.0,1.0,607
16,Juan Pablo Montoya,74.0,27.0,607
17,Marco Andretti,10.0,33.0,607
18,Marcus Ericsson,328.0,13.0,607
19,Max Chilton,161.0,23.0,607
20,Patricio O'Ward,424.0,8.0,607
21,Pietro Fittipaldi,49.0,28.0,607
22,Rinus VeeKay,225.0,17.0,607
23,Romain Grosjean,223.0,18.0,607
24,Ryan Hunter-Reay,486.0,4.0,607
25,Santino Ferrucci,18.0,32.0,607
26,Scott Dixon,578.0,2.0,607
27,Scott McLaughlin,213.0,19.0,607
28,Sebastien Bourdais,421.0,9.0,607
29,Simon Pagenaud,531.0,3.0,607
30,Simona de Silvestro,10.0,34.0,607
31,Takuma Sato,430.0,7.0,607
32,Tony Kanaan,43.0,29.0,607
33,Will Power,417.0,10.0,607
0,Alex Palou,337.0,12.0,608
1,Alexander Rossi,429.0,7.0,608
2,Charlie Kimball,94.0,26.0,608
3,Colton Herta,311.0,14.0,608
4,Conor Daly,229.0,19.0,608
5,Dalton Kellett,151.0,24.0,608
6,Ed Carpenter,36.0,31.0,608
7,Ed Jones,291.0,17.0,608
8,Felix Rosenqvist,208.0,21.0,608
9,Graham Rahal,434.0,6.0,608
10,Helio Castroneves,183.0,23.0,608
11,J.R. Hildebrand,10.0,33.0,608
12,Jack Harvey,283.0,18.0,608
13,James Hinchcliffe,292.0,16.0,608
14,Jimmie Johnson,210.0,20.0,608
15,Josef Newgarden,557.0,2.0,608
16,Juan Pablo Montoya,42.0,30.0,608
17,Marco Andretti,10.0,34.0,608
18,Marcus Ericsson,390.0,8.0,608
19,Max Chilton,189.0,22.0,608
20,Patricio O'Ward,303.0,15.0,608
21,Pietro Fittipaldi,84.0,27.0,608
22,Rinus VeeKay,342.0,10.0,608
23,Romain Grosjean,143.0,25.0,608
24,Ryan Hunter-Reay,373.0,9.0,608
25,Santino Ferrucci,18.0,32.0,608
26,Scott Dixon,544.0,3.0,608
27,Scott McLaughlin,313.0,13.0,608
28,Sebastien Bourdais,566.0,1.0,608
29,Simon Pagenaud,459.0,5.0,608
30,Simona de Silvestro,48.0,29.0,608
31,Takuma Sato,341.0,11.0,608
32,Tony Kanaan,79.0,28.0,608
33,Will Power,483.0,4.0,608
0,Alex Palou,371.0,10.0,609
1,Alexander Rossi,374.0,9.0,609
2,Charlie Kimball,16.0,33.0,609
3,Colton Herta,492.0,4.0,609
4,Conor Daly,145.0,25.0,609
5,Dalton Kellett,215.0,21.0,609
6,Ed Carpenter,100.0,26.0,609
7,Ed Jones,249.0,18.0,609
8,Felix Rosenqvist,321.0,14.0,609
9,Graham Rahal,323.0,13.0,609
10,Helio Castroneves,152.0,23.0,609
11,J.R. Hildebrand,36.0,30.0,609
12,Jack Harvey,250.0,17.0,609
13,James Hinchcliffe,284.0,15.0,609
14,Jimmie Johnson,146.0,24.0,609
15,Josef Newgarden,617.0,2.0,609
16,Juan Pablo Montoya,35.0,31.0,609
17,Marco Andretti,44.0,29.0,609
18,Marcus Ericsson,397.0,8.0,609
19,Max Chilton,198.0,22.0,609
20,Patricio O'Ward,403.0,7.0,609
21,Pietro Fittipaldi,70.0,28.0,609
22,Rinus VeeKay,254.0,16.0,609
23,Romain Grosjean,226.0,19.0,609
24,Ryan Hunter-Reay,437.0,5.0,609
25,Santino Ferrucci,18.0,32.0,609
26,Scott Dixon,652.0,1.0,609
27,Scott McLaughlin,220.0,20.0,609
28,Sebastien Bourdais,371.0,11.0,609
29,Simon Pagenaud,509.0,3.0,609
30,Simona de Silvestro,16.0,34.0,609
31,Takuma Sato,361.0,12.0,609
32,Tony Kanaan,75.0,27.0,609
33,Will Power,405.0,6.0,609
0,Alex Palou,285.0,16.0,610
1,Alexander Rossi,469.0,6.0,610
2,Charlie Kimball,19.0,32.0,610
3,Colton Herta,371.0,7.0,610
4,Conor Daly,196.0,22.0,610
5,Dalton Kellett,144.0,24.0,610
6,Ed Carpenter,136.0,25.0,610
7,Ed Jones,233.0,19.0,610
8,Felix Rosenqvist,297.0,14.0,610
9,Graham Rahal,319.0,12.0,610
10,Helio Castroneves,118.0,26.0,610
11,J.R. Hildebrand,10.0,33.0,610
12,Jack Harvey,478.0,5.0,610
13,James Hinchcliffe,265.0,17.0,610
14,Jimmie Johnson,149.0,23.0,610
15,Josef Newgarden,617.0,2.0,610
16,Juan Pablo Montoya,24.0,31.0,610
17,Marco Andretti,30.0,30.0,610
18,Marcus Ericsson,347.0,9.0,610
19,Max Chilton,251.0,18.0,610
20,Patricio O'Ward,325.0,11.0,610
21,Pietro Fittipaldi,33.0,29.0,610
22,Rinus VeeKay,306.0,13.0,610
23,Romain Grosjean,198.0,21.0,610
24,Ryan Hunter-Reay,331.0,10.0,610
25,Santino Ferrucci,36.0,28.0,610
26,Scott Dixon,689.0,1.0,610
27,Scott McLaughlin,229.0,20.0,610
28,Sebastien Bourdais,371.0,8.0,610
29,Simon Pagenaud,574.0,3.0,610
30,Simona de Silvestro,10.0,34.0,610
31,Takuma Sato,296.0,15.0,610
32,Tony Kanaan,74.0,27.0,610
33,Will Power,552.0,4.0,610
0,Alex Palou,241.0,17.0,611
1,Alexander Rossi,408.0,7.0,611
2,Charlie Kimball,15.0,31.0,611
3,Colton Herta,462.0,5.0,611
4,Conor Daly,203.0,19.0,611
5,Dalton Kellett,189.0,23.0,611
6,Ed Carpenter,62.0,29.0,611
7,Ed Jones,203.0,20.0,611
8,Felix Rosenqvist,435.0,6.0,611
9,Graham Rahal,339.0,14.0,611
10,Helio Castroneves,136.0,24.0,611
11,J.R. Hildebrand,12.0,32.0,611
12,Jack Harvey,208.0,18.0,611
13,James Hinchcliffe,286.0,15.0,611
14,Jimmie Johnson,245.0,16.0,611
15,Josef Newgarden,578.0,2.0,611
16,Juan Pablo Montoya,88.0,26.0,611
17,Marco Andretti,10.0,33.0,611
18,Marcus Ericsson,405.0,8.0,611
19,Max Chilton,112.0,25.0,611
20,Patricio O'Ward,387.0,9.0,611
21,Pietro Fittipaldi,68.0,28.0,611
22,Rinus VeeKay,385.0,10.0,611
23,Romain Grosjean,199.0,21.0,611
24,Ryan Hunter-Reay,383.0,11.0,611
25,Santino Ferrucci,60.0,30.0,611
26,Scott Dixon,596.0,1.0,611
27,Scott McLaughlin,199.0,22.0,611
28,Sebastien Bourdais,377.0,12.0,611
29,Simon Pagenaud,494.0,4.0,611
30,Simona de Silvestro,10.0,34.0,611
31,Takuma Sato,374.0,13.0,611
32,Tony Kanaan,77.0,27.0,611
33,Will Power,536.0,3.0,611
0,Alex Palou,239.0,19.0,612
1,Alexander Rossi,363.0,12.0,612
2,Charlie Kimball,15.0,33.0,612
3,Colton Herta,458.0,4.0,612
4,Conor Daly,243.0,18.0,612
5,Dalton Kellett,184.0,23.0,612
6,Ed Carpenter,57.0,29.0,612
7,Ed Jones,167.0,24.0,612
8,Felix Rosenqvist,369.0,11.0,612
9,Graham Rahal,379.0,9.0,612
10,Helio Castroneves,145.0,25.0,612
11,J.R. Hildebrand,80.0,27.0,612
12,Jack Harvey,396.0,6.0,612
13,James Hinchcliffe,392.0,7.0,612
14,Jimmie Johnson,202.0,21.0,612
15,Josef Newgarden,559.0,2.0,612
16,Juan Pablo Montoya,82.0,26.0,612
17,Marco Andretti,22.0,32.0,612
18,Marcus Ericsson,316.0,15.0,612
19,Max Chilton,185.0,22.0,612
20,Patricio O'Ward,378.0,10.0,612
21,Pietro Fittipaldi,40.0,31.0,612
22,Rinus VeeKay,285.0,16.0,612
23,Romain Grosjean,209.0,20.0,612
24,Ryan Hunter-Reay,388.0,8.0,612
25,Santino Ferrucci,48.0,30.0,612
26,Scott Dixon,621.0,1.0,612
27,Scott McLaughlin,349.0,13.0,612
28,Sebastien Bourdais,329.0,14.0,612
29,Simon Pagenaud,542.0,3.0,612
30,Simona de Silvestro,14.0,34.0,612
31,Takuma Sato,253.0,17.0,612
32,Tony Kanaan,72.0,28.0,612
33,Will Power,401.0,5.0,612
0,Alex Palou,302.0,14.0,613
1,Alexander Rossi,339.0,11.0,613
2,Charlie Kimball,62.0,27.0,613
3,Colton Herta,464.0,5.0,613
4,Conor Daly,239.0,19.0,613
5,Dalton Kellett,229.0,20.0,613
6,Ed Carpenter,40.0,29.0,613
7,Ed Jones,206.0,21.0,613
8,Felix Rosenqvist,345.0,10.0,613
9,Graham Rahal,488.0,4.0,613
10,Helio Castroneves,131.0,25.0,613
11,J.R. Hildebrand,14.0,32.0,613
12,Jack Harvey,277.0,16.0,613
13,James Hinchcliffe,257.0,17.0,613
14,Jimmie Johnson,186.0,24.0,613
15,Josef Newgarden,454.0,6.0,613
16,Juan Pablo Montoya,20.0,31.0,613
17,Marco Andretti,10.0,34.0,613
18,Marcus Ericsson,329.0,13.0,613
19,Max Chilton,188.0,23.0,613
20,Patricio O'Ward,375.0,7.0,613
21,Pietro Fittipaldi,49.0,28.0,613
22,Rinus VeeKay,354.0,9.0,613
23,Romain Grosjean,241.0,18.0,613
24,Ryan Hunter-Reay,337.0,12.0,613
25,Santino Ferrucci,30.0,30.0,613
26,Scott Dixon,737.0,1.0,613
27,Scott McLaughlin,200.0,22.0,613
28,Sebastien Bourdais,375.0,8.0,613
29,Simon Pagenaud,568.0,2.0,613
30,Simona de Silvestro,12.0,33.0,613
31,Takuma Sato,296.0,15.0,613
32,Tony Kanaan,84.0,26.0,613
33,Will Power,544.0,3.0,613
0,Alex Palou,300.0,16.0,614
1,Alexander Rossi,388.0,7.0,614
2,Charlie Kimball,72.0,30.0,614
3,Colton Herta,345.0,12.0,614
4,Conor Daly,196.0,21.0,614
5,Dalton Kellett,146.0,23.0,614
6,Ed Carpenter,73.0,29.0,614
7,Ed Jones,273.0,19.0,614
8,Felix Rosenqvist,303.0,15.0,614
9,Graham Rahal,385.0,8.0,614
10,Helio Castroneves,106.0,25.0,614
11,J.R. Hildebrand,12.0,32.0,614
12,Jack Harvey,431.0,6.0,614
13,James Hinchcliffe,196.0,22.0,614
14,Jimmie Johnson,124.0,24.0,614
15,Josef Newgarden,618.0,1.0,614
16,Juan Pablo Montoya,80.0,28.0,614
17,Marco Andretti,10.0,33.0,614
18,Marcus Ericsson,362.0,11.0,614
19,Max Chilton,231.0,20.0,614
20,Patricio O'Ward,445.0,4.0,614
21,Pietro Fittipaldi,101.0,26.0,614
22,Rinus VeeKay,363.0,10.0,614
23,Romain Grosjean,279.0,17.0,614
24,Ryan Hunter-Reay,377.0,9.0,614
25,Santino Ferrucci,28.0,31.0,614
26,Scott Dixon,600.0,2.0,614
27,Scott McLaughlin,274.0,18.0,614
28,Sebastien Bourdais,313.0,14.0,614
29,Simon Pagenaud,486.0,3.0,614
30,Simona de Silvestro,10.0,34.0,614
31,Takuma Sato,317.0,13.0,614
32,Tony Kanaan,97.0,27.0,614
33,Will Power,441.0,5.0,614
0,Alex Palou,504.0,5.0,615
1,Alexander Rossi,402.0,7.0,615
2,Charlie Kimball,62.0,29.0,615
3,Colton Herta,339.0,10.0,615
4,Conor Daly,189.0,22.0,615
5,Dalton Kellett,193.0,21.0,615
6,Ed Carpenter,61.0,30.0,615
7,Ed Jones,303.0,12.0,615
8,Felix Rosenqvist,252.0,18.0,615
9,Graham Rahal,570.0,3.0,615
10,Helio Castroneves,124.0,25.0,615
11,J.R. Hildebrand,12.0,34.0,615
12,Jack Harvey,277.0,16.0,615
13,James Hinchcliffe,264.0,17.0,615
14,Jimmie Johnson,131.0,24.0,615
15,Josef Newgarden,574.0,2.0,615
16,Juan Pablo Montoya,29.0,32.0,615
17,Marco Andretti,28.0,33.0,615
18,Marcus Ericsson,283.0,14.0,615
19,Max Chilton,223.0,20.0,615
20,Patricio O'Ward,280.0,15.0,615
21,Pietro Fittipaldi,76.0,27.0,615
22,Rinus VeeKay,289.0,13.0,615
23,Romain Grosjean,167.0,23.0,615
24,Ryan Hunter-Reay,250.0,19.0,615
25,Santino Ferrucci,70.0,28.0,615
26,Scott Dixon,661.0,1.0,615
27,Scott McLaughlin,356.0,9.0,615
28,Sebastien Bourdais,402.0,8.0,615
29,Simon Pagenaud,552.0,4.0,615
30,Simona de Silvestro,32.0,31.0,615
31,Takuma Sato,306.0,11.0,615
32,Tony Kanaan,97.0,26.0,615
33,Will Power,424.0,6.0,615
0,Alex Palou,360.0,10.0,616
1,Alexander Rossi,389.0,7.0,616
2,Charlie Kimball,20.0,31.0,616
3,Colton Herta,363.0,9.0,616
4,Conor Daly,322.0,15.0,616
5,Dalton Kellett,246.0,21.0,616
6,Ed Carpenter,47.0,28.0,616
7,Ed Jones,354.0,12.0,616
8,Felix Rosenqvist,358.0,11.0,616
9,Graham Rahal,402.0,5.0,616
10,Helio Castroneves,155.0,24.0,616
11,J.R. Hildebrand,20.0,32.0,616
12,Jack Harvey,316.0,16.0,616
13,James Hinchcliffe,262.0,20.0,616
14,Jimmie Johnson,177.0,23.0,616
15,Josef Newgarden,546.0,2.0,616
16,Juan Pablo Montoya,45.0,29.0,616
17,Marco Andretti,10.0,33.0,616
18,Marcus Ericsson,324.0,14.0,616
19,Max Chilton,151.0,26.0,616
20,Patricio O'Ward,393.0,6.0,616
21,Pietro Fittipaldi,54.0,27.0,616
22,Rinus VeeKay,202.0,22.0,616
23,Romain Grosjean,266.0,19.0,616
24,Ryan Hunter-Reay,274.0,18.0,616
25,Santino Ferrucci,10.0,34.0,616
26,Scott Dixon,589.0,1.0,616
27,Scott McLaughlin,340.0,13.0,616
28,Sebastien Bourdais,383.0,8.0,616
29,Simon Pagenaud,505.0,3.0,616
30,Simona de Silvestro,28.0,30.0,616
31,Takuma Sato,308.0,17.0,616
32,Tony Kanaan,154.0,25.0,616
33,Will Power,409.0,4.0,616
0,Alex Palou,280.0,16.0,617
1,Alexander Rossi,414.0,10.0,617
2,Charlie Kimball,69.0,29.0,617
3,Colton Herta,383.0,11.0,617
4,Conor Daly,205.0,21.0,617
5,Dalton Kellett,170.0,22.0,617
6,Ed Carpenter,90.0,28.0,617
7,Ed Jones,246.0,17.0,617
8,Felix Rosenqvist,300.0,14.0,617
9,Graham Rahal,438.0,4.0,617
10,Helio Castroneves,104.0,25.0,617
11,J.R. Hildebrand,18.0,32.0,617
12,Jack Harvey,239.0,18.0,617
13,James Hinchcliffe,415.0,9.0,617
14,Jimmie Johnson,132.0,23.0,617
15,Josef Newgarden,616.0,1.0,617
16,Juan Pablo Montoya,100.0,26.0,617
17,Marco Andretti,10.0,33.0,617
18,Marcus Ericsson,219.0,20.0,617
19,Max Chilton,130.0,24.0,617
20,Patricio O'Ward,495.0,3.0,617
21,Pietro Fittipaldi,91.0,27.0,617
22,Rinus VeeKay,425.0,8.0,617
23,Romain Grosjean,316.0,13.0,617
24,Ryan Hunter-Reay,429.0,7.0,617
25,Santino Ferrucci,48.0,31.0,617
26,Scott Dixon,596.0,2.0,617
27,Scott McLaughlin,221.0,19.0,617
28,Sebastien Bourdais,349.0,12.0,617
29,Simon Pagenaud,438.0,5.0,617
30,Simona de Silvestro,10.0,34.0,617
31,Takuma Sato,292.0,15.0,617
32,Tony Kanaan,62.0,30.0,617
33,Will Power,432.0,6.0,617
0,Alex Palou,297.0,15.0,618
1,Alexander Rossi,350.0,10.0,618
2,Charlie Kimball,52.0,30.0,618
3,Colton Herta,336.0,11.0,618
4,Conor Daly,314.0,13.0,618
5,Dalton Kellett,215.0,21.0,618
6,Ed Carpenter,92.0,25.0,618
7,Ed Jones,256.0,19.0,618
8,Felix Rosenqvist,297.0,16.0,618
9,Graham Rahal,446.0,5.0,618
10,Helio Castroneves,83.0,26.0,618
11,J.R. Hildebrand,70.0,28.0,618
12,Jack Harvey,259.0,18.0,618
13,James Hinchcliffe,275.0,17.0,618
14,Jimmie Johnson,168.0,23.0,618
15,Josef Newgarden,504.0,3.0,618
16,Juan Pablo Montoya,52.0,31.0,618
17,Marco Andretti,20.0,32.0,618
18,Marcus Ericsson,407.0,7.0,618
19,Max Chilton,136.0,24.0,618
