,driver,totalPoints,chamPos,season
19,Scott Dixon,495.0,3.0,87
20,Scott McLaughlin,306.0,14.0,87
21,Sebastien Bourdais,256.0,17.0,87
22,Simon Pagenaud,377.0,8.0,87
23,Takuma Sato,332.0,11.0,87
24,Will Power,355.0,9.0,87
25,J.R. Hildebrand,30.0,33.0,87
26,Charlie Kimball,8.0,40.0,87
27,Marco Andretti,22.0,35.0,87
28,Juan Pablo Montoya,53.0,29.0,87
29,Tony Kanaan,96.0,28.0,87
30,Pietro Fittipaldi,34.0,32.0,87
31,Ed Carpenter,107.0,27.0,87
32,Simona de Silvestro,10.0,37.0,87
33,Santino Ferrucci,146.0,23.0,87
34,Oliver Askew,52.0,31.0,87
35,Kevin Magnussen,7.0,41.0,87
36,Cody Ware,26.0,34.0,87
37,Ryan Norman,10.0,38.0,87
38,Stefan Wilson,10.0,39.0,87
39,Sage Karam,53.0,30.0,87
40,Christian Lundgaard,19.0,36.0,87
41,R.C. Enerson,5.0,42.0,87
0,Alex Palou,552.0,1.0,88
1,Alexander Rossi,309.0,13.0,88
2,Colton Herta,434.0,6.0,88
3,Conor Daly,233.0,18.0,88
4,Dalton Kellett,150.0,23.0,88
5,Ed Jones,225.0,19.0,88
6,Felix Rosenqvist,202.0,21.0,88
7,Graham Rahal,391.0,7.0,88
8,Helio Castroneves,153.0,22.0,88
9,Jack Harvey,297.0,15.0,88
10,James Hinchcliffe,223.0,20.0,88
11,Jimmie Johnson,121.0,26.0,88
12,Josef Newgarden,491.0,3.0,88
13,Marcus Ericsson,454.0,5.0,88
14,Max Chilton,130.0,25.0,88
15,Patricio O'Ward,512.0,2.0,88
16,Rinus VeeKay,312.0,12.0,88
17,Romain Grosjean,286.0,16.0,88
18,Ryan Hunter-Reay,299.0,14.0,88
19,Scott Dixon,485.0,4.0,88
20,Scott McLaughlin,314.0,11.0,88
21,Sebastien Bourdais,246.0,17.0,88
22,Simon Pagenaud,361.0,8.0,88
23,Takuma Sato,320.0,10.0,88
24,Will Power,352.0,9.0,88
25,J.R. Hildebrand,30.0,33.0,88
26,Charlie Kimball,8.0,40.0,88
27,Marco Andretti,22.0,35.0,88
28,Juan Pablo Montoya,53.0,29.0,88
29,Tony Kanaan,96.0,28.0,88
30,Pietro Fittipaldi,34.0,32.0,88
31,Ed Carpenter,107.0,27.0,88
32,Simona de Silvestro,10.0,37.0,88
33,Santino Ferrucci,146.0,24.0,88
34,Oliver Askew,52.0,31.0,88
35,Kevin Magnussen,7.0,41.0,88
36,Cody Ware,26.0,34.0,88
37,Ryan Norman,10.0,38.0,88
38,Stefan Wilson,10.0,39.0,88
39,Sage Karam,53.0,30.0,88
40,Christian Lundgaard,19.0,36.0,88
41,R.C. Enerson,5.0,42.0,88
0,Alex Palou,523.0,1.0,89
1,Alexander Rossi,320.0,12.0,89
2,Colton Herta,416.0,6.0,89
3,Conor Daly,258.0,17.0,89
4,Dalton Kellett,147.0,23.0,89
5,Ed Jones,224.0,20.0,89
6,Felix Rosenqvist,238.0,19.0,89
7,Graham Rahal,402.0,7.0,89
8,Helio Castroneves,173.0,22.0,89
9,Jack Harvey,303.0,14.0,89
10,James Hinchcliffe,211.0,21.0,89
11,Jimmie Johnson,100.0,27.0,89
12,Josef Newgarden,488.0,3.0,89
13,Marcus Ericsson,448.0,5.0,89
14,Max Chilton,127.0,25.0,89
15,Patricio O'Ward,497.0,2.0,89
16,Rinus VeeKay,314.0,13.0,89
17,Romain Grosjean,278.0,15.0,89
18,Ryan Hunter-Reay,266.0,16.0,89
19,Scott Dixon,475.0,4.0,89
20,Scott McLaughlin,326.0,10.0,89
21,Sebastien Bourdais,247.0,18.0,89
22,Simon Pagenaud,388.0,8.0,89
23,Takuma Sato,326.0,11.0,89
24,Will Power,357.0,9.0,89
25,J.R. Hildebrand,30.0,33.0,89
26,Charlie Kimball,8.0,40.0,89
27,Marco Andretti,22.0,35.0,89
28,Juan Pablo Montoya,53.0,29.0,89
29,Tony Kanaan,96.0,28.0,89
30,Pietro Fittipaldi,34.0,32.0,89
31,Ed Carpenter,107.0,26.0,89
32,Simona de Silvestro,10.0,37.0,89
33,Santino Ferrucci,146.0,24.0,89
34,Oliver Askew,52.0,31.0,89
35,Kevin Magnussen,7.0,41.0,89
36,Cody Ware,26.0,34.0,89
37,Ryan Norman,10.0,38.0,89
38,Stefan Wilson,10.0,39.0,89
39,Sage Karam,53.0,30.0,89
40,Christian Lundgaard,19.0,36.0,89
41,R.C. Enerson,5.0,42.0,89
0,Alex Palou,531.0,1.0,90
1,Alexander Rossi,314.0,11.0,90
2,Colton Herta,420.0,6.0,90
3,Conor Daly,256.0,17.0,90
4,Dalton Kellett,142.0,24.0,90
5,Ed Jones,255.0,18.0,90
6,Felix Rosenqvist,204.0,21.0,90
7,Graham Rahal,400.0,7.0,90
8,Helio Castroneves,171.0,22.0,90
9,Jack Harvey,289.0,14.0,90
10,James Hinchcliffe,211.0,20.0,90
11,Jimmie Johnson,101.0,27.0,90
12,Josef Newgarden,504.0,2.0,90
13,Marcus Ericsson,462.0,5.0,90
14,Max Chilton,138.0,25.0,90
15,Patricio O'Ward,504.0,3.0,90
16,Rinus VeeKay,314.0,12.0,90
17,Romain Grosjean,281.0,15.0,90
18,Ryan Hunter-Reay,277.0,16.0,90
19,Scott Dixon,495.0,4.0,90
20,Scott McLaughlin,298.0,13.0,90
21,Sebastien Bourdais,251.0,19.0,90
22,Simon Pagenaud,362.0,8.0,90
23,Takuma Sato,322.0,10.0,90
24,Will Power,350.0,9.0,90
25,J.R. Hildebrand,30.0,33.0,90
26,Charlie Kimball,8.0,40.0,90
27,Marco Andretti,22.0,35.0,90
28,Juan Pablo Montoya,53.0,29.0,90
29,Tony Kanaan,96.0,28.0,90
30,Pietro Fittipaldi,34.0,32.0,90
31,Ed Carpenter,107.0,26.0,90
32,Simona de Silvestro,10.0,37.0,90
33,Santino Ferrucci,146.0,23.0,90
34,Oliver Askew,52.0,31.0,90
35,Kevin Magnussen,7.0,41.0,90
36,Cody Ware,26.0,34.0,90
37,Ryan Norman,10.0,38.0,90
38,Stefan Wilson,10.0,39.0,90
39,Sage Karam,53.0,30.0,90
40,Christian Lundgaard,19.0,36.0,90
41,R.C. Enerson,5.0,42.0,90
0,Alex Palou,534.0,1.0,91
1,Alexander Rossi,316.0,10.0,91
2,Colton Herta,415.0,6.0,91
3,Conor Daly,240.0,18.0,91
4,Dalton Kellett,145.0,24.0,91
5,Ed Jones,221.0,21.0,91
6,Felix Rosenqvist,223.0,20.0,91
7,Graham Rahal,390.0,8.0,91
8,Helio Castroneves,154.0,22.0,91
9,Jack Harvey,307.0,13.0,91
10,James Hinchcliffe,236.0,19.0,91
11,Jimmie Johnson,100.0,27.0,91
12,Josef Newgarden,509.0,3.0,91
13,Marcus Ericsson,448.0,5.0,91
14,Max Chilton,139.0,25.0,91
15,Patricio O'Ward,512.0,2.0,91
16,Rinus VeeKay,313.0,11.0,91
17,Romain Grosjean,288.0,15.0,91
18,Ryan Hunter-Reay,258.0,16.0,91
19,Scott Dixon,464.0,4.0,91
20,Scott McLaughlin,301.0,14.0,91
21,Sebastien Bourdais,258.0,17.0,91
22,Simon Pagenaud,403.0,7.0,91
23,Takuma Sato,313.0,12.0,91
24,Will Power,365.0,9.0,91
25,J.R. Hildebrand,30.0,33.0,91
26,Charlie Kimball,8.0,40.0,91
27,Marco Andretti,22.0,35.0,91
28,Juan Pablo Montoya,53.0,29.0,91
29,Tony Kanaan,96.0,28.0,91
30,Pietro Fittipaldi,34.0,32.0,91
31,Ed Carpenter,107.0,26.0,91
32,Simona de Silvestro,10.0,37.0,91
33,Santino Ferrucci,146.0,23.0,91
34,Oliver Askew,52.0,31.0,91
35,Kevin Magnussen,7.0,41.0,91
36,Cody Ware,26.0,34.0,91
37,Ryan Norman,10.0,38.0,91
38,Stefan Wilson,10.0,39.0,91
39,Sage Karam,53.0,30.0,91
40,Christian Lundgaard,19.0,36.0,91
41,R.C. Enerson,5.0,42.0,91
0,Alex Palou,536.0,1.0,92
1,Alexander Rossi,354.0,9.0,92
2,Colton Herta,416.0,6.0,92
3,Conor Daly,256.0,17.0,92
4,Dalton Kellett,145.0,24.0,92
5,Ed Jones,226.0,19.0,92
6,Felix Rosenqvist,197.0,21.0,92
7,Graham Rahal,402.0,7.0,92
8,Helio Castroneves,164.0,22.0,92
9,Jack Harvey,307.0,12.0,92
10,James Hinchcliffe,211.0,20.0,92
11,Jimmie Johnson,110.0,26.0,92
12,Josef Newgarden,509.0,2.0,92
13,Marcus Ericsson,450.0,5.0,92
14,Max Chilton,125.0,25.0,92
15,Patricio O'Ward,498.0,3.0,92
16,Rinus VeeKay,321.0,11.0,92
17,Romain Grosjean,301.0,14.0,92
18,Ryan Hunter-Reay,273.0,16.0,92
19,Scott Dixon,467.0,4.0,92
20,Scott McLaughlin,296.0,15.0,92
21,Sebastien Bourdais,247.0,18.0,92
22,Simon Pagenaud,385.0,8.0,92
23,Takuma Sato,307.0,13.0,92
24,Will Power,349.0,10.0,92
25,J.R. Hildebrand,30.0,33.0,92
26,Charlie Kimball,8.0,40.0,92
27,Marco Andretti,22.0,35.0,92
28,Juan Pablo Montoya,53.0,29.0,92
29,Tony Kanaan,96.0,28.0,92
30,Pietro Fittipaldi,34.0,32.0,92
31,Ed Carpenter,107.0,27.0,92
32,Simona de Silvestro,10.0,37.0,92
33,Santino Ferrucci,146.0,23.0,92
34,Oliver Askew,52.0,31.0,92
35,Kevin Magnussen,7.0,41.0,92
36,Cody Ware,26.0,34.0,92
37,Ryan Norman,10.0,38.0,92
38,Stefan Wilson,10.0,39.0,92
39,Sage Karam,53.0,30.0,92
40,Christian Lundgaard,19.0,36.0,92
41,R.C. Enerson,5.0,42.0,92
0,Alex Palou,533.0,1.0,93
1,Alexander Rossi,317.0,12.0,93
2,Colton Herta,410.0,6.0,93
3,Conor Daly,252.0,17.0,93
4,Dalton Kellett,142.0,24.0,93
5,Ed Jones,222.0,20.0,93
6,Felix Rosenqvist,228.0,19.0,93
7,Graham Rahal,404.0,7.0,93
8,Helio Castroneves,167.0,22.0,93
9,Jack Harvey,292.0,14.0,93
10,James Hinchcliffe,214.0,21.0,93
11,Jimmie Johnson,117.0,26.0,93
12,Josef Newgarden,504.0,2.0,93
13,Marcus Ericsson,454.0,5.0,93
14,Max Chilton,133.0,25.0,93
15,Patricio O'Ward,497.0,3.0,93
16,Rinus VeeKay,331.0,11.0,93
17,Romain Grosjean,275.0,15.0,93
18,Ryan Hunter-Reay,266.0,16.0,93
19,Scott Dixon,477.0,4.0,93
20,Scott McLaughlin,298.0,13.0,93
21,Sebastien Bourdais,240.0,18.0,93
22,Simon Pagenaud,371.0,8.0,93
23,Takuma Sato,352.0,10.0,93
24,Will Power,356.0,9.0,93
25,J.R. Hildebrand,30.0,33.0,93
26,Charlie Kimball,8.0,40.0,93
27,Marco Andretti,22.0,35.0,93
28,Juan Pablo Montoya,53.0,29.0,93
29,Tony Kanaan,96.0,28.0,93
30,Pietro Fittipaldi,34.0,32.0,93
31,Ed Carpenter,107.0,27.0,93
32,Simona de Silvestro,10.0,37.0,93
33,Santino Ferrucci,146.0,23.0,93
34,Oliver Askew,52.0,31.0,93
35,Kevin Magnussen,7.0,41.0,93
36,Cody Ware,26.0,34.0,93
37,Ryan Norman,10.0,38.0,93
38,Stefan Wilson,10.0,39.0,93
39,Sage Karam,53.0,30.0,93
40,Christian Lundgaard,19.0,36.0,93
41,R.C. Enerson,5.0,42.0,93
0,Alex Palou,557.0,1.0,94
1,Alexander Rossi,332.0,10.0,94
2,Colton Herta,421.0,6.0,94
3,Conor Daly,237.0,18.0,94
4,Dalton Kellett,145.0,24.0,94
5,Ed Jones,220.0,20.0,94
6,Felix Rosenqvist,212.0,21.0,94
7,Graham Rahal,396.0,7.0,94
8,Helio Castroneves,167.0,22.0,94
9,Jack Harvey,298.0,13.0,94
10,James Hinchcliffe,234.0,19.0,94
11,Jimmie Johnson,102.0,27.0,94
12,Josef Newgarden,482.0,3.0,94
13,Marcus Ericsson,448.0,5.0,94
14,Max Chilton,125.0,25.0,94
15,Patricio O'Ward,508.0,2.0,94
16,Rinus VeeKay,317.0,11.0,94
17,Romain Grosjean,298.0,14.0,94
18,Ryan Hunter-Reay,265.0,17.0,94
19,Scott Dixon,460.0,4.0,94
20,Scott McLaughlin,296.0,15.0,94
21,Sebastien Bourdais,284.0,16.0,94
22,Simon Pagenaud,388.0,8.0,94
23,Takuma Sato,314.0,12.0,94
24,Will Power,346.0,9.0,94
25,J.R. Hildebrand,30.0,33.0,94
26,Charlie Kimball,8.0,40.0,94
27,Marco Andretti,22.0,35.0,94
28,Juan Pablo Montoya,53.0,29.0,94
29,Tony Kanaan,96.0,28.0,94
30,Pietro Fittipaldi,34.0,32.0,94
31,Ed Carpenter,107.0,26.0,94
32,Simona de Silvestro,10.0,37.0,94
33,Santino Ferrucci,146.0,23.0,94
34,Oliver Askew,52.0,31.0,94
35,Kevin Magnussen,7.0,41.0,94
36,Cody Ware,26.0,34.0,94
37,Ryan Norman,10.0,38.0,94
38,Stefan Wilson,10.0,39.0,94
39,Sage Karam,53.0,30.0,94
40,Christian Lundgaard,19.0,36.0,94
41,R.C. Enerson,5.0,42.0,94
0,Alex Palou,530.0,1.0,95
1,Alexander Rossi,316.0,11.0,95
2,Colton Herta,417.0,6.0,95
3,Conor Daly,235.0,19.0,95
4,Dalton Kellett,142.0,24.0,95
5,Ed Jones,223.0,20.0,95
6,Felix Rosenqvist,218.0,21.0,95
7,Graham Rahal,391.0,7.0,95
8,Helio Castroneves,166.0,22.0,95
9,Jack Harvey,307.0,14.0,95
10,James Hinchcliffe,244.0,18.0,95
11,Jimmie Johnson,123.0,26.0,95
12,Josef Newgarden,483.0,4.0,95
13,Marcus Ericsson,452.0,5.0,95
14,Max Chilton,126.0,25.0,95
15,Patricio O'Ward,498.0,2.0,95
16,Rinus VeeKay,309.0,13.0,95
17,Romain Grosjean,290.0,15.0,95
18,Ryan Hunter-Reay,267.0,16.0,95
19,Scott Dixon,495.0,3.0,95
20,Scott McLaughlin,321.0,10.0,95
21,Sebastien Bourdais,266.0,17.0,95
22,Simon Pagenaud,373.0,8.0,95
23,Takuma Sato,312.0,12.0,95
24,Will Power,348.0,9.0,95
25,J.R. Hildebrand,30.0,33.0,95
26,Charlie Kimball,8.0,40.0,95
27,Marco Andretti,22.0,35.0,95
28,Juan Pablo Montoya,53.0,29.0,95
29,Tony Kanaan,96.0,28.0,95
30,Pietro Fittipaldi,34.0,32.0,95
31,Ed Carpenter,107.0,27.0,95
32,Simona de Silvestro,10.0,37.0,95
33,Santino Ferrucci,146.0,23.0,95
34,Oliver Askew,52.0,31.0,95
35,Kevin Magnussen,7.0,41.0,95
36,Cody Ware,26.0,34.0,95
37,Ryan Norman,10.0,38.0,95
38,Stefan Wilson,10.0,39.0,95
39,Sage Karam,53.0,30.0,95
40,Christian Lundgaard,19.0,36.0,95
41,R.C. Enerson,5.0,42.0,95
0,Alex Palou,524.0,1.0,96
1,Alexander Rossi,330.0,10.0,96
2,Colton Herta,418.0,6.0,96
3,Conor Daly,244.0,18.0,96
4,Dalton Kellett,145.0,24.0,96
5,Ed Jones,225.0,19.0,96
6,Felix Rosenqvist,193.0,21.0,96
7,Graham Rahal,402.0,7.0,96
8,Helio Castroneves,160.0,22.0,96
9,Jack Harvey,293.0,14.0,96
10,James Hinchcliffe,218.0,20.0,96
11,Jimmie Johnson,101.0,27.0,96
12,Josef Newgarden,480.0,3.0,96
13,Marcus Ericsson,480.0,4.0,96
14,Max Chilton,136.0,25.0,96
15,Patricio O'Ward,512.0,2.0,96
16,Rinus VeeKay,322.0,11.0,96
17,Romain Grosjean,286.0,15.0,96
18,Ryan Hunter-Reay,271.0,16.0,96
19,Scott Dixon,469.0,5.0,96
20,Scott McLaughlin,318.0,12.0,96
21,Sebastien Bourdais,249.0,17.0,96
22,Simon Pagenaud,393.0,8.0,96
23,Takuma Sato,311.0,13.0,96
24,Will Power,372.0,9.0,96
25,J.R. Hildebrand,30.0,33.0,96
26,Charlie Kimball,8.0,40.0,96
27,Marco Andretti,22.0,35.0,96
28,Juan Pablo Montoya,53.0,29.0,96
29,Tony Kanaan,96.0,28.0,96
30,Pietro Fittipaldi,34.0,32.0,96
31,Ed Carpenter,107.0,26.0,96
32,Simona de Silvestro,10.0,37.0,96
33,Santino Ferrucci,146.0,23.0,96
34,Oliver Askew,52.0,31.0,96
35,Kevin Magnussen,7.0,41.0,96
36,Cody Ware,26.0,34.0,96
37,Ryan Norman,10.0,38.0,96
38,Stefan Wilson,10.0,39.0,96
39,Sage Karam,53.0,30.0,96
40,Christian Lundgaard,19.0,36.0,96
41,R.C. Enerson,5.0,42.0,96
0,Alex Palou,552.0,1.0,97
1,Alexander Rossi,354.0,9.0,97
2,Colton Herta,426.0,6.0,97
3,Conor Daly,241.0,18.0,97
4,Dalton Kellett,143.0,24.0,97
5,Ed Jones,232.0,19.0,97
6,Felix Rosenqvist,228.0,20.0,97
7,Graham Rahal,402.0,7.0,97
8,Helio Castroneves,165.0,22.0,97
9,Jack Harvey,311.0,13.0,97
10,James Hinchcliffe,214.0,21.0,97
11,Jimmie Johnson,103.0,27.0,97
12,Josef Newgarden,478.0,3.0,97
13,Marcus Ericsson,450.0,5.0,97
14,Max Chilton,124.0,25.0,97
15,Patricio O'Ward,501.0,2.0,97
16,Rinus VeeKay,310.0,14.0,97
17,Romain Grosjean,277.0,15.0,97
18,Ryan Hunter-Reay,265.0,16.0,97
19,Scott Dixon,459.0,4.0,97
20,Scott McLaughlin,318.0,12.0,97
21,Sebastien Bourdais,256.0,17.0,97
22,Simon Pagenaud,366.0,8.0,97
23,Takuma Sato,328.0,11.0,97
24,Will Power,349.0,10.0,97
25,J.R. Hildebrand,30.0,33.0,97
26,Charlie Kimball,8.0,40.0,97
27,Marco Andretti,22.0,35.0,97
28,Juan Pablo Montoya,53.0,29.0,97
29,Tony Kanaan,96.0,28.0,97
30,Pietro Fittipaldi,34.0,32.0,97
31,Ed Carpenter,107.0,26.0,97
32,Simona de Silvestro,10.0,37.0,97
33,Santino Ferrucci,146.0,23.0,97
34,Oliver Askew,52.0,31.0,97
35,Kevin Magnussen,7.0,41.0,97
36,Cody Ware,26.0,34.0,97
37,Ryan Norman,10.0,38.0,97
38,Stefan Wilson,10.0,39.0,97
39,Sage Karam,53.0,30.0,97
40,Christian Lundgaard,19.0,36.0,97
41,R.C. Enerson,5.0,42.0,97
0,Alex Palou,535.0,1.0,98
1,Alexander Rossi,336.0,10.0,98
2,Colton Herta,430.0,6.0,98
3,Conor Daly,238.0,18.0,98
4,Dalton Kellett,143.0,24.0,98
5,Ed Jones,229.0,19.0,98
6,Felix Rosenqvist,198.0,21.0,98
7,Graham Rahal,400.0,7.0,98
8,Helio Castroneves,166.0,22.0,98
9,Jack Harvey,296.0,15.0,98
10,James Hinchcliffe,211.0,20.0,98
11,Jimmie Johnson,100.0,27.0,98
12,Josef Newgarden,485.0,3.0,98
13,Marcus Ericsson,454.0,5.0,98
14,Max Chilton,127.0,25.0,98
15,Patricio O'Ward,522.0,2.0,98
16,Rinus VeeKay,320.0,12.0,98
17,Romain Grosjean,301.0,14.0,98
18,Ryan Hunter-Reay,279.0,16.0,98
19,Scott Dixon,456.0,4.0,98
20,Scott McLaughlin,336.0,11.0,98
21,Sebastien Bourdais,243.0,17.0,98
22,Simon Pagenaud,375.0,8.0,98
23,Takuma Sato,315.0,13.0,98
24,Will Power,357.0,9.0,98
25,J.R. Hildebrand,30.0,33.0,98
26,Charlie Kimball,8.0,40.0,98
27,Marco Andretti,22.0,35.0,98
28,Juan Pablo Montoya,53.0,29.0,98
29,Tony Kanaan,96.0,28.0,98
30,Pietro Fittipaldi,34.0,32.0,98
31,Ed Carpenter,107.0,26.0,98
32,Simona de Silvestro,10.0,37.0,98
33,Santino Ferrucci,146.0,23.0,98
34,Oliver Askew,52.0,31.0,98
35,Kevin Magnussen,7.0,41.0,98
36,Cody Ware,26.0,34.0,98
37,Ryan Norman,10.0,38.0,98
38,Stefan Wilson,10.0,39.0,98
39,Sage Karam,53.0,30.0,98
40,Christian Lundgaard,19.0,36.0,98
41,R.C. Enerson,5.0,42.0,98
0,Alex Palou,541.0,1.0,99
1,Alexander Rossi,321.0,11.0,99
2,Colton Herta,422.0,6.0,99
3,Conor Daly,241.0,18.0,99
4,Dalton Kellett,142.0,24.0,99
5,Ed Jones,221.0,19.0,99
6,Felix Rosenqvist,214.0,21.0,99
7,Graham Rahal,388.0,7.0,99
8,Helio Castroneves,155.0,22.0,99
9,Jack Harvey,291.0,15.0,99
10,James Hinchcliffe,216.0,20.0,99
11,Jimmie Johnson,123.0,26.0,99
12,Josef Newgarden,501.0,3.0,99
13,Marcus Ericsson,439.0,5.0,99
14,Max Chilton,132.0,25.0,99
15,Patricio O'Ward,532.0,2.0,99
16,Rinus VeeKay,322.0,10.0,99
17,Romain Grosjean,301.0,13.0,99
18,Ryan Hunter-Reay,271.0,16.0,99
19,Scott Dixon,485.0,4.0,99
20,Scott McLaughlin,297.0,14.0,99
21,Sebastien Bourdais,252.0,17.0,99
22,Simon Pagenaud,383.0,8.0,99
23,Takuma Sato,318.0,12.0,99
24,Will Power,344.0,9.0,99
25,J.R. Hildebrand,30.0,33.0,99
26,Charlie Kimball,8.0,40.0,99
27,Marco Andretti,22.0,35.0,99
28,Juan Pablo Montoya,53.0,29.0,99
29,Tony Kanaan,96.0,28.0,99
30,Pietro Fittipaldi,34.0,32.0,99
31,Ed Carpenter,107.0,27.0,99
32,Simona de Silvestro,10.0,37.0,99
33,Santino Ferrucci,146.0,23.0,99
34,Oliver Askew,52.0,31.0,99
35,Kevin Magnussen,7.0,41.0,99
36,Cody Ware,26.0,34.0,99
37,Ryan Norman,10.0,38.0,99
38,Stefan Wilson,10.0,39.0,99
39,Sage Karam,53.0,30.0,99
40,Christian Lundgaard,19.0,36.0,99
41,R.C. Enerson,5.0,42.0,99
0,Alex Palou,527.0,2.0,100
1,Alexander Rossi,324.0,11.0,100
2,Colton Herta,437.0,6.0,100
3,Conor Daly,258.0,18.0,100
4,Dalton Kellett,153.0,23.0,100
5,Ed Jones,224.0,19.0,100
6,Felix Rosenqvist,193.0,21.0,100
7,Graham Rahal,387.0,7.0,100
8,Helio Castroneves,154.0,22.0,100
9,Jack Harvey,298.0,13.0,100
10,James Hinchcliffe,210.0,20.0,100
11,Jimmie Johnson,125.0,26.0,100
12,Josef Newgarden,509.0,3.0,100
13,Marcus Ericsson,454.0,5.0,100
14,Max Chilton,131.0,25.0,100
15,Patricio O'Ward,532.0,1.0,100
16,Rinus VeeKay,325.0,10.0,100
17,Romain Grosjean,292.0,15.0,100
18,Ryan Hunter-Reay,268.0,16.0,100
19,Scott Dixon,460.0,4.0,100
20,Scott McLaughlin,294.0,14.0,100
21,Sebastien Bourdais,262.0,17.0,100
22,Simon Pagenaud,371.0,8.0,100
23,Takuma Sato,316.0,12.0,100
24,Will Power,348.0,9.0,100
25,J.R. Hildebrand,30.0,33.0,100
26,Charlie Kimball,8.0,40.0,100
27,Marco Andretti,22.0,35.0,100
28,Juan Pablo Montoya,53.0,29.0,100
29,Tony Kanaan,96.0,28.0,100
30,Pietro Fittipaldi,34.0,32.0,100
31,Ed Carpenter,107.0,27.0,100
32,Simona de Silvestro,10.0,37.0,100
33,Santino Ferrucci,146.0,24.0,100
34,Oliver Askew,52.0,31.0,100
35,Kevin Magnussen,7.0,41.0,100
36,Cody Ware,26.0,34.0,100
37,Ryan Norman,10.0,38.0,100
38,Stefan Wilson,10.0,39.0,100
39,Sage Karam,53.0,30.0,100
40,Christian Lundgaard,19.0,36.0,100
41,R.C. Enerson,5.0,42.0,100
0,Alex Palou,534.0,1.0,101
1,Alexander Rossi,320.0,12.0,101
2,Colton Herta,432.0,6.0,101
3,Conor Daly,238.0,18.0,101
4,Dalton Kellett,143.0,24.0,101
5,Ed Jones,230.0,19.0,101
6,Felix Rosenqvist,212.0,21.0,101
7,Graham Rahal,383.0,7.0,101
8,Helio Castroneves,160.0,22.0,101
9,Jack Harvey,331.0,11.0,101
10,James Hinchcliffe,215.0,20.0,101
11,Jimmie Johnson,100.0,27.0,101
12,Josef Newgarden,504.0,2.0,101
13,Marcus Ericsson,448.0,5.0,101
14,Max Chilton,126.0,25.0,101
15,Patricio O'Ward,501.0,3.0,101
16,Rinus VeeKay,343.0,10.0,101
17,Romain Grosjean,294.0,15.0,101
18,Ryan Hunter-Reay,269.0,16.0,101
19,Scott Dixon,471.0,4.0,101
20,Scott McLaughlin,318.0,13.0,101
21,Sebastien Bourdais,242.0,17.0,101
22,Simon Pagenaud,363.0,8.0,101
23,Takuma Sato,316.0,14.0,101
24,Will Power,359.0,9.0,101
25,J.R. Hildebrand,30.0,33.0,101
26,Charlie Kimball,8.0,40.0,101
27,Marco Andretti,22.0,35.0,101
28,Juan Pablo Montoya,53.0,29.0,101
29,Tony Kanaan,96.0,28.0,101
30,Pietro Fittipaldi,34.0,32.0,101
31,Ed Carpenter,107.0,26.0,101
32,Simona de Silvestro,10.0,37.0,101
33,Santino Ferrucci,146.0,23.0,101
34,Oliver Askew,52.0,31.0,101
35,Kevin Magnussen,7.0,41.0,101
36,Cody Ware,26.0,34.0,101
37,Ryan Norman,10.0,38.0,101
38,Stefan Wilson,10.0,39.0,101
39,Sage Karam,53.0,30.0,101
40,Christian Lundgaard,19.0,36.0,101
41,R.C. Enerson,5.0,42.0,101
0,Alex Palou,541.0,1.0,102
1,Alexander Rossi,311.0,11.0,102
2,Colton Herta,410.0,6.0,102
3,Conor Daly,245.0,17.0,102
4,Dalton Kellett,163.0,23.0,102
5,Ed Jones,233.0,19.0,102
6,Felix Rosenqvist,200.0,21.0,102
7,Graham Rahal,396.0,7.0,102
8,Helio Castroneves,162.0,24.0,102
9,Jack Harvey,298.0,14.0,102
10,James Hinchcliffe,214.0,20.0,102
11,Jimmie Johnson,104.0,27.0,102
12,Josef Newgarden,485.0,3.0,102
13,Marcus Ericsson,458.0,5.0,102
14,Max Chilton,169.0,22.0,102
15,Patricio O'Ward,517.0,2.0,102
16,Rinus VeeKay,309.0,12.0,102
17,Romain Grosjean,279.0,15.0,102
18,Ryan Hunter-Reay,269.0,16.0,102
19,Scott Dixon,475.0,4.0,102
20,Scott McLaughlin,300.0,13.0,102
21,Sebastien Bourdais,239.0,18.0,102
22,Simon Pagenaud,364.0,9.0,102
23,Takuma Sato,334.0,10.0,102
24,Will Power,377.0,8.0,102
25,J.R. Hildebrand,30.0,33.0,102
26,Charlie Kimball,8.0,40.0,102
27,Marco Andretti,22.0,35.0,102
28,Juan Pablo Montoya,53.0,29.0,102
29,Tony Kanaan,96.0,28.0,102
30,Pietro Fittipaldi,34.0,32.0,102
31,Ed Carpenter,107.0,26.0,102
32,Simona de Silvestro,10.0,37.0,102
33,Santino Ferrucci,146.0,25.0,102
34,Oliver Askew,52.0,31.0,102
35,Kevin Magnussen,7.0,41.0,102
36,Cody Ware,26.0,34.0,102
37,Ryan Norman,10.0,38.0,102
38,Stefan Wilson,10.0,39.0,102
39,Sage Karam,53.0,30.0,102
40,Christian Lundgaard,19.0,36.0,102
41,R.C. Enerson,5.0,42.0,102
0,Alex Palou,524.0,1.0,103
1,Alexander Rossi,309.0,11.0,103
2,Colton Herta,437.0,6.0,103
3,Conor Daly,254.0,18.0,103
4,Dalton Kellett,145.0,24.0,103
5,Ed Jones,226.0,20.0,103
6,Felix Rosenqvist,228.0,19.0,103
7,Graham Rahal,392.0,7.0,103
8,Helio Castroneves,166.0,22.0,103
9,Jack Harvey,297.0,13.0,103
10,James Hinchcliffe,218.0,21.0,103
