,driver,totalPoints,chamPos,season
19,Romain Grosjean,232.0,18.0,284
20,Ryan Hunter-Reay,214.0,20.0,284
21,Scott Dixon,509.0,3.0,284
22,Scott McLaughlin,284.0,12.0,284
23,Sebastien Bourdais,255.0,15.0,284
24,Simon Pagenaud,412.0,7.0,284
25,Takuma Sato,414.0,6.0,284
26,Tony Kanaan,96.0,27.0,284
27,Will Power,348.0,11.0,284
0,Alex Palou,531.0,2.0,285
1,Alexander Rossi,330.0,10.0,285
2,Colton Herta,417.0,7.0,285
3,Conor Daly,239.0,17.0,285
4,Dalton Kellett,162.0,23.0,285
5,Ed Carpenter,111.0,25.0,285
6,Ed Jones,171.0,21.0,285
7,Felix Rosenqvist,168.0,22.0,285
8,Graham Rahal,453.0,5.0,285
9,Helio Castroneves,228.0,19.0,285
10,Jack Harvey,252.0,16.0,285
11,James Hinchcliffe,215.0,20.0,285
12,Jimmie Johnson,94.0,27.0,285
13,Josef Newgarden,493.0,4.0,285
14,Marcus Ericsson,414.0,8.0,285
15,Max Chilton,125.0,24.0,285
16,Patricio O'Ward,512.0,3.0,285
17,Pietro Fittipaldi,48.0,28.0,285
18,Rinus VeeKay,358.0,9.0,285
19,Romain Grosjean,236.0,18.0,285
20,Ryan Hunter-Reay,265.0,15.0,285
21,Scott Dixon,542.0,1.0,285
22,Scott McLaughlin,294.0,13.0,285
23,Sebastien Bourdais,267.0,14.0,285
24,Simon Pagenaud,427.0,6.0,285
25,Takuma Sato,328.0,11.0,285
26,Tony Kanaan,95.0,26.0,285
27,Will Power,328.0,12.0,285
0,Alex Palou,535.0,2.0,286
1,Alexander Rossi,287.0,13.0,286
2,Colton Herta,376.0,8.0,286
3,Conor Daly,208.0,20.0,286
4,Dalton Kellett,133.0,23.0,286
5,Ed Carpenter,114.0,25.0,286
6,Ed Jones,227.0,17.0,286
7,Felix Rosenqvist,189.0,22.0,286
8,Graham Rahal,403.0,7.0,286
9,Helio Castroneves,203.0,21.0,286
10,Jack Harvey,247.0,15.0,286
11,James Hinchcliffe,280.0,14.0,286
12,Jimmie Johnson,131.0,24.0,286
13,Josef Newgarden,510.0,4.0,286
14,Marcus Ericsson,479.0,5.0,286
15,Max Chilton,109.0,26.0,286
16,Patricio O'Ward,519.0,3.0,286
17,Pietro Fittipaldi,45.0,28.0,286
18,Rinus VeeKay,357.0,9.0,286
19,Romain Grosjean,221.0,18.0,286
20,Ryan Hunter-Reay,217.0,19.0,286
21,Scott Dixon,566.0,1.0,286
22,Scott McLaughlin,303.0,12.0,286
23,Sebastien Bourdais,247.0,16.0,286
24,Simon Pagenaud,423.0,6.0,286
25,Takuma Sato,344.0,10.0,286
26,Tony Kanaan,91.0,27.0,286
27,Will Power,339.0,11.0,286
0,Alex Palou,535.0,3.0,287
1,Alexander Rossi,363.0,11.0,287
2,Colton Herta,389.0,8.0,287
3,Conor Daly,209.0,20.0,287
4,Dalton Kellett,171.0,22.0,287
5,Ed Carpenter,112.0,26.0,287
6,Ed Jones,184.0,21.0,287
7,Felix Rosenqvist,147.0,23.0,287
8,Graham Rahal,429.0,5.0,287
9,Helio Castroneves,213.0,19.0,287
10,Jack Harvey,253.0,15.0,287
11,James Hinchcliffe,226.0,17.0,287
12,Jimmie Johnson,138.0,24.0,287
13,Josef Newgarden,487.0,4.0,287
14,Marcus Ericsson,418.0,6.0,287
15,Max Chilton,127.0,25.0,287
16,Patricio O'Ward,538.0,2.0,287
17,Pietro Fittipaldi,60.0,28.0,287
18,Rinus VeeKay,381.0,9.0,287
19,Romain Grosjean,219.0,18.0,287
20,Ryan Hunter-Reay,273.0,14.0,287
21,Scott Dixon,547.0,1.0,287
22,Scott McLaughlin,282.0,13.0,287
23,Sebastien Bourdais,245.0,16.0,287
24,Simon Pagenaud,376.0,10.0,287
25,Takuma Sato,395.0,7.0,287
26,Tony Kanaan,89.0,27.0,287
27,Will Power,297.0,12.0,287
0,Alex Palou,537.0,2.0,288
1,Alexander Rossi,302.0,12.0,288
2,Colton Herta,358.0,9.0,288
3,Conor Daly,216.0,18.0,288
4,Dalton Kellett,152.0,23.0,288
5,Ed Carpenter,112.0,25.0,288
6,Ed Jones,202.0,20.0,288
7,Felix Rosenqvist,221.0,17.0,288
8,Graham Rahal,428.0,7.0,288
9,Helio Castroneves,201.0,21.0,288
10,Jack Harvey,262.0,15.0,288
11,James Hinchcliffe,189.0,22.0,288
12,Jimmie Johnson,104.0,26.0,288
13,Josef Newgarden,519.0,3.0,288
14,Marcus Ericsson,471.0,5.0,288
15,Max Chilton,145.0,24.0,288
16,Patricio O'Ward,501.0,4.0,288
17,Pietro Fittipaldi,41.0,28.0,288
18,Rinus VeeKay,377.0,8.0,288
19,Romain Grosjean,208.0,19.0,288
20,Ryan Hunter-Reay,267.0,14.0,288
21,Scott Dixon,563.0,1.0,288
22,Scott McLaughlin,290.0,13.0,288
23,Sebastien Bourdais,244.0,16.0,288
24,Simon Pagenaud,439.0,6.0,288
25,Takuma Sato,349.0,10.0,288
26,Tony Kanaan,94.0,27.0,288
27,Will Power,311.0,11.0,288
0,Alex Palou,492.0,4.0,289
1,Alexander Rossi,399.0,7.0,289
2,Colton Herta,357.0,12.0,289
3,Conor Daly,201.0,21.0,289
4,Dalton Kellett,146.0,24.0,289
5,Ed Carpenter,107.0,26.0,289
6,Ed Jones,209.0,19.0,289
7,Felix Rosenqvist,207.0,20.0,289
8,Graham Rahal,412.0,6.0,289
9,Helio Castroneves,235.0,17.0,289
10,Jack Harvey,251.0,15.0,289
11,James Hinchcliffe,199.0,22.0,289
12,Jimmie Johnson,115.0,25.0,289
13,Josef Newgarden,502.0,2.0,289
14,Marcus Ericsson,392.0,8.0,289
15,Max Chilton,148.0,23.0,289
16,Patricio O'Ward,498.0,3.0,289
17,Pietro Fittipaldi,69.0,28.0,289
18,Rinus VeeKay,361.0,10.0,289
19,Romain Grosjean,219.0,18.0,289
20,Ryan Hunter-Reay,239.0,16.0,289
21,Scott Dixon,556.0,1.0,289
22,Scott McLaughlin,282.0,13.0,289
23,Sebastien Bourdais,257.0,14.0,289
24,Simon Pagenaud,414.0,5.0,289
25,Takuma Sato,361.0,11.0,289
26,Tony Kanaan,91.0,27.0,289
27,Will Power,384.0,9.0,289
0,Alex Palou,523.0,2.0,290
1,Alexander Rossi,331.0,12.0,290
2,Colton Herta,348.0,10.0,290
3,Conor Daly,215.0,21.0,290
4,Dalton Kellett,137.0,24.0,290
5,Ed Carpenter,117.0,25.0,290
6,Ed Jones,225.0,19.0,290
7,Felix Rosenqvist,173.0,22.0,290
8,Graham Rahal,432.0,6.0,290
9,Helio Castroneves,231.0,18.0,290
10,Jack Harvey,235.0,17.0,290
11,James Hinchcliffe,239.0,16.0,290
12,Jimmie Johnson,96.0,26.0,290
13,Josef Newgarden,476.0,3.0,290
14,Marcus Ericsson,441.0,5.0,290
15,Max Chilton,168.0,23.0,290
16,Patricio O'Ward,474.0,4.0,290
17,Pietro Fittipaldi,60.0,28.0,290
18,Rinus VeeKay,366.0,8.0,290
19,Romain Grosjean,218.0,20.0,290
20,Ryan Hunter-Reay,274.0,14.0,290
21,Scott Dixon,534.0,1.0,290
22,Scott McLaughlin,328.0,13.0,290
23,Sebastien Bourdais,246.0,15.0,290
24,Simon Pagenaud,422.0,7.0,290
25,Takuma Sato,357.0,9.0,290
26,Tony Kanaan,95.0,27.0,290
27,Will Power,342.0,11.0,290
0,Alex Palou,515.0,1.0,291
1,Alexander Rossi,320.0,11.0,291
2,Colton Herta,396.0,8.0,291
3,Conor Daly,229.0,19.0,291
4,Dalton Kellett,153.0,23.0,291
5,Ed Carpenter,117.0,25.0,291
6,Ed Jones,191.0,21.0,291
7,Felix Rosenqvist,150.0,24.0,291
8,Graham Rahal,407.0,7.0,291
9,Helio Castroneves,238.0,18.0,291
10,Jack Harvey,227.0,20.0,291
11,James Hinchcliffe,241.0,17.0,291
12,Jimmie Johnson,104.0,26.0,291
13,Josef Newgarden,493.0,3.0,291
14,Marcus Ericsson,433.0,6.0,291
15,Max Chilton,189.0,22.0,291
16,Patricio O'Ward,510.0,2.0,291
17,Pietro Fittipaldi,43.0,28.0,291
18,Rinus VeeKay,356.0,9.0,291
19,Romain Grosjean,242.0,16.0,291
20,Ryan Hunter-Reay,263.0,15.0,291
21,Scott Dixon,493.0,4.0,291
22,Scott McLaughlin,296.0,13.0,291
23,Sebastien Bourdais,293.0,14.0,291
24,Simon Pagenaud,474.0,5.0,291
25,Takuma Sato,311.0,12.0,291
26,Tony Kanaan,94.0,27.0,291
27,Will Power,325.0,10.0,291
0,Alex Palou,483.0,4.0,292
1,Alexander Rossi,335.0,12.0,292
2,Colton Herta,393.0,8.0,292
3,Conor Daly,256.0,14.0,292
4,Dalton Kellett,152.0,23.0,292
5,Ed Carpenter,125.0,24.0,292
6,Ed Jones,197.0,20.0,292
7,Felix Rosenqvist,154.0,22.0,292
8,Graham Rahal,451.0,5.0,292
9,Helio Castroneves,192.0,21.0,292
10,Jack Harvey,277.0,13.0,292
11,James Hinchcliffe,226.0,19.0,292
12,Jimmie Johnson,100.0,27.0,292
13,Josef Newgarden,496.0,3.0,292
14,Marcus Ericsson,421.0,6.0,292
15,Max Chilton,122.0,25.0,292
16,Patricio O'Ward,530.0,1.0,292
17,Pietro Fittipaldi,41.0,28.0,292
18,Rinus VeeKay,379.0,10.0,292
19,Romain Grosjean,227.0,18.0,292
20,Ryan Hunter-Reay,253.0,16.0,292
21,Scott Dixon,522.0,2.0,292
22,Scott McLaughlin,253.0,17.0,292
23,Sebastien Bourdais,255.0,15.0,292
24,Simon Pagenaud,399.0,7.0,292
25,Takuma Sato,389.0,9.0,292
26,Tony Kanaan,107.0,26.0,292
27,Will Power,368.0,11.0,292
0,Alex Palou,537.0,1.0,293
1,Alexander Rossi,291.0,13.0,293
2,Colton Herta,355.0,10.0,293
3,Conor Daly,235.0,18.0,293
4,Dalton Kellett,138.0,23.0,293
5,Ed Carpenter,113.0,26.0,293
6,Ed Jones,186.0,22.0,293
7,Felix Rosenqvist,189.0,21.0,293
8,Graham Rahal,411.0,6.0,293
9,Helio Castroneves,225.0,19.0,293
10,Jack Harvey,239.0,17.0,293
11,James Hinchcliffe,225.0,20.0,293
12,Jimmie Johnson,137.0,24.0,293
13,Josef Newgarden,501.0,3.0,293
14,Marcus Ericsson,361.0,9.0,293
15,Max Chilton,135.0,25.0,293
16,Patricio O'Ward,491.0,4.0,293
17,Pietro Fittipaldi,42.0,28.0,293
18,Rinus VeeKay,381.0,8.0,293
19,Romain Grosjean,327.0,11.0,293
20,Ryan Hunter-Reay,258.0,16.0,293
21,Scott Dixon,516.0,2.0,293
22,Scott McLaughlin,269.0,15.0,293
23,Sebastien Bourdais,285.0,14.0,293
24,Simon Pagenaud,445.0,5.0,293
25,Takuma Sato,386.0,7.0,293
26,Tony Kanaan,105.0,27.0,293
27,Will Power,320.0,12.0,293
0,Alex Palou,478.0,4.0,294
1,Alexander Rossi,316.0,12.0,294
2,Colton Herta,388.0,9.0,294
3,Conor Daly,229.0,18.0,294
4,Dalton Kellett,160.0,23.0,294
5,Ed Carpenter,108.0,25.0,294
6,Ed Jones,180.0,22.0,294
7,Felix Rosenqvist,189.0,20.0,294
8,Graham Rahal,392.0,8.0,294
9,Helio Castroneves,192.0,19.0,294
10,Jack Harvey,249.0,16.0,294
11,James Hinchcliffe,188.0,21.0,294
12,Jimmie Johnson,107.0,26.0,294
13,Josef Newgarden,498.0,3.0,294
14,Marcus Ericsson,467.0,5.0,294
15,Max Chilton,130.0,24.0,294
16,Patricio O'Ward,529.0,2.0,294
17,Pietro Fittipaldi,60.0,28.0,294
18,Rinus VeeKay,384.0,10.0,294
19,Romain Grosjean,251.0,15.0,294
20,Ryan Hunter-Reay,254.0,14.0,294
21,Scott Dixon,546.0,1.0,294
22,Scott McLaughlin,269.0,13.0,294
23,Sebastien Bourdais,247.0,17.0,294
24,Simon Pagenaud,457.0,6.0,294
25,Takuma Sato,397.0,7.0,294
26,Tony Kanaan,90.0,27.0,294
27,Will Power,348.0,11.0,294
0,Alex Palou,483.0,3.0,295
1,Alexander Rossi,349.0,12.0,295
2,Colton Herta,367.0,10.0,295
3,Conor Daly,189.0,21.0,295
4,Dalton Kellett,186.0,22.0,295
5,Ed Carpenter,129.0,26.0,295
6,Ed Jones,217.0,18.0,295
7,Felix Rosenqvist,170.0,23.0,295
8,Graham Rahal,412.0,6.0,295
9,Helio Castroneves,210.0,19.0,295
10,Jack Harvey,289.0,13.0,295
11,James Hinchcliffe,200.0,20.0,295
12,Jimmie Johnson,140.0,24.0,295
13,Josef Newgarden,493.0,2.0,295
14,Marcus Ericsson,380.0,8.0,295
15,Max Chilton,137.0,25.0,295
16,Patricio O'Ward,464.0,4.0,295
17,Pietro Fittipaldi,44.0,28.0,295
18,Rinus VeeKay,372.0,9.0,295
19,Romain Grosjean,229.0,17.0,295
20,Ryan Hunter-Reay,262.0,16.0,295
21,Scott Dixon,542.0,1.0,295
22,Scott McLaughlin,282.0,14.0,295
23,Sebastien Bourdais,264.0,15.0,295
24,Simon Pagenaud,435.0,5.0,295
25,Takuma Sato,366.0,11.0,295
26,Tony Kanaan,96.0,27.0,295
27,Will Power,396.0,7.0,295
0,Alex Palou,472.0,4.0,296
1,Alexander Rossi,356.0,8.0,296
2,Colton Herta,351.0,9.0,296
3,Conor Daly,246.0,18.0,296
4,Dalton Kellett,134.0,24.0,296
5,Ed Carpenter,113.0,25.0,296
6,Ed Jones,224.0,19.0,296
7,Felix Rosenqvist,170.0,22.0,296
8,Graham Rahal,408.0,7.0,296
9,Helio Castroneves,259.0,17.0,296
10,Jack Harvey,222.0,20.0,296
11,James Hinchcliffe,205.0,21.0,296
12,Jimmie Johnson,112.0,26.0,296
13,Josef Newgarden,527.0,1.0,296
14,Marcus Ericsson,435.0,5.0,296
15,Max Chilton,155.0,23.0,296
16,Patricio O'Ward,513.0,2.0,296
17,Pietro Fittipaldi,53.0,28.0,296
18,Rinus VeeKay,337.0,11.0,296
19,Romain Grosjean,273.0,15.0,296
20,Ryan Hunter-Reay,301.0,13.0,296
21,Scott Dixon,502.0,3.0,296
22,Scott McLaughlin,289.0,14.0,296
23,Sebastien Bourdais,263.0,16.0,296
24,Simon Pagenaud,411.0,6.0,296
25,Takuma Sato,348.0,10.0,296
26,Tony Kanaan,109.0,27.0,296
27,Will Power,315.0,12.0,296
0,Alex Palou,516.0,2.0,297
1,Alexander Rossi,304.0,13.0,297
2,Colton Herta,383.0,8.0,297
3,Conor Daly,222.0,17.0,297
4,Dalton Kellett,162.0,23.0,297
5,Ed Carpenter,111.0,26.0,297
6,Ed Jones,178.0,21.0,297
7,Felix Rosenqvist,146.0,24.0,297
8,Graham Rahal,456.0,6.0,297
9,Helio Castroneves,187.0,20.0,297
10,Jack Harvey,298.0,14.0,297
11,James Hinchcliffe,200.0,19.0,297
12,Jimmie Johnson,116.0,25.0,297
13,Josef Newgarden,473.0,5.0,297
14,Marcus Ericsson,452.0,7.0,297
15,Max Chilton,165.0,22.0,297
16,Patricio O'Ward,525.0,1.0,297
17,Pietro Fittipaldi,50.0,28.0,297
18,Rinus VeeKay,377.0,9.0,297
19,Romain Grosjean,214.0,18.0,297
20,Ryan Hunter-Reay,249.0,15.0,297
21,Scott Dixon,514.0,3.0,297
22,Scott McLaughlin,322.0,11.0,297
23,Sebastien Bourdais,236.0,16.0,297
24,Simon Pagenaud,484.0,4.0,297
25,Takuma Sato,348.0,10.0,297
26,Tony Kanaan,105.0,27.0,297
27,Will Power,310.0,12.0,297
0,Alex Palou,513.0,3.0,298
1,Alexander Rossi,348.0,10.0,298
2,Colton Herta,387.0,9.0,298
3,Conor Daly,239.0,16.0,298
4,Dalton Kellett,170.0,22.0,298
5,Ed Carpenter,117.0,26.0,298
6,Ed Jones,193.0,21.0,298
7,Felix Rosenqvist,145.0,24.0,298
8,Graham Rahal,391.0,7.0,298
9,Helio Castroneves,203.0,20.0,298
10,Jack Harvey,225.0,17.0,298
11,James Hinchcliffe,281.0,13.0,298
12,Jimmie Johnson,121.0,25.0,298
13,Josef Newgarden,530.0,2.0,298
14,Marcus Ericsson,411.0,6.0,298
15,Max Chilton,151.0,23.0,298
16,Patricio O'Ward,475.0,4.0,298
17,Pietro Fittipaldi,48.0,28.0,298
18,Rinus VeeKay,389.0,8.0,298
19,Romain Grosjean,217.0,19.0,298
20,Ryan Hunter-Reay,218.0,18.0,298
21,Scott Dixon,558.0,1.0,298
22,Scott McLaughlin,267.0,15.0,298
23,Sebastien Bourdais,277.0,14.0,298
24,Simon Pagenaud,473.0,5.0,298
25,Takuma Sato,348.0,11.0,298
26,Tony Kanaan,96.0,27.0,298
27,Will Power,312.0,12.0,298
0,Alex Palou,530.0,2.0,299
1,Alexander Rossi,342.0,11.0,299
2,Colton Herta,350.0,9.0,299
3,Conor Daly,198.0,21.0,299
4,Dalton Kellett,156.0,23.0,299
5,Ed Carpenter,116.0,25.0,299
6,Ed Jones,169.0,22.0,299
7,Felix Rosenqvist,220.0,20.0,299
8,Graham Rahal,348.0,10.0,299
9,Helio Castroneves,289.0,13.0,299
10,Jack Harvey,252.0,16.0,299
11,James Hinchcliffe,226.0,19.0,299
12,Jimmie Johnson,100.0,27.0,299
13,Josef Newgarden,490.0,4.0,299
14,Marcus Ericsson,433.0,6.0,299
15,Max Chilton,132.0,24.0,299
16,Patricio O'Ward,501.0,3.0,299
17,Pietro Fittipaldi,45.0,28.0,299
18,Rinus VeeKay,379.0,7.0,299
19,Romain Grosjean,234.0,18.0,299
20,Ryan Hunter-Reay,259.0,15.0,299
21,Scott Dixon,568.0,1.0,299
22,Scott McLaughlin,283.0,14.0,299
23,Sebastien Bourdais,245.0,17.0,299
24,Simon Pagenaud,438.0,5.0,299
25,Takuma Sato,372.0,8.0,299
26,Tony Kanaan,109.0,26.0,299
27,Will Power,319.0,12.0,299
0,Alex Palou,550.0,1.0,300
1,Alexander Rossi,331.0,11.0,300
2,Colton Herta,409.0,8.0,300
3,Conor Daly,192.0,22.0,300
4,Dalton Kellett,133.0,24.0,300
5,Ed Carpenter,108.0,26.0,300
6,Ed Jones,224.0,18.0,300
7,Felix Rosenqvist,213.0,19.0,300
8,Graham Rahal,410.0,7.0,300
9,Helio Castroneves,205.0,21.0,300
10,Jack Harvey,265.0,15.0,300
11,James Hinchcliffe,212.0,20.0,300
12,Jimmie Johnson,142.0,23.0,300
13,Josef Newgarden,469.0,4.0,300
14,Marcus Ericsson,456.0,5.0,300
15,Max Chilton,123.0,25.0,300
16,Patricio O'Ward,491.0,3.0,300
17,Pietro Fittipaldi,53.0,28.0,300
18,Rinus VeeKay,371.0,9.0,300
19,Romain Grosjean,247.0,17.0,300
20,Ryan Hunter-Reay,261.0,16.0,300
21,Scott Dixon,525.0,2.0,300
22,Scott McLaughlin,269.0,14.0,300
23,Sebastien Bourdais,271.0,13.0,300
24,Simon Pagenaud,436.0,6.0,300
25,Takuma Sato,346.0,10.0,300
26,Tony Kanaan,90.0,27.0,300
27,Will Power,301.0,12.0,300
0,Alex Palou,578.0,1.0,301
1,Alexander Rossi,350.0,10.0,301
2,Colton Herta,414.0,7.0,301
3,Conor Daly,219.0,19.0,301
4,Dalton Kellett,147.0,23.0,301
5,Ed Carpenter,111.0,26.0,301
6,Ed Jones,254.0,16.0,301
7,Felix Rosenqvist,168.0,22.0,301
8,Graham Rahal,385.0,9.0,301
9,Helio Castroneves,184.0,21.0,301
10,Jack Harvey,271.0,14.0,301
11,James Hinchcliffe,186.0,20.0,301
12,Jimmie Johnson,115.0,25.0,301
13,Josef Newgarden,502.0,3.0,301
14,Marcus Ericsson,446.0,5.0,301
15,Max Chilton,145.0,24.0,301
16,Patricio O'Ward,487.0,4.0,301
17,Pietro Fittipaldi,58.0,28.0,301
18,Rinus VeeKay,391.0,8.0,301
19,Romain Grosjean,234.0,17.0,301
20,Ryan Hunter-Reay,232.0,18.0,301
21,Scott Dixon,568.0,2.0,301
22,Scott McLaughlin,260.0,15.0,301
23,Sebastien Bourdais,274.0,13.0,301
24,Simon Pagenaud,419.0,6.0,301
25,Takuma Sato,329.0,11.0,301
26,Tony Kanaan,87.0,27.0,301
27,Will Power,289.0,12.0,301
0,Alex Palou,541.0,1.0,302
1,Alexander Rossi,300.0,12.0,302
2,Colton Herta,389.0,8.0,302
3,Conor Daly,252.0,17.0,302
4,Dalton Kellett,156.0,23.0,302
5,Ed Carpenter,119.0,25.0,302
6,Ed Jones,177.0,22.0,302
7,Felix Rosenqvist,207.0,20.0,302
8,Graham Rahal,424.0,6.0,302
9,Helio Castroneves,192.0,21.0,302
10,Jack Harvey,255.0,16.0,302
11,James Hinchcliffe,270.0,15.0,302
12,Jimmie Johnson,96.0,26.0,302
13,Josef Newgarden,498.0,4.0,302
14,Marcus Ericsson,393.0,7.0,302
15,Max Chilton,148.0,24.0,302
16,Patricio O'Ward,512.0,3.0,302
17,Pietro Fittipaldi,52.0,28.0,302
18,Rinus VeeKay,373.0,9.0,302
19,Romain Grosjean,233.0,18.0,302
20,Ryan Hunter-Reay,226.0,19.0,302
21,Scott Dixon,541.0,2.0,302
22,Scott McLaughlin,281.0,13.0,302
23,Sebastien Bourdais,274.0,14.0,302
24,Simon Pagenaud,425.0,5.0,302
25,Takuma Sato,351.0,10.0,302
26,Tony Kanaan,89.0,27.0,302
27,Will Power,329.0,11.0,302
0,Alex Palou,496.0,2.0,303
1,Alexander Rossi,336.0,12.0,303
2,Colton Herta,394.0,8.0,303
3,Conor Daly,207.0,20.0,303
4,Dalton Kellett,175.0,23.0,303
5,Ed Carpenter,108.0,25.0,303
6,Ed Jones,229.0,18.0,303
7,Felix Rosenqvist,176.0,22.0,303
8,Graham Rahal,408.0,7.0,303
9,Helio Castroneves,207.0,21.0,303
10,Jack Harvey,248.0,16.0,303
11,James Hinchcliffe,215.0,19.0,303
12,Jimmie Johnson,108.0,26.0,303
13,Josef Newgarden,484.0,4.0,303
14,Marcus Ericsson,411.0,6.0,303
15,Max Chilton,150.0,24.0,303
16,Patricio O'Ward,495.0,3.0,303
17,Pietro Fittipaldi,44.0,28.0,303
18,Rinus VeeKay,386.0,9.0,303
19,Romain Grosjean,251.0,15.0,303
20,Ryan Hunter-Reay,276.0,13.0,303
21,Scott Dixon,535.0,1.0,303
22,Scott McLaughlin,257.0,14.0,303
23,Sebastien Bourdais,246.0,17.0,303
24,Simon Pagenaud,427.0,5.0,303
25,Takuma Sato,365.0,11.0,303
26,Tony Kanaan,95.0,27.0,303
27,Will Power,374.0,10.0,303
0,Alex Palou,502.0,3.0,304
1,Alexander Rossi,362.0,9.0,304
2,Colton Herta,373.0,8.0,304
3,Conor Daly,204.0,19.0,304
4,Dalton Kellett,146.0,24.0,304
5,Ed Carpenter,113.0,26.0,304
6,Ed Jones,183.0,22.0,304
7,Felix Rosenqvist,200.0,20.0,304
8,Graham Rahal,488.0,4.0,304
9,Helio Castroneves,227.0,17.0,304
10,Jack Harvey,217.0,18.0,304
11,James Hinchcliffe,197.0,21.0,304
12,Jimmie Johnson,148.0,23.0,304
13,Josef Newgarden,463.0,5.0,304
14,Marcus Ericsson,398.0,7.0,304
15,Max Chilton,127.0,25.0,304
16,Patricio O'Ward,516.0,2.0,304
17,Pietro Fittipaldi,56.0,28.0,304
18,Rinus VeeKay,357.0,10.0,304
19,Romain Grosjean,232.0,16.0,304
20,Ryan Hunter-Reay,335.0,11.0,304
21,Scott Dixon,562.0,1.0,304
22,Scott McLaughlin,292.0,14.0,304
23,Sebastien Bourdais,264.0,15.0,304
24,Simon Pagenaud,407.0,6.0,304
25,Takuma Sato,329.0,12.0,304
26,Tony Kanaan,95.0,27.0,304
27,Will Power,310.0,13.0,304
0,Alex Palou,520.0,1.0,305
1,Alexander Rossi,276.0,13.0,305
2,Colton Herta,389.0,9.0,305
3,Conor Daly,181.0,23.0,305
4,Dalton Kellett,182.0,22.0,305
5,Ed Carpenter,118.0,26.0,305
6,Ed Jones,223.0,18.0,305
7,Felix Rosenqvist,208.0,20.0,305
8,Graham Rahal,437.0,6.0,305
9,Helio Castroneves,223.0,19.0,305
10,Jack Harvey,240.0,16.0,305
11,James Hinchcliffe,240.0,17.0,305
12,Jimmie Johnson,94.0,27.0,305
13,Josef Newgarden,478.0,3.0,305
14,Marcus Ericsson,414.0,7.0,305
15,Max Chilton,121.0,25.0,305
16,Patricio O'Ward,464.0,4.0,305
17,Pietro Fittipaldi,66.0,28.0,305
18,Rinus VeeKay,346.0,12.0,305
19,Romain Grosjean,205.0,21.0,305
20,Ryan Hunter-Reay,248.0,14.0,305
21,Scott Dixon,498.0,2.0,305
22,Scott McLaughlin,361.0,10.0,305
23,Sebastien Bourdais,242.0,15.0,305
24,Simon Pagenaud,439.0,5.0,305
25,Takuma Sato,357.0,11.0,305
26,Tony Kanaan,129.0,24.0,305
27,Will Power,404.0,8.0,305
0,Alex Palou,532.0,2.0,306
1,Alexander Rossi,316.0,12.0,306
2,Colton Herta,412.0,7.0,306
3,Conor Daly,208.0,19.0,306
4,Dalton Kellett,160.0,23.0,306
5,Ed Carpenter,111.0,27.0,306
6,Ed Jones,184.0,22.0,306
7,Felix Rosenqvist,192.0,21.0,306
8,Graham Rahal,416.0,6.0,306
9,Helio Castroneves,203.0,20.0,306
10,Jack Harvey,233.0,15.0,306
11,James Hinchcliffe,212.0,18.0,306
12,Jimmie Johnson,123.0,25.0,306
13,Josef Newgarden,485.0,4.0,306
14,Marcus Ericsson,398.0,8.0,306
15,Max Chilton,113.0,26.0,306
16,Patricio O'Ward,522.0,3.0,306
17,Pietro Fittipaldi,44.0,28.0,306
18,Rinus VeeKay,356.0,10.0,306
19,Romain Grosjean,224.0,16.0,306
20,Ryan Hunter-Reay,222.0,17.0,306
21,Scott Dixon,564.0,1.0,306
22,Scott McLaughlin,291.0,13.0,306
23,Sebastien Bourdais,276.0,14.0,306
24,Simon Pagenaud,468.0,5.0,306
25,Takuma Sato,389.0,9.0,306
26,Tony Kanaan,129.0,24.0,306
27,Will Power,320.0,11.0,306
0,Alex Palou,542.0,1.0,307
1,Alexander Rossi,331.0,12.0,307
2,Colton Herta,383.0,8.0,307
3,Conor Daly,204.0,21.0,307
4,Dalton Kellett,155.0,23.0,307
5,Ed Carpenter,112.0,26.0,307
6,Ed Jones,206.0,20.0,307
7,Felix Rosenqvist,194.0,22.0,307
8,Graham Rahal,414.0,7.0,307
9,Helio Castroneves,239.0,18.0,307
10,Jack Harvey,258.0,15.0,307
11,James Hinchcliffe,228.0,19.0,307
12,Jimmie Johnson,133.0,24.0,307
13,Josef Newgarden,468.0,3.0,307
14,Marcus Ericsson,442.0,6.0,307
15,Max Chilton,113.0,25.0,307
16,Patricio O'Ward,468.0,4.0,307
17,Pietro Fittipaldi,40.0,28.0,307
18,Rinus VeeKay,354.0,10.0,307
19,Romain Grosjean,240.0,17.0,307
20,Ryan Hunter-Reay,260.0,14.0,307
21,Scott Dixon,506.0,2.0,307
22,Scott McLaughlin,289.0,13.0,307
23,Sebastien Bourdais,254.0,16.0,307
24,Simon Pagenaud,460.0,5.0,307
25,Takuma Sato,351.0,11.0,307
26,Tony Kanaan,99.0,27.0,307
27,Will Power,360.0,9.0,307
0,Alex Palou,501.0,4.0,308
1,Alexander Rossi,318.0,12.0,308
2,Colton Herta,384.0,10.0,308
3,Conor Daly,221.0,19.0,308
4,Dalton Kellett,134.0,24.0,308
5,Ed Carpenter,110.0,26.0,308
6,Ed Jones,193.0,21.0,308
7,Felix Rosenqvist,159.0,22.0,308
8,Graham Rahal,433.0,6.0,308
9,Helio Castroneves,224.0,17.0,308
10,Jack Harvey,222.0,18.0,308
11,James Hinchcliffe,208.0,20.0,308
12,Jimmie Johnson,133.0,25.0,308
