0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
7,22,22,22,22,22,22,22,41,41,41,41,22,22,7,7,7,7,7,7,7,7,7,7,7,22,22,26,15,15,15,10,15,45,60,60,60,60,60,60,60,60,14,14,14,45,3,24,41,41,41,41,41,41,41,41,41,41,41,41,41,7,4,15,14,14,47,47,47,47,47,47,47,47,47,47,22,66,10,22,12,12,12,12,12,12,12,12,12,12,22,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,67,67,67,67,67,27,27,27,45,45,59,59,59,59,59,10,10,10,10,10,66,66,81,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,66,66,66,66,66,66,66,66,66,66,66,4,21,21,21,21,21,21,21,21,21,21,21,21,66,66,66,66,66,
12,12,12,12,12,12,12,12,22,22,22,22,41,12,12,22,22,22,22,22,22,22,22,22,22,12,12,5,47,47,47,47,10,60,45,45,14,14,14,14,14,14,81,47,47,7,26,66,59,59,59,59,59,59,59,59,59,59,59,59,59,22,98,67,47,47,45,45,45,45,45,45,45,45,45,45,12,10,22,12,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67,67,59,59,59,59,59,3,45,59,59,59,21,24,66,66,66,66,66,66,66,66,81,81,21,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4,4,4,4,4,4,4,4,81,66,66,66,66,66,66,66,66,66,66,66,66,22,22,22,22,,
14,7,7,7,7,7,7,7,12,12,12,12,7,7,22,12,12,12,12,12,12,12,12,12,12,4,4,1,60,60,60,60,60,47,47,14,45,45,45,45,47,47,47,81,45,81,81,41,10,10,10,10,10,10,10,10,10,10,10,10,10,12,28,14,45,45,26,26,26,26,26,26,26,26,26,26,3,22,12,3,7,7,7,7,7,7,7,7,7,7,7,7,59,59,59,59,59,59,59,59,59,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,59,59,21,21,21,21,21,21,21,21,21,21,24,21,81,81,81,81,81,81,81,81,21,21,66,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,66,81,81,81,81,81,81,81,81,22,22,22,22,81,81,81,81,,
41,66,41,41,41,41,41,41,7,7,7,7,12,4,66,66,66,66,66,66,66,66,66,66,4,66,66,60,26,26,26,18,14,14,14,47,47,47,47,47,45,45,45,45,81,22,24,59,12,12,12,12,12,12,12,7,7,7,7,7,7,3,67,47,26,26,66,66,66,66,66,66,66,66,66,66,66,12,3,4,4,4,4,4,4,4,4,4,4,4,4,4,67,67,67,67,67,67,67,67,67,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,21,21,24,24,24,24,24,24,24,24,24,24,66,66,22,22,22,22,22,22,21,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,81,81,81,81,24,24,24,24,,
22,51,51,4,4,4,4,4,4,4,4,4,4,66,4,4,4,4,4,4,4,4,4,4,66,3,3,18,18,18,18,26,24,10,26,26,26,26,26,26,26,26,26,26,26,26,66,10,7,7,7,7,7,7,7,12,12,12,12,12,12,4,14,45,66,66,81,10,10,10,10,10,10,10,10,10,10,3,4,67,59,59,59,59,59,59,59,59,59,59,59,59,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,81,81,81,81,81,66,66,66,66,66,22,81,24,21,21,21,21,21,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,,,,,
66,41,4,66,66,66,66,66,66,66,66,66,66,41,41,41,41,3,3,3,3,3,3,3,3,41,41,14,14,14,14,14,47,26,10,24,24,24,24,24,24,24,24,24,24,24,41,67,22,22,22,22,22,22,22,22,22,22,22,22,22,14,47,26,41,81,10,81,81,81,81,81,81,81,81,81,81,59,59,59,41,41,41,67,67,67,67,67,67,67,67,67,81,81,81,81,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,81,81,66,66,66,66,66,81,81,81,81,81,81,22,21,24,24,24,24,24,22,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,
51,3,66,3,3,3,3,3,3,3,3,3,3,24,3,3,3,41,41,41,41,41,41,41,41,24,24,24,24,24,24,66,26,24,24,10,10,66,66,66,66,66,66,66,66,66,59,7,3,3,3,3,3,3,3,3,3,3,3,3,3,98,45,81,81,59,59,59,59,59,59,59,59,59,59,59,59,41,41,41,67,67,67,21,21,21,21,21,21,21,21,21,24,24,24,24,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,3,24,24,24,24,24,24,24,24,24,24,3,81,24,24,24,24,24,24,24,24,24,24,81,81,66,66,66,66,24,66,66,66,66,66,10,10,10,41,41,41,41,41,41,10,22,4,4,4,4,4,4,4,4,4,4,4,4,4,67,59,59,59,41,41,41,41,41,41,41,41,41,41,41,41,81,21,21,21,21,21,81,81,81,81,81,81,81,81,81,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24,24,67,67,67,67,67,59,59,59,59,81,81,24,81,81,81,81,81,81,81,81,81,81,59,59,41,41,41,41,41,41,41,41,41,41,41,41,41,10,10,10,10,10,59,7,3,67,67,67,67,67,67,67,67,67,67,67,67,67,45,81,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,81,81,81,81,81,24,24,24,24,24,24,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,67,81,59,59,59,59,67,67,67,81,59,59,59,59,59,59,59,59,59,59,59,59,59,67,67,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,10,22,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
