resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,BestSpeed,LastSpeed,AverageSpeed,NTRank,NTLap,NTBestTime,NTBestSpeed,Passes,Passed,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3_SPD,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5_SPD,Best_S6A,Best_S6,Best_S6B,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3_SPD,S4A,S4,S4B,S5A,S5,I2,S5B,T5_SPD,S6A,S6,S6B,S7,L6,I3,S8,P1,L2,EntrantID,TeamID,DriverID,T5,T3,time_stamp,Best_T5,Best_T3
2,0,4,7,13.3128,0.6200,7,3,1:01.8434,5,1:02.9491,43,51:50.0763,Active,TRUE,1,27,16,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,26,26,"",9,121,0,P,104.781,102.94,89.593,0,0,-0.0001,,10,3,2.8911,28.6769,103.457,21.639,6.1445,4.5096,2084.5,106.675,6.5015,157.95,4.5892,13.0387,8.414,3.7112,10.419,20.3528,6.5122,159.396,4.8382,9.8675,4.9829,8.5314,12.5225,12.7595,4.0921,13.4606,35.0996,2.9312,,,,6.1971,,,,,,,,,,,,,,,,,,,,,,,17,3,879,,,2022-02-27T18:22:40.974327Z,,
1,0,4,8,15.0735,1.7607,8,2,1:01.6007,18,1:02.5935,43,51:51.8370,Active,TRUE,1,27,16,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,24,24,"",10,104,0,A,105.194,103.525,89.542,0,0,-0.0001,,10,4,2.8102,28.4418,103.535,19.9598,6.0537,4.4269,2084.92,106.433,6.4786,157.343,4.547,12.9233,8.3216,3.7356,10.4071,20.3617,6.5693,162.016,4.9171,9.9224,4.9532,8.4281,12.4177,12.6304,4.0765,13.4927,33.4525,2.9741,,,,6.1894,,,,,,,,,,,,,,,,,,,,,,,11,12,461,,,2022-02-27T18:22:40.974327Z,,
10,0,4,9,15.6049,0.5314,9,11,1:01.9161,14,1:02.6962,43,51:52.3684,Active,TRUE,1,27,16,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,22,22,"",11,103,0,A,104.658,103.356,89.527,0,0,-0.0001,,4,13,2.8287,28.6522,100.352,20.3856,6.1931,4.7375,2075.82,107.531,6.5475,157.767,4.5432,12.9444,8.3708,3.7702,10.4465,20.4208,6.5661,157.737,4.9585,9.9743,4.9704,8.4795,11.9471,12.6777,4.0243,13.3912,33.7768,2.9296,,,,6.2654,,,,,,,,,,,,,,,,,,,,,,,13,21,400,,,2022-02-27T18:22:40.974327Z,,
14,0,4,10,16.4070,0.8021,10,15,1:02.0303,23,1:02.7055,43,51:53.1705,Active,TRUE,1,27,16,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,20,20,"",13,84,0,A,104.465,103.34,89.504,0,0,-0.0001,,3,5,2.8709,28.7354,99.6908,21.4888,6.152,4.138,2070.74,105.499,6.5314,157.828,4.5769,13.0296,8.4096,3.7872,10.4843,20.5017,6.6168,157.433,4.9508,10.0065,5.003,8.5063,11.601,12.6068,4.0629,13.467,34.9558,3.1025,,,,6.3088,,,,,,,,,,,,,,,,,,,,,,,21,21,2071,,,2022-02-27T18:22:40.974327Z,,
4,0,4,11,17.0852,0.6782,11,5,1:02.2313,16,1:02.7787,43,51:53.8487,Active,TRUE,1,27,16,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,19,19,"",14,114,0,P,104.128,103.22,89.484,0,0,-0.0001,,9,3,2.8449,28.8273,101.526,10.8929,6.1916,4.54,2082.99,106.946,6.5557,156.56,4.5961,12.9978,8.3832,3.8228,10.5356,20.5842,6.6855,155.933,4.9515,9.9846,5.0047,8.5326,12.3135,12.7627,4.0369,24.1483,35.0412,2.9749,,,,6.3695,,,,,,,,,,,,,,,,,,,,,,,19,3,2047,,,2022-02-27T18:22:40.974327Z,,
21,0,4,12,18.0087,0.9235,12,22,1:02.0418,16,1:02.9342,43,51:54.7722,Active,TRUE,1,27,16,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,18,18,"",15,140,0,A,104.446,102.965,89.458,0,0,-0.0001,,6,4,2.9078,28.7026,99.6123,10.8113,6.1183,4.1263,2062.91,108.701,6.5226,156.74,4.5798,13.0741,8.4217,3.7897,10.4872,20.4043,6.6975,155.312,4.8367,9.8657,5.0279,8.5585,11.3125,12.8023,4.1414,24.6571,35.4684,2.9773,,,,6.2447,,,,,,,,,,,,,,,,,,,,,,,24,129,543,,,2022-02-27T18:22:40.974327Z,,
25,0,4,13,19.5828,1.5741,13,26,1:02.5476,21,1:02.8999,43,51:56.3463,Active,TRUE,1,27,16,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,17,17,"",16,57,0,A,103.601,103.021,89.412,0,0,-0.0001,,10,2,2.8474,28.8178,96.854,10.5891,6.2599,4.3597,2059.1,107.983,6.5606,157.981,4.5691,13.1109,8.514,3.8372,10.4478,20.5508,6.5897,157.676,5.0331,10.033,4.9854,8.6213,11.5675,12.7929,4.0477,24.0889,34.678,2.8906,,,,,,,,,,,,,,,,,,,,,,,,,,,23,25,2031,,,2022-02-27T18:22:40.974327Z,,
19,0,4,14,20.1267,0.5439,14,20,1:02.2631,24,1:02.9076,43,51:56.8902,Active,TRUE,1,27,16,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,16,16,"",17,126,0,P,104.074,103.008,89.397,0,0,-0.0001,,4,4,2.8976,28.7226,99.1854,10.9383,6.1153,4.602,2066.85,109.165,6.5355,156.44,4.6667,13.0183,8.3516,3.7623,10.5646,20.6845,6.7016,154.724,4.9938,10.0908,5.0409,8.5762,11.662,12.8116,4.1199,24.7161,35.6544,2.9018,,,,,,,,,,,,,,,,,,,,,,,,,,,15,139,580,,,2022-02-27T18:22:40.974327Z,,
22,0,4,15,21.1627,1.0360,15,23,1:02.5174,17,1:03.0405,43,51:57.9262,Active,TRUE,2,31,12,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,15,15,"",18,85,0,P,103.651,102.791,89.367,0,0,-0.0001,,6,3,2.8637,28.8304,59.9934,10.5714,6.2148,3.9149,736.522,58.3277,6.5499,156.35,4.6694,13.109,8.4396,3.8244,10.5342,20.6741,6.6724,156.53,5.0195,10.0694,5.0498,8.607,9.7894,12.7784,4.0838,22.3159,32.8873,2.937,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,850,,,2022-02-27T18:22:40.974327Z,,
16,0,4,16,21.9736,0.8109,16,17,1:02.2022,16,1:03.0725,43,51:58.7371,Active,TRUE,2,27,16,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,14,14,"",19,117,0,P,104.176,102.739,89.344,0,0,-0.0001,,2,4,2.8839,28.8809,59.7338,10.5268,6.2212,3.8847,803.267,58.5238,6.546,157.192,4.6966,13.1002,8.4036,3.7892,10.4637,20.4707,6.6359,157.615,4.9735,10.007,5.0303,8.5487,9.8388,12.7362,4.0982,23.4407,33.9675,2.9506,,,,,,,,,,,,,,,,,,,,,,,,,,,5,148,254,,,2022-02-27T18:22:40.974327Z,,
7,0,4,17,22.6292,0.6556,17,8,1:02.1660,20,1:03.1711,43,51:59.3927,Active,TRUE,1,27,16,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,13,13,"",20,106,0,P,104.237,102.579,89.325,0,0,-0.0001,,13,1,2.8729,28.728,102.493,21.5393,6.1257,4.3672,2078.45,108.045,6.4785,157.252,4.6909,13.2149,8.4505,3.8191,10.432,20.5393,6.5806,157.071,4.9893,10.0522,4.9823,8.535,12.3334,12.7613,4.0936,13.3955,34.9348,2.9971,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,1087,,,2022-02-27T18:22:40.974327Z,,
24,0,4,18,24.9045,2.2753,18,25,1:03.2295,9,1:03.6117,43,52:01.6680,Active,TRUE,2,31,12,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,12,12,"",21,136,0,A,102.484,101.868,89.26,4,29,1:12.0343,89.957,8,11,2.8826,29.173,82.8754,10.592,6.2701,4.4965,448.912,80.031,6.6574,155.371,4.6874,13.2383,8.5485,3.8326,10.5903,20.8665,6.7233,156.74,5.099,10.2315,5.1044,8.6794,12.5095,12.9191,4.167,21.4343,32.0263,2.9257,29.374,,,6.35,,,,6.7824,152.475,4.7464,13.3159,8.5695,3.9212,10.7141,21.1276,6.7929,155.164,5.1366,10.4135,5.2769,8.8578,,13.1101,4.2523,,,10,1,596,,,2022-02-27T18:22:40.974327Z,,
17,0,7,19,1 LAPS,1 LAPS,19,18,1:02.0309,15,1:02.3257,42,50:42.3306,In Pit,FALSE,1,9,33,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,11,11,"",5,74,0,P,104.464,103.97,89.458,0,0,-0.0001,,3,1,2.8295,28.6889,59.8697,10.5685,6.2504,3.868,864.595,58.3699,6.551,158.901,4.6128,12.9894,8.3766,3.777,10.3973,20.4296,6.515,160.838,4.967,9.9749,4.9791,8.5204,10.0805,12.6942,4.0704,24.501,35.0695,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,2020,,,2022-02-27T18:22:40.974327Z,,
13,0,7,20,1 LAPS,2.6719,20,14,1:02.2357,16,1:02.8560,42,50:45.0025,In Pit,FALSE,1,12,30,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,10,10,"",7,66,0,P,104.12,103.093,89.379,0,0,-0.0001,,1,4,2.796,28.81,59.7352,10.5966,6.1865,4.1082,1057.82,59.376,6.5268,158.194,4.7372,13.155,8.3904,3.7775,10.4807,20.5341,6.5624,158.194,4.9253,9.9903,5.012,8.6302,9.785,12.8112,4.0902,24.2543,34.8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T18:22:40.974327Z,,
5,0,5,21,1 LAPS,4.9094,21,6,1:01.8920,23,1:12.2722,42,50:49.9119,Active,TRUE,2,42,0,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,9,9,"",3,61,0,P,104.699,89.661,89.235,0,0,-0.0001,,3,14,2.8447,28.624,58.527,20.1396,6.1136,3.7095,1000.33,58.0197,6.5164,157.585,4.6449,13.0948,8.4156,3.7913,10.4536,20.3277,6.6336,156.98,4.866,9.8741,4.9986,8.6002,9.498,12.7392,4.0513,13.6871,33.8848,2.8983,28.6608,58.527,20.1396,,3.7095,,,6.9183,148.383,5.0811,13.8741,8.793,3.8345,10.5021,20.7515,6.6676,155.164,5.0729,10.2494,5.1765,8.7235,,,,,,25,148,658,,,2022-02-27T18:22:40.974327Z,,
20,0,0,22,1 LAPS,12.1092,22,21,1:02.1335,16,1:23.0158,42,51:02.0211,Active,TRUE,2,42,0,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,8,8,"",4,86,0,P,104.292,78.057,88.882,0,0,-0.0001,,7,3,2.8693,28.7432,58.8024,10.6839,6.1479,4.0055,798.511,58.7722,6.5073,157.676,4.6773,13.0439,8.3655,3.7425,10.4535,20.4592,6.6488,156.65,4.9432,9.9649,4.9847,8.6032,9.5535,12.6834,4.049,22.1169,32.815,2.9155,28.7897,58.8024,10.6967,,4.0328,,,7.0506,147.873,5.2109,13.943,8.7321,3.8566,10.5795,20.7874,6.7229,154.345,5.1239,10.2079,5.084,,,,,,,6,24,963,,,2022-02-27T18:22:40.974327Z,,
12,0,0,23,1 LAPS,1.9317,23,13,1:01.9304,42,1:01.9304,42,51:03.9528,Active,TRUE,1,37,5,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,8,8,"",25,90,0,A,104.634,104.634,88.826,3,41,1:02.1366,104.286,3,16,2.8816,28.6353,60.2314,23.1202,6.0714,3.9196,3018.16,58.1116,6.5065,157.192,4.6158,13.003,8.35,3.7279,10.4229,20.4144,6.62,157.343,4.9329,9.9468,4.9617,8.5395,9.9761,12.7489,4.064,13.4621,36.5823,2.9072,28.6983,,,6.1601,,,,6.5814,155.164,4.6667,13.0496,8.3829,3.7508,10.4464,20.479,6.6956,155.726,4.9676,10.0326,5.065,8.617,,,,,,18,3,522,,,2022-02-27T18:22:40.974327Z,,
8,0,0,24,1 LAPS,2.0447,24,9,1:01.8650,22,1:18.9846,42,51:05.9975,Active,TRUE,2,41,1,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,6,6,"",14,95,0,P,104.744,82.041,88.767,0,0,-0.0001,,4,12,2.8793,28.6561,59.0551,18.9623,6.1445,3.8579,871.723,58.0539,6.5089,156.8,4.627,13.0012,8.3742,3.7365,10.4349,20.4611,6.6984,155.755,4.9791,10.0067,4.989,8.4736,9.4568,12.6269,4.109,13.429,32.3913,2.8794,29.122,,,6.1832,,,,6.7744,152.504,4.7331,13.285,8.5519,3.8041,10.5198,20.7953,6.7157,154.929,5.1594,10.2755,5.1161,,,,,,,1,12,606,,,2022-02-27T18:22:40.974327Z,,
11,0,0,25,1 LAPS,0.9578,25,12,1:01.9930,15,1:08.2663,42,51:06.9553,Active,TRUE,2,41,1,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,5,5,"",24,98,0,P,104.528,94.922,88.739,0,0,-0.0001,,29,11,2.8843,28.6084,59.3706,10.808,6.1307,3.8759,930.807,57.4583,6.4995,158.042,4.6755,12.9956,8.2947,3.7434,10.4857,20.5064,6.6288,156.47,4.9409,9.9763,4.9457,8.5228,9.4382,12.7113,4.0929,23.6374,34.4454,2.8888,28.8136,,,6.1586,,,,6.6445,155.076,4.7186,13.1217,8.4031,3.7817,10.5316,20.6067,6.7499,156.112,5.0175,10.0751,5.0576,,,,,,,12,2,954,,,2022-02-27T18:22:40.974327Z,,
23,0,3,26,20 LAPS,19 LAPS,26,24,1:02.5290,23,1:02.5290,23,25:12.1770,Contact,TRUE,1,21,2,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,5,5,Contact,26,144,0,P,103.632,103.632,98.56,0,0,-0.0001,,9,14,2.8668,29.0527,64.849,10.6199,6.2044,3.898,1638.17,57.9775,6.5909,157.707,4.6721,13.1685,8.4413,3.7874,10.5107,20.5874,6.6928,156.44,5.006,10.0767,4.9951,8.6747,10.7214,12.8889,4.1334,27.0674,37.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,129,1014,,,2022-02-27T18:22:40.974327Z,,
6,0,1,1,0.0000,0.0000,1,7,1:01.5227,43,1:01.6521,44,52:38.4156,Active,TRUE,1,11,33,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,51,51,"",1,83,0,P,105.327,105.106,90.273,1,45,1:01.5227,105.327,4,11,2.8829,28.5582,59.1606,19.9973,6.1516,3.8309,995.634,58.2045,6.4996,158.624,4.5917,12.9292,8.3035,3.7414,10.3245,20.2778,6.5505,156.74,4.9526,9.9487,4.9855,8.4772,9.4442,12.6615,4.0784,13.4901,33.4874,2.9046,28.5683,,,6.2022,,,,6.5298,157.282,4.5917,12.9317,8.34,3.7414,10.3852,20.3339,6.6438,156.171,4.9632,9.9487,4.9855,8.5409,,12.7499,4.209,,,8,25,326,,,2022-02-27T18:23:16.627720Z,,
15,0,1,2,2.9928,2.9928,2,16,1:01.8379,43,1:01.8379,43,51:39.7563,Active,TRUE,1,12,31,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,40,40,"",2,99,0,P,104.79,104.79,89.891,0,0,-0.0001,,8,10,2.8805,28.6727,58.7359,19.4621,6.1405,3.8809,1049.09,58.1144,6.485,157.524,4.6827,13.1155,8.3716,3.756,10.3717,20.2871,6.5817,159.148,4.9351,9.9154,4.9803,8.4732,9.6694,12.6876,4.112,13.4372,32.8993,2.9141,28.6727,,,6.1405,,,,6.485,157.433,4.6827,13.1331,8.4504,3.7609,10.4626,20.4971,6.7017,155.312,5.029,10.0345,5.0055,8.5328,,,,,,4,24,852,,,2022-02-27T18:23:16.627720Z,,
3,0,4,3,9.8018,6.8090,3,4,1:01.9747,3,1:02.7301,43,51:46.5653,Active,TRUE,1,20,23,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,35,35,"",4,112,0,P,104.559,103.3,89.694,0,0,-0.0001,,10,10,2.9067,28.6211,64.9439,21.5031,6.0765,4.2119,1575.18,60.1775,6.5239,155.518,4.6455,13.0498,8.3736,3.7579,10.5145,20.501,6.5906,155.844,4.9244,9.9741,5.0155,8.5114,10.6043,12.7431,4.1167,13.5062,35.0093,3.0081,28.7972,,,6.1058,,,,6.5523,150.18,4.7574,13.131,8.3736,3.7579,10.5145,20.5474,6.7566,145.403,4.9428,10.0329,5.0901,,,,,,,16,139,1010,,,2022-02-27T18:23:16.627720Z,,
18,0,4,4,11.5514,1.7496,4,19,1:02.5757,22,1:02.7501,43,51:48.3149,Active,TRUE,1,19,24,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,32,32,"",6,113,0,P,103.555,103.267,89.643,0,0,-0.0001,,2,6,2.8789,28.6714,61.1668,10.7125,6.1521,3.8858,1501.65,58.2193,6.5695,155.874,4.6377,13.0559,8.3961,3.7473,10.5012,20.5187,6.7242,155.4,4.9408,10.0084,5.008,8.5351,10.0767,12.7525,4.1343,23.5445,34.257,2.8789,28.6714,,,6.1643,,,,6.5723,155.874,4.6377,13.0559,8.4182,3.7983,10.5739,20.623,6.7756,152.107,5.0097,10.0491,5.0394,,,,,,,26,146,2072,,,2022-02-27T18:23:16.627720Z,,
0,0,4,5,11.9823,0.4309,5,1,1:01.5548,4,1:02.7936,43,51:48.7458,Active,TRUE,1,27,16,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,34,34,"",7,132,0,P,105.272,103.195,89.631,2,6,1:01.5548,105.272,8,1,2.907,28.4458,104.527,20.1908,6.0518,3.9744,2085.52,106.377,6.4788,156.89,4.5838,12.9155,8.2823,3.7309,10.4371,20.4118,6.6705,157.373,4.9434,9.9523,4.9642,8.4835,12.3404,12.6911,4.1126,13.4927,33.6835,2.907,28.8612,,,6.2214,,,,6.5332,155.874,4.7534,13.1996,8.4462,3.8218,10.5361,20.5947,6.7143,149.768,5.052,10.0586,5.0066,,,,,,,2,12,2022,,,2022-02-27T18:23:16.627720Z,,
9,0,4,6,12.6928,0.7105,6,10,1:01.9698,12,1:02.9425,43,51:49.4563,Active,TRUE,1,27,16,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,28,28,"",8,117,0,P,104.567,102.951,89.611,0,0,-0.0001,,4,10,2.8893,28.7576,100.988,19.9245,6.1523,4.2316,2076.8,107.426,6.5223,156.41,4.6534,13.1022,8.4488,3.7789,10.4735,20.4616,6.6262,156.56,4.9712,9.9881,5.0023,8.5324,11.9742,12.7064,4.0886,13.4695,33.394,2.9351,28.8252,,,6.2255,,,,6.5624,155.696,4.6534,13.1022,8.4488,3.8325,10.5141,20.5888,6.6816,152.504,5.0497,10.0747,5.025,,,,,,,9,25,2018,,,2022-02-27T18:23:16.627720Z,,
2,0,4,7,13.3128,0.6200,7,3,1:01.8434,5,1:02.9491,43,51:50.0763,Active,TRUE,1,27,16,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,26,26,"",9,121,0,P,104.781,102.94,89.593,0,0,-0.0001,,10,3,2.8911,28.6769,103.457,21.639,6.1445,4.5096,2084.5,106.675,6.5015,157.95,4.5892,13.0387,8.414,3.7112,10.419,20.3528,6.5122,159.396,4.8382,9.8675,4.9829,8.5314,12.5225,12.7595,4.0921,13.4606,35.0996,2.9312,28.9299,,,6.1971,,,,6.5304,154.988,4.7405,13.2712,8.5307,3.8043,10.4947,,6.6904,150.734,4.9991,,,,,,,,,17,3,879,,,2022-02-27T18:23:16.627720Z,,
1,0,4,8,15.0735,1.7607,8,2,1:01.6007,18,1:02.5935,43,51:51.8370,Active,TRUE,1,27,16,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,24,24,"",10,104,0,A,105.194,103.525,89.542,0,0,-0.0001,,10,4,2.8102,28.4418,103.535,19.9598,6.0537,4.4269,2084.92,106.433,6.4786,157.343,4.547,12.9233,8.3216,3.7356,10.4071,20.3617,6.5693,162.016,4.9171,9.9224,4.9532,8.4281,12.4177,12.6304,4.0765,13.4927,33.4525,2.9741,29.0568,,,6.1894,,,,6.5347,151.543,4.7994,13.3586,8.5592,3.8098,10.5627,,6.7529,147.526,5.0411,,,,,,,,,11,12,461,,,2022-02-27T18:23:16.627720Z,,
10,0,4,9,15.6049,0.5314,9,11,1:01.9161,14,1:02.6962,43,51:52.3684,Active,TRUE,1,27,16,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,22,22,"",11,103,0,A,104.658,103.356,89.527,0,0,-0.0001,,4,13,2.8287,28.6522,100.352,20.3856,6.1931,4.7375,2075.82,107.531,6.5475,157.767,4.5432,12.9444,8.3708,3.7702,10.4465,20.4208,6.5661,157.737,4.9585,9.9743,4.9704,8.4795,11.9471,12.6777,4.0243,13.3912,33.7768,2.9296,28.9387,,,6.2654,,,,6.5887,157.041,4.6692,13.155,8.4858,3.8262,10.5436,,6.7174,153.218,5.0557,,,,,,,,,13,21,400,,,2022-02-27T18:23:16.627720Z,,
14,0,4,10,16.4070,0.8021,10,15,1:02.0303,23,1:02.7055,43,51:53.1705,Active,TRUE,1,27,16,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,20,20,"",13,84,0,A,104.465,103.34,89.504,0,0,-0.0001,,3,5,2.8709,28.7354,99.6908,21.4888,6.152,4.138,2070.74,105.499,6.5314,157.828,4.5769,13.0296,8.4096,3.7663,10.4843,20.5017,6.6168,157.433,4.9508,10.0065,5.003,8.5063,11.601,12.6068,4.0629,13.467,34.9558,3.1025,29.0908,,,6.3088,,,,6.6039,155.607,4.6164,13.0756,8.4592,3.7663,10.5359,,6.7696,149.249,5.0268,,,,,,,,,21,21,2071,,,2022-02-27T18:23:16.627720Z,,
4,0,4,11,17.0852,0.6782,11,5,1:02.2313,16,1:02.7787,43,51:53.8487,Active,TRUE,1,27,16,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,19,19,"",14,114,0,P,104.128,103.22,89.484,0,0,-0.0001,,9,3,2.8449,28.8273,101.526,10.8929,6.1916,4.54,2082.99,106.946,6.5557,156.56,4.5961,12.9978,8.3832,3.7985,10.5199,20.5842,6.6855,155.933,4.9515,9.9846,5.0047,8.5326,12.3135,12.7627,4.0369,24.1483,35.0412,2.9749,29.1724,,,6.3695,,,,6.5923,156.41,4.702,13.2357,8.5337,3.7985,10.5199,,6.7214,151.768,4.9865,,,,,,,,,19,3,2047,,,2022-02-27T18:23:16.627720Z,,
21,0,4,12,18.0087,0.9235,12,22,1:02.0418,16,1:02.9342,43,51:54.7722,Active,TRUE,1,27,16,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,18,18,"",15,140,0,A,104.446,102.965,89.458,0,0,-0.0001,,6,4,2.9078,28.7026,99.6123,10.8113,6.1183,4.1263,2062.91,108.701,6.5226,156.74,4.5798,13.0741,8.4217,3.7897,10.4872,20.4043,6.6975,155.312,4.8367,9.8657,5.0279,8.5585,11.3125,12.8023,4.1414,24.6571,35.4684,2.9773,29.026,,,6.2447,,,,6.6292,154.17,4.6377,13.1748,8.5371,3.8476,10.6305,,6.7829,151.291,,,,,,,,,,24,129,543,,,2022-02-27T18:23:16.627720Z,,
25,0,4,13,19.5828,1.5741,13,26,1:02.5476,21,1:02.8999,43,51:56.3463,Active,TRUE,1,27,16,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,17,17,"",16,57,0,A,103.601,103.021,89.412,0,0,-0.0001,,10,2,2.8474,28.8178,96.854,10.5891,6.2599,4.3597,2059.1,107.983,6.5606,157.981,4.5691,13.1109,8.514,3.8372,10.4478,20.5508,6.5897,157.676,5.0331,10.033,4.9854,8.6213,11.5675,12.7929,4.0477,24.0889,34.678,2.8906,29.1382,,,6.3198,,,,6.6523,154.666,4.7278,13.2755,8.5477,3.8914,10.6246,,6.7332,155.253,,,,,,,,,,23,25,2031,,,2022-02-27T18:23:16.627720Z,,
19,0,4,14,20.1267,0.5439,14,20,1:02.2631,24,1:02.9076,43,51:56.8902,Active,TRUE,1,27,16,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,16,16,"",17,126,0,P,104.074,103.008,89.397,0,0,-0.0001,,4,4,2.8976,28.7226,99.1854,10.9383,6.1153,4.602,2066.85,109.165,6.5355,156.83,4.6667,13.0183,8.3516,3.7623,10.5126,20.6845,6.6742,154.724,4.9938,10.0908,5.0409,8.5762,11.662,12.8116,4.1199,24.7161,35.6544,2.9018,29.0859,,,6.3586,,,,6.5734,156.83,4.7189,13.2521,8.5332,3.8384,10.5126,,6.6742,153.765,,,,,,,,,,15,139,580,,,2022-02-27T18:23:16.627720Z,,
22,0,4,15,21.1627,1.0360,15,23,1:02.5174,17,1:03.0405,43,51:57.9262,Active,TRUE,2,31,12,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,15,15,"",18,85,0,P,103.651,102.791,89.367,0,0,-0.0001,,6,3,2.8637,28.8304,59.9934,10.5714,6.2148,3.9149,736.522,58.3277,6.5499,156.35,4.6694,13.109,8.4396,3.8244,10.5342,20.6741,6.6724,156.53,5.0195,10.0694,5.0498,8.607,9.7894,12.7784,4.0838,22.3159,32.8873,2.937,29.114,,,6.2791,,,,6.5671,155.637,4.7461,13.3308,8.5847,3.8337,10.6116,,6.7779,154.461,,,,,,,,,,22,21,850,,,2022-02-27T18:23:16.627720Z,,
16,0,4,16,21.9736,0.8109,16,17,1:02.2022,16,1:03.0725,43,51:58.7371,Active,TRUE,2,27,16,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,14,14,"",19,117,0,P,104.176,102.739,89.344,0,0,-0.0001,,2,4,2.8839,28.8809,59.7338,10.5268,6.2212,3.8847,803.267,58.5238,6.546,157.192,4.6966,13.1002,8.4036,3.7892,10.4637,20.4707,6.6359,157.615,4.9735,10.007,5.0303,8.5487,9.8388,12.7362,4.0982,23.4407,33.9675,2.9506,29.0503,,,6.3127,,,,6.5625,154.754,4.7923,13.2245,8.4322,3.8617,10.603,,6.7413,145.74,,,,,,,,,,5,148,254,,,2022-02-27T18:23:16.627720Z,,
