resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_TSF_SPD,Best_S1,Best_I1,Best_L4,Best_L5,Best_L7,Best_L3,Best_S2A,Best_S2,Best_S2B,Best_T2_SPD,Best_S3A,Best_S3,Best_S3B,Best_S3C,Best_S3D,Best_S4,Best_I2,Best_T4_SPD,Best_S5A,Best_S5,Best_S5B,Best_S6,Best_S7A,Best_S7,Best_I3,Best_S7B,Best_T7_SPD,Best_S8,Best_L6,Best_PIC,Best_S9,Best_P1,Best_L2,Best_P2,TSF_SPD,S1,I1,L4,L5,L7,L3,S2A,S2,S2B,T2_SPD,S3A,S3,S3B,S3C,S3D,S4,I2,T4_SPD,S5A,S5,S5B,S6,S7A,S7,I3,S7B,T7_SPD,S8,L6,PIC,S9,P1,L2,P2,EntrantID,TeamID,DriverID,LastSpeed,time_stamp,Passed,Passes,BestSpeed,AverageSpeed,NTBestSpeed,T2,T4,T7,TSF
1,0,1,2,2.6311,2.6311,2,2,1:18.7853,7,1:18.7853,7,12:07.1990,Active,True,0,0,7,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,210,210,"",2,150,0,A,0,0,-0.0001,165.960,2.6812,35.0921,"",23.6666,"",130.1250,4.2330,10.8030,6.5520,163.953,7.6395,21.5970,4.5097,5.7134,3.7065,8.7582,29.6155,164.277,5.7507,11.8984,6.0878,8.9403,5.1375,8.4549,14.0777,3.3174,125.565,1.9304,"","",3.6896,"","","",165.758,2.6812,35.2295,"","","","",4.2480,10.8591,6.6111,162.772,7.6884,21.6892,4.5493,5.7134,3.7381,8.7879,"",164.277,5.7507,"","","","","","","",,"","","","","","","",16,3,879,107.380,2021-06-13T17:04:02.146557Z,,,107.380,81.436,,,,"",
3,0,1,3,3.4323,0.8012,3,4,1:18.7996,7,1:18.7996,7,12:08.0002,Active,True,0,0,7,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,298,298,"",3,150,0,A,0,0,-0.0001,166.027,2.7139,34.9302,"",23.3379,"",129.7120,4.2777,10.8685,6.5908,164.945,7.5369,21.3294,4.4455,5.6189,3.6918,8.7217,29.5173,166.536,5.7666,11.7499,5.9833,8.9629,5.1393,8.6216,14.3091,3.4823,121.342,1.9750,"","",3.7125,"","","",165.893,2.7139,34.9302,"","","","",4.2955,10.8869,6.5914,164.636,7.5369,21.3294,4.4818,5.6189,3.6918,8.7217,"",164.978,5.7962,"","","","","","","",,"","","","","","","",8,25,2018,107.361,2021-06-13T17:04:02.146557Z,,,107.361,81.346,,,,"",
6,0,1,4,4.4601,1.0278,4,7,1:18.8998,7,1:18.8998,7,12:09.0280,Active,True,0,0,7,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,160,160,"",4,150,0,A,0,0,-0.0001,165.825,2.8574,34.9603,"",23.5779,"",129.5300,4.3734,11.0172,6.6279,163.715,7.5062,21.0774,4.4251,5.4925,3.6536,8.6836,29.3766,166.434,5.7663,11.7997,5.9805,8.8933,5.1405,8.6283,14.3351,3.4878,120.954,1.9767,"","",3.6966,"","","",165.825,2.8657,34.9603,"","","","",4.3893,11.0172,6.6279,163.715,7.5062,21.0774,4.4251,5.4925,3.6536,8.7168,"",166.093,5.7663,"","","","","","","",,"","","","","","","",17,3,522,107.225,2021-06-13T17:04:02.146557Z,,1,107.225,81.231,,,,"",
8,0,1,5,5.4856,1.0255,5,9,1:18.9909,7,1:18.9909,7,12:10.0535,Active,True,0,0,7,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,209,209,"",5,150,0,A,0,0,-0.0001,167.729,2.6501,34.8201,"",23.5117,"",129.5110,4.2852,10.9020,6.6168,165.186,7.6052,21.2213,4.4614,5.5106,3.6330,8.7438,29.7041,166.468,5.8969,11.9319,6.0350,9.0284,5.1798,8.6675,14.3280,3.4877,122.168,1.9676,"","",3.6929,"","","",167.729,2.6501,34.8201,"","","","",4.3002,10.9487,6.6485,164.704,7.6052,21.2213,4.4725,5.5106,3.6330,8.7491,"",166.468,"","","","","","","","",,"","","","","","","",11,21,400,107.101,2021-06-13T17:04:02.146557Z,,,107.101,81.117,,,,"",
10,0,1,6,6.3317,0.8461,6,11,1:19.2971,7,1:19.2971,7,12:10.8996,Active,True,0,0,7,Green,18,Ed,Jones,IndyCar,D/H/F,Veteran,Dale Coyne Racing with Vasser Sullivan,128,128,"",6,150,0,A,0,0,-0.0001,168.143,2.7573,35.0333,"",24.2309,"",129.9710,4.2849,10.8623,6.5600,165.740,7.6241,21.4094,4.4486,5.5809,3.7302,8.7636,29.7513,165.180,5.9589,11.9587,5.9998,8.9752,5.1623,8.5758,14.2287,3.4061,123.116,1.9563,"","",3.6804,"","","",165.960,2.7616,35.0333,"","","","",4.2849,10.8623,6.5774,164.533,7.6241,21.4094,4.4742,5.5809,3.7302,8.7636,"",165.180,"","","","","","","","",,"","","","","","","",12,129,918,106.687,2021-06-13T17:04:02.146557Z,,,106.687,81.023,,,,"",
5,0,1,7,7.3166,0.9849,7,6,1:19.4792,7,1:19.4792,7,12:11.8845,Active,True,0,0,7,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,263,263,"",7,150,0,A,0,0,-0.0001,163.114,2.7799,34.9440,"",24.2258,"",128.6290,4.2575,10.8006,6.5305,165.428,7.6930,21.2961,4.4357,5.5144,3.6530,8.7105,29.8379,166.639,5.9490,11.9443,5.9953,9.1331,5.2128,8.7250,14.4177,3.5122,121.580,1.9706,"","",3.6949,"","","",161.441,2.7799,34.9440,"","","","",4.2575,10.8680,6.6105,162.873,7.6930,21.2961,4.4357,5.5144,3.6530,8.7754,"",165.348,"","","","","","","","",,"","","","","","","",7,25,326,106.443,2021-06-13T17:04:02.146557Z,1,,106.443,80.914,,,,"",
7,0,1,8,7.8724,0.5558,8,8,1:19.4962,7,1:19.4962,7,12:12.4403,Active,True,0,0,7,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,173,126,"",8,148,0,A,0,0,-0.0001,167.249,2.7488,35.1325,"",23.6152,"",129.3160,4.2993,10.9273,6.6038,165.289,7.5499,21.3767,4.5262,5.5715,3.6682,8.7802,29.8491,166.707,5.8123,11.8952,6.0829,9.1493,5.2657,8.7573,14.4403,3.4916,121.169,1.9746,"","",3.6986,"","","",164.890,2.7488,35.1325,"","","","",4.2993,11.0070,6.7077,163.715,7.5499,21.3767,4.5262,5.5715,3.7291,8.8307,"",165.348,"","","","","","","","",,"","","","","","","",13,139,580,106.420,2021-06-13T17:04:02.146557Z,,,106.420,80.853,,,,"",
11,0,1,9,8.3688,0.4964,9,12,1:19.4324,7,1:19.4324,7,12:12.9367,Active,True,0,0,7,Green,45,Santino,Ferrucci,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,107,107,"",9,150,0,A,0,0,-0.0001,169.607,2.8163,35.3135,"",24.5651,"",130.4300,4.2969,10.8276,6.5307,166.577,7.6654,21.6539,4.5506,5.7228,3.7032,8.7377,29.7615,167.085,5.8811,11.9719,6.0908,9.0335,5.1339,8.5431,14.1528,3.4092,122.806,1.9491,"","",3.6535,"","","",165.557,2.8211,35.3135,"","","","",4.2984,10.8385,6.5401,165.740,7.6654,21.6539,4.5506,5.7228,3.7151,8.7377,"",167.050,"","","","","","","","",,"","","","","","","",34,21,1064,106.506,2021-06-13T17:04:02.146557Z,,1,106.506,80.798,,,,"",
15,0,1,10,9.0847,0.7159,10,16,1:19.7193,7,1:19.7193,7,12:13.6526,Active,True,0,0,7,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,268,268,"",10,146,0,A,0,0,-0.0001,169.116,2.8305,35.1344,"",24.6382,"",131.7150,4.3173,10.8071,6.4898,165.670,7.6175,21.4968,4.5344,5.6278,3.7171,8.7033,29.6666,165.079,5.9379,11.9714,6.0335,8.9401,5.2516,8.7521,14.3999,3.4893,122.321,1.9638,"","",3.6540,"","",7.9001,162.145,2.8305,35.1344,"","","","",4.3173,10.8071,6.4898,165.082,7.6175,21.4968,4.5344,5.6278,3.7171,8.7033,"",165.079,"","","","","","","","",,"","","","","","","",4,24,852,106.122,2021-06-13T17:04:02.146557Z,,3,106.122,80.719,,,,"",
9,0,1,11,9.5200,0.4353,11,10,1:19.6976,7,1:19.6976,7,12:14.0879,Active,True,0,0,7,Green,22,Simon,Pagenaud,IndyCar,D/C/F,Veteran,Team Penske,238,238,"",11,144,0,A,0,0,-0.0001,167.592,2.8428,35.2648,"",23.8236,"",129.6610,4.3263,10.8732,6.5219,167.070,7.6419,21.5104,4.5636,5.6426,3.6623,8.6713,29.6749,167.291,5.9284,11.9334,6.0050,9.0702,5.2741,8.7573,14.3703,3.4832,122.277,1.9523,"","",3.6607,"","","",167.592,2.8428,35.2648,"","","","",4.3375,10.9116,6.5741,164.636,7.6419,21.5104,4.5636,5.6426,3.6623,8.7768,"",166.093,"","","","","","","","",,"","","","","","","",15,12,658,106.151,2021-06-13T17:04:02.146557Z,2,,106.151,80.672,,,,"",
16,0,1,12,9.8882,0.3682,12,17,1:19.6763,7,1:19.6763,7,12:14.4561,Active,True,0,0,7,Green,28,Ryan,Hunter-Reay,IndyCar,D/H/F,Veteran,Andretti Autosport,121,121,"",12,150,0,A,0,0,-0.0001,166.365,2.8271,35.3419,"",24.3055,"",130.7570,4.3802,10.9709,6.5881,166.858,7.6715,21.5098,4.5023,5.6180,3.7180,8.6495,29.7444,167.568,5.9187,11.9802,6.0615,9.0805,5.1683,8.6475,14.2809,3.4792,122.255,1.9549,"","",3.6768,"","",8.0111,166.095,2.8271,35.3419,"","","","",4.4169,11.0050,6.5881,164.773,7.6715,21.5098,4.5023,5.6180,3.7180,8.7587,"",167.326,"","","","","","","","",,"","","","","","","",18,3,442,106.180,2021-06-13T17:04:02.146557Z,,3,106.180,80.631,,,,"",
19,0,1,13,10.8341,0.9459,13,20,1:19.7348,7,1:19.7348,7,12:15.4020,Active,True,0,0,7,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,158,158,"",13,150,0,P,0,0,-0.0001,167.660,2.6900,35.1741,"",23.2674,"",130.4480,4.3856,11.0159,6.6303,165.186,7.6801,21.4050,4.4550,5.6121,3.6578,8.7976,29.8793,166.297,6.0008,12.0862,6.0854,8.9824,5.2357,8.7141,14.3924,3.4784,121.450,1.9726,"","",3.7057,"","",8.5599,166.908,2.7280,35.1741,"","","","",4.4074,11.0411,6.6337,163.546,7.6801,21.4050,4.4550,5.6121,3.6578,"","",,"","","","","","","","",,"","","","","","","",9,12,461,106.102,2021-06-13T17:04:02.146557Z,,2,106.102,80.527,,,"","",
20,0,1,14,11.4698,0.6357,14,21,1:19.8783,7,1:19.8783,7,12:16.0377,Active,True,0,0,7,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Rookie,Team Penske,170,170,"",14,140,0,A,0,0,-0.0001,168.004,2.7885,35.3570,"",23.5734,"",130.0980,4.3941,11.0209,6.5445,167.105,7.6311,21.5165,4.5295,5.6471,3.7088,8.7349,29.7933,166.673,5.9475,12.0235,6.0760,9.0349,5.2475,8.7504,14.4086,3.5029,121.493,1.9551,"","",3.6385,"","",8.9513,168.004,2.7885,35.3570,"","","","",4.3941,11.0520,6.6579,164.738,7.6311,21.5165,4.5295,5.6471,3.7088,"","",,"","","","","","","","",,"","","","","","","",2,12,2022,105.911,2021-06-13T17:04:02.146557Z,,2,105.911,80.458,,,"","",
13,0,1,15,11.9238,0.4540,15,14,1:19.8366,7,1:19.8366,7,12:16.4917,Active,True,0,0,7,Green,29,James,Hinchcliffe,IndyCar,D/H/F,Veteran,Andretti Steinbrenner Autosport,102,102,"",15,150,0,P,0,0,-0.0001,167.317,2.8045,35.3593,"",24.0475,"",129.9870,4.3824,11.0181,6.6085,165.048,7.5841,21.5236,4.5077,5.6661,3.7122,8.7080,29.9330,166.879,5.9673,12.0860,6.0967,9.1390,5.1976,8.6510,14.3274,3.4534,120.569,1.9798,"","",3.6911,"","","",167.317,2.8045,35.3593,"","","","",4.3824,11.0312,6.6488,164.396,7.5841,21.5236,4.5612,5.6661,3.7122,"","",,"","","","","","","","",,"","","","","","","",19,3,480,105.966,2021-06-13T17:04:02.146557Z,6,,105.966,80.408,,,"","",
23,0,1,16,12.8597,0.9359,16,24,1:20.0981,7,1:20.0981,7,12:17.4276,Active,True,0,0,7,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,88,88,"",16,134,0,A,0,0,-0.0001,167.592,2.7897,35.1545,"",24.4151,"",133.3320,4.3443,10.9137,6.5636,166.788,7.7059,21.4511,4.4300,5.5767,3.7385,8.7495,30.0537,166.639,5.9719,12.1179,6.1460,9.1110,5.2173,8.7018,14.3717,3.4845,120.590,1.9741,"","",3.6910,"","",8.3390,167.592,2.7897,35.1545,"","","","",4.3443,10.9137,6.5694,165.324,7.7059,21.4511,4.4300,5.5767,3.7385,"","",,"","","","","","","","",,"","","","","","","",3,2,719,105.620,2021-06-13T17:04:02.146557Z,,1,105.620,80.306,,,"","",
2,0,1,17,13.0395,0.1798,17,3,1:20.0990,7,1:20.0990,7,12:17.6074,Active,True,1,2,5,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,244,244,"",17,136,0,P,0,0,-0.0001,167.592,2.8070,35.4103,132.2440,18.5926,607.0340,127.1360,4.4132,10.9700,6.5568,168.243,7.7830,21.4753,4.4940,5.5019,3.6964,8.6107,29.7990,169.281,5.9137,12.0675,6.1538,8.9644,5.2420,8.7821,14.3210,3.4846,121.385,1.9367,5.6131,2.4196,3.6022,9.4038,27.7709,18.3671,161.313,2.8070,35.4103,"","","","",4.4691,11.1280,6.6589,164.499,7.7830,21.4753,4.4940,5.5019,3.6964,"","",,"","","","","","","","",,"","","","","","","",14,139,1010,105.619,2021-06-13T17:04:02.146557Z,,1,105.619,80.287,,,"","",
18,0,1,18,14.0970,1.0575,18,19,1:20.4955,7,1:20.4955,7,12:18.6649,Active,True,1,2,5,Green,30,Takuma,Sato,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,175,175,"",18,143,0,P,0,0,-0.0001,167.592,2.7366,34.9977,133.9880,15.3307,599.1650,116.3370,4.2667,10.8441,6.5659,166.612,7.6118,21.4170,4.4486,5.5822,3.7744,8.8031,30.0087,166.127,5.9885,12.1436,6.1486,9.0496,5.1879,8.6823,14.3642,3.4739,122.102,1.9720,6.4966,2.9433,3.6822,18.9118,26.7411,7.8293,166.230,2.7366,34.9977,"","","","",4.2667,10.8441,6.5774,163.242,7.6118,21.4170,4.4486,5.5822,3.7744,"","",,"","","","","","","","",,"","","","","","","",20,21,543,105.099,2021-06-13T17:04:02.146557Z,,5,105.099,80.172,,,"","",
4,0,1,19,14.2936,0.1966,19,5,1:19.8083,7,1:19.8083,7,12:18.8615,Active,True,1,2,5,Green,51,Romain,Grosjean,IndyCar,D/H/F,Rookie,Dale Coyne Racing w/Rick Ware Racing,134,100,"",19,136,0,P,0,0,-0.0001,166.432,2.7427,35.4752,129.9440,14.7694,610.7710,120.9510,4.3330,10.9387,6.5520,168.745,7.5940,21.5284,4.5350,5.6578,3.7416,8.8226,29.8999,166.263,5.9580,12.0663,6.1083,9.0110,5.1038,8.5356,14.1590,3.4318,122.607,1.9406,5.8593,2.3136,3.6178,9.3800,27.5476,18.1676,164.426,2.8706,35.4752,"","","","",4.4509,11.0762,6.6253,164.773,7.5940,21.5284,4.5350,5.6578,3.7416,"","",,"","","","","","","","",,"","","","","","","",22,129,2047,106.004,2021-06-13T17:04:02.146557Z,2,2,106.004,80.150,,,"","",
12,0,1,20,14.9902,0.6966,20,13,1:19.5523,7,1:19.5523,7,12:19.5581,Active,True,1,2,5,Green,14,Sebastien,Bourdais,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,118,118,"",20,139,0,P,0,0,-0.0001,168.004,2.7717,35.3479,132.8910,15.2145,608.1890,115.7720,4.4104,11.0338,6.5820,168.100,7.4871,21.5180,4.5229,5.6566,3.7102,8.4403,29.7887,173.628,5.9481,12.0314,6.0833,9.0449,5.1861,8.7197,14.4157,3.5320,119.785,1.9810,6.7704,3.1788,3.6902,19.5532,27.3926,7.8394,168.004,2.7717,35.3495,"","","","",4.4104,11.0595,6.6491,163.479,7.6282,21.5183,4.5233,5.6566,3.7102,"","",,"","","","","","","","",,"","","","","","","",10,2,371,106.345,2021-06-13T17:04:02.146557Z,5,2,106.345,80.075,,,"","",
21,0,4,21,16.0005,1.0103,21,22,1:19.3272,7,1:19.3272,7,12:20.5684,Active,True,1,2,5,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,198,198,"",22,146,0,P,0,0,-0.0001,166.908,2.6897,34.9976,131.2720,15.0365,596.9200,115.4630,4.2402,10.8534,6.5013,168.601,7.7457,21.4545,4.4606,5.5418,3.7064,8.6997,29.2892,168.158,5.7518,11.7393,5.9875,8.8405,5.0656,8.5854,14.2677,3.5198,121.536,1.9659,5.3482,2.5842,3.6681,18.9838,26.8525,7.8136,166.908,2.6897,34.9976,"","","","",4.2402,10.8534,6.6132,163.851,7.7457,21.4545,4.4606,5.5418,3.7064,"","",,"","","","","","","","",,"","","","","","","",6,25,1087,106.647,2021-06-13T17:04:02.146557Z,,2,106.647,79.966,,,"","",
17,0,4,22,17.2620,1.2615,22,18,1:20.0579,7,1:20.0579,7,12:21.8299,Active,True,1,2,5,Green,60,Jack,Harvey,IndyCar,D/H/F,Veteran,Meyer Shank Racing,143,143,"",23,134,0,P,0,0,-0.0001,165.490,2.7999,34.7710,132.7840,14.9743,600.5450,115.2530,4.2160,10.7985,6.5312,167.743,7.5335,21.1726,4.4470,5.5934,3.5987,8.4309,29.2981,172.888,5.9516,11.9369,5.9853,8.9303,5.1211,8.5890,14.2777,3.4679,122.080,1.9472,6.3306,2.8219,3.6527,9.4217,30.9933,8.1407,164.426,2.7999,34.7710,"","","","",4.2160,10.7985,6.5825,163.715,7.5335,21.1726,4.4470,5.5934,3.5987,"","",,"","","","","","","","",,"","","","","","","",24,148,850,105.674,2021-06-13T17:04:02.146557Z,,4,105.674,79.830,,,"","",
24,0,1,23,18.5663,1.3043,23,25,1:22.0476,7,1:22.0476,7,12:23.1342,Active,True,0,0,7,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,117,38,"",21,144,0,A,0,0,-0.0001,167.249,2.7817,35.3951,"",24.2406,"",133.4400,4.2883,10.8842,6.5959,166.683,7.8061,21.7042,4.5695,5.6216,3.7070,8.8357,30.6934,166.502,6.4528,12.6216,6.1652,9.2361,5.2722,8.8417,14.5757,3.5695,119.617,1.9966,"","",3.7089,"","",7.8398,166.365,2.8067,35.3951,"","","","",4.2883,10.8842,6.5959,163.276,7.8061,21.7042,4.5695,5.6216,3.7070,"","",,"","","","","","","","",,"","","","","","","",21,25,2031,103.111,2021-06-13T17:04:02.146557Z,6,,103.111,79.690,,,"","",
22,0,1,24,19.2038,0.6375,24,23,1:20.8547,7,1:20.8547,7,12:23.7717,Active,True,1,2,5,Green,7,Oliver,Askew,IndyCar,D/C/F,Veteran,Arrow McLaren SP,93,6,"",24,148,0,P,0,0,-0.0001,165.557,2.8454,36.3805,130.6240,14.9715,597.7860,115.0050,4.4819,11.1800,6.6961,161.575,7.8400,22.2813,4.7839,5.7745,3.8508,8.8140,29.9668,165.483,5.9652,11.9804,6.0152,9.1724,5.2249,8.7764,14.5074,3.5515,120.060,1.9872,5.5979,2.6545,3.7438,9.5320,26.9869,7.8586,165.423,2.8829,"","","","","",4.4839,11.1800,6.6961,161.575,8.6855,"",4.9172,5.7745,"","","",,"","","","","","","","",,"","","","","","","",5,24,920,104.632,2021-06-13T17:04:02.146557Z,1,,104.632,79.621,,,"","",
14,0,1,25,1 LAPS,1 LAPS,25,15,1:20.9248,6,1:20.9248,6,12:24.1316,Active,True,1,1,5,Green,59,Max,Chilton,IndyCar,D/C/F,Veteran,Carlin,56,41,"",25,146,0,P,0,0,-0.0001,164.096,2.8647,36.0913,261.8450,14.2274,623.0390,87.8449,4.4094,10.9802,6.5708,169.759,7.6023,22.0172,4.6575,5.5748,3.8475,8.7548,29.8930,166.502,5.9644,12.0036,6.0392,9.0602,5.2833,8.8499,14.5319,3.5666,120.356,1.9795,6.4835,3.0006,3.6901,37.0892,44.8482,7.7590,158.685,2.8647,"","","","","",4.4094,10.9802,6.5708,169.759,8.2163,"",4.6575,5.5748,"","","",,"","","","","","","","",,"","","","","","","",23,147,922,104.542,2021-06-13T17:04:02.146557Z,6,1,104.542,68.214,,,"","",
0,0,1,1,0.0000,0.0000,1,1,1:18.2013,8,1:18.2013,8,13:22.7692,Active,True,0,0,8,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,258,258,"",1,150,0,P,1,10,1:18.2013,165.624,2.6975,34.4845,"",22.9512,"",130.2030,4.2009,10.7788,6.5779,163.749,7.4789,20.9778,4.4198,5.4790,3.6001,8.7921,29.3744,164.410,5.7738,11.7019,5.9281,8.8695,5.0835,8.4495,14.0897,3.3660,123.967,1.9471,"","",3.6931,"","","",165.557,2.7279,34.4845,"","","","",4.2009,10.7788,6.5779,163.445,7.4789,20.9778,4.4198,5.4790,3.6001,"","",,"","","","","","","","",,"","","","","","","",1,12,606,108.182,2021-06-13T17:05:03.078330Z,,,108.182,84.308,108.182,,"","",
1,0,1,2,3.1403,3.1403,2,2,1:18.7105,8,1:18.7105,8,13:25.9095,Active,True,0,0,8,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,210,210,"",2,150,0,A,0,0,-0.0001,166.095,2.6812,35.0921,"",23.6666,"",130.1250,4.2330,10.8030,6.5520,163.953,7.5859,21.4690,4.4696,5.6880,3.7065,8.7582,29.4686,164.277,5.7507,11.7737,6.0230,8.9070,5.0984,8.4043,14.0124,3.3059,125.565,1.9288,"","",3.6793,"","","",166.095,2.7038,35.1786,"","","","",4.3491,11.0058,6.6567,162.672,7.5859,21.4690,4.4696,5.6880,3.7255,"","",,"","","","","","","","",,"","","","","","","",16,3,879,107.482,2021-06-13T17:05:03.078330Z,,,107.482,83.980,,,"","",
3,0,1,3,3.9072,0.7669,3,4,1:18.6762,8,1:18.6762,8,13:26.6764,Active,True,0,0,8,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,298,298,"",3,150,0,A,0,0,-0.0001,166.027,2.6925,34.8665,"",23.3379,"",129.7120,4.2777,10.8685,6.5908,164.945,7.5369,21.2099,4.4028,5.5862,3.6621,8.7217,29.5173,166.536,5.7666,11.7499,5.9833,8.9629,5.1058,8.5615,14.2154,3.4557,122.740,1.9588,"","",3.6951,"","","",165.156,2.6925,34.8665,"","","","",4.3496,10.9641,6.6145,164.670,7.5588,21.2099,4.4028,5.5862,3.6621,"","",,"","","","","","","","",,"","","","","","","",8,25,2018,107.529,2021-06-13T17:05:03.078330Z,,,107.529,83.900,,,"","",
6,0,1,4,4.9248,1.0176,4,7,1:18.6660,8,1:18.6660,8,13:27.6940,Active,True,0,0,8,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,160,160,"",4,150,0,A,0,0,-0.0001,166.500,2.8283,34.9603,"",23.5779,"",129.5300,4.3734,11.0172,6.6279,163.715,7.4895,21.0774,4.3715,5.4925,3.6536,8.6836,29.3758,166.434,5.7663,11.6734,5.9071,8.8933,5.1405,8.6283,14.3299,3.4455,123.294,1.9567,"","",3.6966,"","","",166.500,2.8283,35.0742,"","","","",4.4602,11.1546,6.6944,163.040,7.4895,21.0913,4.3715,5.5265,3.7038,"","",,"","","","","","","","",,"","","","","","","",17,3,522,107.543,2021-06-13T17:05:03.078330Z,,1,107.543,83.794,,,"","",
8,0,1,5,5.5719,0.6471,5,9,1:18.2876,8,1:18.2876,8,13:28.3411,Active,True,0,0,8,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,209,209,"",5,150,0,A,0,0,-0.0001,168.628,2.6417,34.8201,"",23.5117,"",129.5110,4.2852,10.9020,6.6168,165.358,7.5784,21.2213,4.4614,5.5106,3.6330,8.7438,29.3620,166.468,5.7381,11.6403,5.9022,8.9726,5.0764,8.4769,14.1055,3.4005,123.473,1.9538,"","",3.6748,"","","",168.628,2.6417,34.9626,"","","","",4.3383,10.9666,6.6283,165.358,7.5784,21.3543,4.5251,5.6065,3.6443,"","",,"","","","","","","","",,"","","","","","","",11,21,400,108.063,2021-06-13T17:05:03.078330Z,,,108.063,83.727,,,"","",
10,0,1,6,6.5225,0.9506,6,11,1:18.3921,8,1:18.3921,8,13:29.2917,Active,True,0,0,8,Green,18,Ed,Jones,IndyCar,D/H/F,Veteran,Dale Coyne Racing with Vasser Sullivan,128,128,"",6,150,0,A,0,0,-0.0001,168.143,2.7098,35.0333,"",24.2309,"",129.9710,4.2849,10.8623,6.5600,165.740,7.6125,21.4065,4.4486,5.5809,3.7226,8.7636,29.3258,165.180,5.8039,11.6406,5.8367,8.9216,5.0521,8.4055,14.0330,3.3534,124.329,1.9436,"","",3.6804,"","","",167.592,2.7098,35.0437,"","","","",4.3454,10.9274,6.5820,164.876,7.6125,21.4065,4.4554,5.6160,3.7226,"","",,"","","","","","","","",,"","","","","","","",12,129,918,107.919,2021-06-13T17:05:03.078330Z,,,107.919,83.629,,,"","",
5,0,1,7,7.7166,1.1941,7,6,1:18.6013,8,1:18.6013,8,13:30.4858,Active,True,0,0,8,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,263,263,"",7,150,0,A,0,0,-0.0001,165.089,2.7343,34.9440,"",24.2258,"",128.6290,4.2151,10.6558,6.4407,167.105,7.4584,21.2961,4.4130,5.5144,3.6530,8.7105,29.3354,166.639,5.7224,11.5953,5.8729,8.9647,5.1532,8.6383,14.3219,3.4851,122.124,1.9695,"","",3.6949,"","","",165.089,2.7343,"","","","","",4.2151,10.6558,6.4407,167.105,7.4584,"",4.4130,5.5685,"","","",,"","","","","","","","",,"","","","","","","",7,25,326,107.632,2021-06-13T17:05:03.078330Z,1,,107.632,83.505,,,"","",
7,0,1,8,8.8149,1.0983,8,8,1:19.1438,8,1:19.1438,8,13:31.5841,Active,True,0,0,8,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,173,126,"",8,148,0,A,0,0,-0.0001,167.249,2.6888,35.1325,"",23.6152,"",129.3160,4.2993,10.9273,6.5666,166.683,7.4622,21.3767,4.5040,5.5715,3.6682,8.7802,29.5952,166.707,5.7114,11.6544,5.9430,9.1101,5.2450,8.7175,14.4161,3.4725,121.191,1.9746,"","",3.6986,"","","",166.500,2.6888,"","","","","",4.3664,10.9330,6.5666,166.683,7.4622,"",4.5040,5.6269,"","","",,"","","","","","","","",,"","","","","","","",13,139,580,106.894,2021-06-13T17:05:03.078330Z,,,106.894,83.392,,,"","",
