Car,Driver Name,Lap,LapTime,MPH,S1,P2,STOPTIME,I1,L4_SFtoPI,S2,L5,L7,L3_POtoSF,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,S7,L6,I3,P1,L2_PItoPO,S8,Status,TOD,TIRE,OT Remain,OT Used
30,Lundgaard,41,62.7304,103.299,2.9713,0,0,29.154,0,6.3501,0,0,0,6.6224,0.5277,4.6569,13.2102,8.5533,3.7963,10.5646,20.7372,6.7683,0.5359,5.0891,10.1726,5.0835,8.6206,0,12.8392,0,0,4.2186,,29:54.9,A,86,0
30,Lundgaard,42,62.7206,103.315,2.9304,0,0,29.019,0,6.2226,0,0,0,6.5977,0.5299,4.6721,13.2683,8.5962,3.8553,10.5703,20.7471,6.715,0.5364,5.078,10.1768,5.0988,8.7492,0,12.9545,0,0,4.2053,,30:57.6,A,84,2
30,Lundgaard,43,62.7055,103.34,2.93,0,0,28.9433,0,6.3563,0,0,0,6.6274,0.5305,4.62,13.0296,8.4096,3.8172,10.5708,20.8823,6.7536,0.5465,5.2374,10.3115,5.0741,8.6323,0,12.8799,0,0,4.2476,,32:00.3,A,84,0
30,Lundgaard,44,62.6313,103.463,3.1025,0,0,29.0908,0,6.3088,0,0,0,6.6039,0.5258,4.6164,13.0756,8.4592,3.7663,10.5359,20.6126,6.7696,0.5482,5.0268,10.0767,5.0499,8.6972,0,12.9279,0,0,4.2307,,33:03.0,A,84,0
30,Lundgaard,45,62.5472,103.602,2.9639,0,0,28.9885,0,6.24,0,0,0,6.6266,0.536,4.6644,13.158,8.4936,3.8084,10.5597,20.6931,6.7513,0.5522,5.0686,10.1334,5.0648,8.6501,0,12.8656,0,0,4.2155,,34:05.5,A,84,0
30,Lundgaard,46,62.3478,103.933,2.9546,0,0,28.8434,0,6.2,0,0,0,6.6123,0.5298,4.688,13.0765,8.3885,3.807,10.5357,20.6612,6.7287,0.5408,5.0245,10.1255,5.101,8.6256,0,12.8432,0,0,4.2176,,35:07.9,A,84,0
30,Lundgaard,47,62.1818,104.211,2.9458,0,0,28.7829,0,6.1902,0,0,0,6.5499,0.527,4.659,13.097,8.438,3.7731,10.4714,20.6179,6.6983,0.5347,5.0437,10.1465,5.1028,8.5761,0,12.781,0,0,4.2049,,36:10.0,A,84,0
30,Lundgaard,48,62.4367,103.785,2.9443,0,0,28.8414,0,6.2004,0,0,0,6.5542,0.5243,4.6699,13.1425,8.4726,3.7965,10.5138,20.6344,6.7173,0.5355,5.0561,10.1206,5.0645,8.7524,0,12.9609,0,0,4.2085,,37:12.5,A,84,0
30,Lundgaard,49,62.3505,103.929,2.9526,0,0,28.8462,0,6.2334,0,0,0,6.5632,0.5243,4.6325,13.097,8.4645,3.8115,10.529,20.6793,6.7175,0.5336,5.0655,10.1503,5.0848,8.6115,0,12.825,0,0,4.2135,,38:14.8,A,84,0
30,Lundgaard,50,62.1936,104.191,2.9401,0,0,28.8676,0,6.2106,0,0,0,6.6116,0.5263,4.673,13.1053,8.4323,3.7739,10.4738,20.4997,6.6999,0.5296,4.9889,10.0259,5.037,8.6251,0,12.8263,0,0,4.2012,,39:17.0,A,84,0
30,Lundgaard,51,62.579,103.549,2.9504,0,0,29.0532,0,6.2889,0,0,0,6.6399,0.5284,4.6898,13.174,8.4842,3.8107,10.5793,20.7079,6.7686,0.5529,5.059,10.1286,5.0696,8.6255,0,12.8179,0,0,4.1924,,40:19.6,A,84,0
30,Lundgaard,52,62.4996,103.681,2.9955,0,0,28.934,0,6.2711,0,0,0,6.5762,0.5254,4.6622,13.0912,8.429,3.8222,10.5409,20.7055,6.7187,0.5459,5.0655,10.1646,5.0991,8.6379,0,12.8601,0,0,4.2222,,41:22.1,A,84,0
30,Lundgaard,53,62.379,103.881,2.9735,0,0,28.9996,0,6.2529,0,0,0,6.5787,0.5254,4.6861,13.1945,8.5084,3.8281,10.5212,20.577,6.6931,0.5383,5.0158,10.0558,5.04,8.6116,0,12.8024,0,0,4.1908,,42:24.5,A,84,0
30,Lundgaard,54,62.3679,103.9,2.9701,0,0,28.8825,0,6.241,0,0,0,6.5928,0.5295,4.6291,13.0786,8.4495,3.8173,10.5344,20.7024,6.7171,0.5549,5.1139,10.168,5.0541,8.5977,0,12.783,0,0,4.1853,,43:26.9,A,84,0
30,Lundgaard,55,62.3901,103.863,2.9616,0,0,28.9237,0,6.1913,0,0,0,6.5432,0.5219,4.6638,13.2276,8.5638,3.8004,10.5347,20.6357,6.7343,0.5562,5.0647,10.101,5.0363,8.6241,0,12.8307,0,0,4.2066,,44:29.2,A,84,0
30,Lundgaard,56,62.405,103.838,2.9687,0,0,28.9742,0,6.2758,0,0,0,6.5821,0.5251,4.5926,13.1476,8.555,3.8102,10.5327,20.6334,6.7225,0.5349,5.0638,10.1007,5.0369,8.6074,0,12.7974,0,0,4.19,,45:31.6,A,84,0
30,Lundgaard,57,62.6111,103.496,2.9452,0,0,28.9744,0,6.2015,0,0,0,6.6307,0.5273,4.6726,13.197,8.5244,3.8357,10.6005,20.7178,6.7648,0.5418,5.0406,10.1173,5.0767,8.7005,0,12.9189,0,0,4.2184,,46:34.3,A,84,0
30,Lundgaard,58,62.6012,103.512,2.9411,0,0,28.9689,0,6.2267,0,0,0,6.6059,0.5248,4.6506,13.1952,8.5446,3.8589,10.6028,20.7237,6.7439,0.5312,5.0663,10.1209,5.0546,8.6948,0,12.9086,0,0,4.2138,,47:36.9,A,84,0
30,Lundgaard,59,62.5755,103.555,2.9587,0,0,29.1342,0,6.3085,0,0,0,6.606,0.5244,4.81,13.261,8.451,3.8514,10.5658,20.6469,6.7144,0.5266,5.0302,10.0811,5.0509,8.5847,0,12.7944,0,0,4.2097,,48:39.4,A,84,0
30,Lundgaard,60,62.7776,103.222,2.9376,0,0,29.1131,0,6.3153,0,0,0,6.5957,0.5236,4.7146,13.2645,8.5499,3.9287,10.616,20.793,6.6873,0.5282,5.1068,10.177,5.0702,8.648,0,12.8715,0,0,4.2235,,49:42.2,A,82,2
30,Lundgaard,61,62.3753,103.887,2.9374,0,0,28.9574,0,6.237,0,0,0,6.6375,0.5254,4.6328,13.1455,8.5127,3.8234,10.5292,20.6124,6.7058,0.5274,5.0511,10.0832,5.0321,8.607,0,12.8055,0,0,4.1985,,50:44.6,A,82,0
30,Lundgaard,62,62.5769,103.553,2.9182,0,0,29.0482,0,6.2085,0,0,0,6.6463,0.5266,4.7161,13.2752,8.5591,3.8218,10.5238,20.6591,6.702,0.5257,5.0708,10.1353,5.0645,8.6664,0,12.8696,0,0,4.2032,,51:47.2,A,82,0
30,Lundgaard,63,62.3676,103.9,2.9476,0,0,29.0155,0,6.3442,0,0,0,6.6333,0.5252,4.6754,13.0904,8.415,3.824,10.5757,20.5844,6.7517,0.5323,5.0041,10.0087,5.0046,8.5875,0,12.7677,0,0,4.1802,,52:49.5,A,80,2
30,Lundgaard,64,62.4676,103.734,2.952,0,0,29.0048,0,6.2429,0,0,0,6.5563,0.5234,4.6943,13.2536,8.5593,3.8648,10.6477,20.6614,6.7829,0.5322,4.991,10.0137,5.0227,8.6443,0,12.8014,0,0,4.1571,,53:52.0,A,79,1
30,Lundgaard,66,82.0333,78.992,0,22.7836,0,0,0,0,3.9167,0,59.2497,6.8406,0.5528,5.4338,14.3428,8.909,3.9066,10.7981,21.2841,6.8915,0.5723,5.3662,10.486,5.1198,8.7334,0,12.8655,0,0,4.1321,,56:27.2,P,79,0
30,Lundgaard,67,62.5733,103.559,2.8919,0,0,28.9345,0,6.3079,0,0,0,6.6969,0.5321,4.6706,13.0378,8.3672,3.7702,10.5123,20.7337,6.7421,0.5376,5.1238,10.2214,5.0976,8.6657,0,12.9051,0,0,4.2394,,57:29.8,P,70,9
30,Lundgaard,68,62.4068,103.835,2.9386,0,0,28.9496,0,6.3047,0,0,0,6.6782,0.53,4.5958,13.0281,8.4323,3.7488,10.4873,20.5542,6.7385,0.5276,4.9785,10.0669,5.0884,8.6659,0,12.903,0,0,4.2371,,58:32.2,P,70,0
30,Lundgaard,69,62.7245,103.309,2.9329,0,0,29.0645,0,6.2969,0,0,0,6.6283,0.5258,4.6761,13.2064,8.5303,3.7994,10.6187,20.7614,6.8193,0.5407,5.0498,10.1427,5.0929,8.6533,0,12.8986,0,0,4.2453,,59:34.9,P,70,0
30,Lundgaard,70,62.3797,103.88,2.9297,0,0,28.9699,0,6.2425,0,0,0,6.612,0.5279,4.686,13.1857,8.4997,3.7398,10.4776,20.5219,6.7378,0.5356,4.9817,10.0443,5.0626,8.6606,0,12.8879,0,0,4.2273,,00:37.3,P,70,0
30,Lundgaard,71,62.1589,104.249,2.9471,0,0,28.7366,0,6.2094,0,0,0,6.5881,0.5257,4.6193,12.992,8.3727,3.7503,10.4609,20.5277,6.7106,0.5285,5.0016,10.0668,5.0652,8.6514,0,12.8946,0,0,4.2432,,01:39.4,P,70,0
30,Lundgaard,72,62.4231,103.808,2.9486,0,0,28.697,0,6.2729,0,0,0,6.5568,0.5234,4.539,12.9187,8.3797,3.7746,10.5131,20.7654,6.7385,0.5393,5.1761,10.2523,5.0762,8.7249,0,12.9607,0,0,4.2358,,02:41.9,P,70,0
30,Lundgaard,73,62.5286,103.633,2.9429,0,0,28.8211,0,6.2428,0,0,0,6.6014,0.5289,4.5812,13.034,8.4528,3.7563,10.571,20.8762,6.8147,0.5713,5.241,10.3052,5.0642,8.5908,0,12.8313,0,0,4.2405,,03:44.4,P,70,0
30,Lundgaard,74,62.2116,104.161,2.943,0,0,28.7211,0,6.2756,0,0,0,6.5941,0.5255,4.5668,12.9084,8.3416,3.7594,10.5103,20.6192,6.7509,0.5332,5.027,10.1089,5.0819,8.6236,0,12.8713,0,0,4.2477,,04:46.6,P,70,0
30,Lundgaard,75,62.2374,104.117,2.9379,0,0,28.7495,0,6.2539,0,0,0,6.586,0.5268,4.5567,12.9717,8.415,3.7628,10.5037,20.6165,6.7409,0.5264,5.0349,10.1128,5.0779,8.6335,0,12.8714,0,0,4.2379,,05:48.8,P,70,0
30,Lundgaard,76,62.0271,104.47,2.9327,0,0,28.7461,0,6.1904,0,0,0,6.5564,0.5209,4.6351,13.0666,8.4315,3.7222,10.4212,20.4559,6.699,0.5349,4.9801,10.0347,5.0546,8.622,0,12.8251,0,0,4.2031,,06:50.9,P,66,4
30,Lundgaard,77,62.2124,104.159,2.9147,0,0,28.6844,0,6.207,0,0,0,6.6177,0.5274,4.5846,12.945,8.3604,3.7884,10.5247,20.6951,6.7363,0.5323,5.0569,10.1704,5.1135,8.5939,0,12.8329,0,0,4.239,,07:53.1,P,66,0
30,Lundgaard,78,62.0946,104.357,2.9457,0,0,28.7631,0,6.2283,0,0,0,6.5905,0.5296,4.6003,12.9986,8.3983,3.7783,10.532,20.5386,6.7537,0.5369,5.0232,10.0066,4.9834,8.6005,0,12.7929,0,0,4.1924,,08:55.2,P,62,4
30,Lundgaard,79,62.4591,103.748,2.9489,0,0,28.7632,0,6.226,0,0,0,6.6303,0.5266,4.5658,12.958,8.3922,3.8486,10.6154,20.8161,6.7668,0.5425,5.12,10.2007,5.0807,8.738,0,12.8798,0,0,4.1418,,09:57.6,P,57,5
30,Lundgaard,80,63.432,102.157,2.8653,0,0,29.4701,0,6.3343,0,0,0,6.6013,0.5238,4.8197,13.6692,8.8495,3.9346,10.607,20.9603,6.6724,0.559,5.3118,10.3533,5.0415,8.7709,0,13.0016,0,0,4.2307,,11:01.1,P,52,5
30,Lundgaard,81,62.6933,103.36,2.9581,0,0,29.0479,0,6.3339,0,0,0,6.5845,0.5229,4.6717,13.1714,8.4997,3.8753,10.5745,20.7369,6.6992,0.5281,5.0935,10.1624,5.0689,8.6808,0,12.9085,0,0,4.2277,,12:03.8,P,52,0
30,Lundgaard,82,62.5951,103.522,2.9912,0,0,28.9946,0,6.3193,0,0,0,6.6002,0.5231,4.6298,13.0839,8.4541,3.829,10.4844,20.6263,6.6554,0.5257,5.0617,10.1419,5.0802,8.7404,0,12.9742,0,0,4.2338,,13:06.4,P,49,3
30,Lundgaard,83,62.5635,103.575,2.9631,0,0,28.8488,0,6.258,0,0,0,6.5315,0.5213,4.6041,13.0962,8.4921,3.8823,10.6079,20.7742,6.7256,0.53,5.0924,10.1663,5.0739,8.7668,0,12.9405,0,0,4.1737,,14:08.9,P,46,3
30,Lundgaard,84,62.6269,103.47,2.936,0,0,28.8565,0,6.2407,0,0,0,6.5805,0.5255,4.6406,13.0993,8.4587,3.8781,10.6109,20.8039,6.7328,0.5263,5.0811,10.193,5.1119,8.7078,0,12.9665,0,0,4.2587,,15:11.6,P,46,0
30,Lundgaard,85,62.4852,103.705,2.976,0,0,28.895,0,6.2877,0,0,0,6.5348,0.5167,4.6116,13.0965,8.4849,3.8499,10.5617,20.6519,6.7118,0.5219,5.0631,10.0902,5.0271,8.6914,0,12.9383,0,0,4.2469,,16:14.0,P,44,2
30,Lundgaard,86,62.3936,103.857,2.9755,0,0,28.7852,0,6.1776,0,0,0,6.5557,0.5212,4.6233,13.0764,8.4531,3.8542,10.5127,20.6162,6.6585,0.5467,5.1273,10.1035,4.9762,8.7407,0,12.9922,0,0,4.2515,,17:16.4,P,42,2
30,Lundgaard,87,63.3901,102.224,2.9975,0,0,29.3863,0,6.3341,0,0,0,6.6499,0.5234,4.6896,13.4048,8.7152,3.9797,10.7069,20.9328,6.7272,0.5376,5.2086,10.2259,5.0173,8.8164,0,13.071,0,0,4.2546,,18:19.8,P,41,1
30,Lundgaard,88,62.709,103.334,2.9615,0,0,29.081,0,6.3411,0,0,0,6.5779,0.5215,4.6544,13.2005,8.5461,3.8497,10.4899,20.6953,6.6402,0.5267,5.1371,10.2054,5.0683,8.7132,0,12.9327,0,0,4.2195,,19:22.5,P,37,4
30,Lundgaard,89,62.2758,104.053,2.9549,0,0,28.8329,0,6.2209,0,0,0,6.5344,0.5214,4.6768,13.1227,8.4459,3.7981,10.4856,20.5699,6.6875,0.5254,5.0961,10.0843,4.9882,8.6537,0,12.873,0,0,4.2193,,20:24.8,P,36,1
30,Lundgaard,90,62.3082,103.999,2.943,0,0,28.769,0,6.2087,0,0,0,6.4931,0.5189,4.5789,13.1242,8.5453,3.8566,10.5553,20.6157,6.6987,0.5248,5.0562,10.0604,5.0042,8.6875,0,12.9235,0,0,4.236,,21:27.1,P,36,0
30,Lundgaard,91,62.4479,103.766,2.944,0,0,28.8737,0,6.2511,0,0,0,6.5488,0.5203,4.6548,13.1298,8.475,3.8327,10.5542,20.6626,6.7215,0.526,5.0786,10.1084,5.0298,8.6832,0,12.9116,0,0,4.2284,,22:29.6,P,36,0
30,Lundgaard,92,62.3957,103.853,2.9663,0,0,28.8317,0,6.1974,0,0,0,6.537,0.5196,4.6635,13.131,8.4675,3.8822,10.5735,20.6391,6.6913,0.5253,5.0844,10.0656,4.9812,8.7051,0,12.9249,0,0,4.2198,,23:32.0,P,36,0
30,Lundgaard,93,62.6223,103.478,2.9459,0,0,28.9915,0,6.2479,0,0,0,6.5795,0.5241,4.7147,13.2182,8.5035,3.8846,10.55,20.6623,6.6654,0.5238,5.0701,10.1123,5.0422,8.7472,0,12.9685,0,0,4.2213,,24:34.6,P,35,1
30,Lundgaard,94,62.4476,103.767,2.928,0,0,28.9047,0,6.2093,0,0,0,6.5658,0.5212,4.6581,13.2016,8.5435,3.8768,10.5774,20.6525,6.7006,0.5257,5.0344,10.0751,5.0407,8.6817,0,12.8904,0,0,4.2087,,25:37.0,P,35,0
30,Lundgaard,95,62.8104,103.168,2.9524,0,0,29.0561,0,6.241,0,0,0,6.595,0.5222,4.7044,13.2677,8.5633,3.9036,10.6785,20.7825,6.7749,0.5361,5.0833,10.104,5.0207,8.7081,0,12.9718,0,0,4.2637,,26:39.8,P,35,0
30,Lundgaard,96,62.5608,103.579,2.9627,0,0,28.9613,0,6.2692,0,0,0,6.5338,0.5192,4.7109,13.1956,8.4847,3.8745,10.5747,20.6894,6.7002,0.5259,5.0968,10.1147,5.0179,8.7209,0,12.9101,0,0,4.1892,,27:42.4,P,32,3
30,Lundgaard,97,62.7717,103.231,2.974,0,0,29.167,0,6.2309,0,0,0,6.5783,0.5197,4.6977,13.3838,8.6861,3.8752,10.5062,20.681,6.631,0.5241,5.1471,10.1748,5.0277,8.8147,0,12.9237,0,0,4.109,,28:45.2,P,32,0
30,Lundgaard,98,68.3062,94.867,2.9872,0,0,33.003,0,6.6452,0,0,0,7.1289,0.5374,5.5915,16.2417,10.6502,4.5254,11.4907,22.203,6.9653,0.5784,5.5694,10.7123,5.1429,8.9841,0,13.1002,0,0,4.1161,,29:53.5,P,17,15
30,Lundgaard,99,62.8521,103.099,2.9002,0,0,29.2682,0,6.3544,0,0,0,6.623,0.5219,4.7881,13.3906,8.6025,3.8405,10.5039,20.7451,6.6634,0.5295,5.1903,10.2412,5.0509,8.7002,0,12.8388,0,0,4.1386,,30:56.3,P,10,7
30,Lundgaard,100,62.6124,103.494,2.9044,0,0,29.0213,0,6.2521,0,0,0,6.6158,0.5216,4.6891,13.249,8.5599,3.8312,10.4774,20.6256,6.6462,0.5284,5.2008,10.1482,4.9474,8.7911,0,12.9655,0,0,4.1744,K,31:58.9,P,0,10
5,O'Ward,1,66.9084,96.849,3.2593,0,0,32.7846,0,7.593,0,1049.09,0,7.1852,0.5509,5.3137,14.7471,9.4334,4.0195,10.816,21.3326,6.7965,0.5527,5.3746,10.5166,5.142,8.6792,0,12.7912,0,0,4.112,,41:15.7,A,150,0
5,O'Ward,2,63.0444,102.785,2.883,0,0,29.337,0,6.345,0,0,0,6.5894,0.5242,4.9667,13.5196,8.5529,3.831,10.595,20.8894,6.764,0.5297,5.2121,10.2944,5.0823,8.6659,0,12.818,0,0,4.1521,,42:18.7,A,141,9
5,O'Ward,3,62.9096,103.005,2.9017,0,0,29.2781,0,6.3012,0,0,0,6.5814,0.5226,4.9222,13.4938,8.5716,3.8288,10.5733,20.7809,6.7445,0.5268,5.132,10.2076,5.0756,8.6714,0,12.8506,0,0,4.1792,,43:21.6,A,138,3
5,O'Ward,4,62.7228,103.312,2.928,0,0,29.1193,0,6.2632,0,0,0,6.5316,0.5257,4.7914,13.3965,8.6051,3.829,10.5922,20.8072,6.7632,0.5324,5.112,10.215,5.103,8.6318,0,12.7963,0,0,4.1645,,44:24.4,A,135,3
5,O'Ward,5,62.5392,103.615,2.9076,0,0,29.0089,0,6.2522,0,0,0,6.531,0.5245,4.7694,13.3181,8.5487,3.8095,10.5759,20.7211,6.7664,0.5374,5.0611,10.1452,5.0841,8.6252,0,12.8092,0,0,4.184,,45:26.9,A,135,0
5,O'Ward,6,62.7237,103.31,2.9445,0,0,29.0114,0,6.2077,0,0,0,6.5023,0.5255,4.8304,13.3569,8.5265,3.8271,10.5896,20.7925,6.7625,0.5432,5.1232,10.2029,5.0797,8.6785,0,12.9198,0,0,4.2413,,46:29.6,A,133,2
5,O'Ward,7,62.7395,103.284,2.9452,0,0,29.0162,0,6.2092,0,0,0,6.5508,0.5277,4.7761,13.311,8.5349,3.8168,10.5701,20.7499,6.7533,0.5376,5.0784,10.1798,5.1014,8.7435,0,12.9734,0,0,4.2299,,47:32.4,A,133,0
5,O'Ward,8,62.6626,103.411,2.9542,0,0,28.9982,0,6.1942,0,0,0,6.5295,0.5261,4.7981,13.3203,8.5222,3.8113,10.5956,20.7579,6.7843,0.5557,5.0974,10.1623,5.0649,8.6673,0,12.9065,0,0,4.2392,,48:35.0,A,133,0
5,O'Ward,9,62.7159,103.323,2.9708,0,0,29.085,0,6.2375,0,0,0,6.5606,0.53,4.8102,13.3161,8.5059,3.8004,10.5465,20.7387,6.7461,0.547,5.0997,10.1922,5.0925,8.6742,0,12.8922,0,0,4.218,,49:37.7,A,133,0
5,O'Ward,10,62.6124,103.494,2.9303,0,0,28.9751,0,6.2314,0,0,0,6.548,0.5276,4.7805,13.2654,8.4849,3.7946,10.5455,20.7144,6.7509,0.5361,5.0592,10.1689,5.1097,8.7018,0,12.9229,0,0,4.2211,,50:40.4,A,133,0
5,O'Ward,11,62.6816,103.38,2.9422,0,0,29.0485,0,6.2598,0,0,0,6.58,0.5291,4.8223,13.2665,8.4442,3.7938,10.569,20.7363,6.7752,0.5398,5.0713,10.1673,5.096,8.6997,0,12.8968,0,0,4.1971,,51:43.0,A,131,2
5,O'Ward,13,77.5765,83.53,0,19.4621,0,0,0,0,3.8809,2556.53,58.1144,6.7438,0.5376,5.1163,13.779,8.6627,3.8514,10.5587,20.9272,6.7073,0.5334,5.2614,10.3685,5.1071,8.6401,0,12.7835,0,0,4.1434,,54:12.8,P,125,6
5,O'Ward,14,62.7126,103.329,2.8805,0,0,29.0691,0,6.2279,0,0,0,6.6743,0.5302,4.8165,13.2864,8.4699,3.7659,10.5443,20.6879,6.7784,0.53,5.0452,10.1436,5.0984,8.7067,0,12.9556,0,0,4.2489,,55:15.5,P,116,9
5,O'Ward,15,62.3716,103.893,2.9281,0,0,28.8496,0,6.2271,0,0,0,6.5728,0.5259,4.7293,13.1216,8.3923,3.769,10.5239,20.6295,6.7549,0.531,5.0332,10.1056,5.0724,8.6469,0,12.8925,0,0,4.2456,,56:17.9,P,116,0
5,O'Ward,16,62.496,103.687,2.9439,0,0,29.0205,0,6.2344,0,0,0,6.5808,0.5256,4.7376,13.2614,8.5238,3.7778,10.5262,20.5834,6.7484,0.5275,4.9837,10.0572,5.0735,8.6569,0,12.8921,0,0,4.2352,,57:20.4,P,116,0
5,O'Ward,17,63.5324,101.995,2.9358,0,0,29.5002,0,6.2919,0,0,0,6.6602,0.5276,4.9067,13.6123,8.7056,3.8776,10.4593,21.044,6.5817,0.5141,5.3466,10.5847,5.2381,8.7514,0,12.9882,0,0,4.2368,,58:23.9,P,116,0
5,O'Ward,18,62.6188,103.483,2.9663,0,0,29.0599,0,6.2916,0,0,0,6.6043,0.5253,4.7411,13.1977,8.4566,3.7565,10.4879,20.6167,6.7314,0.5264,5.0349,10.1288,5.0939,8.7011,0,12.9422,0,0,4.2411,,59:26.5,P,108,8
5,O'Ward,19,63.2822,102.398,2.9529,0,0,29.1827,0,6.2825,0,0,0,6.5858,0.5267,4.7289,13.3615,8.6326,3.8929,10.6303,21.0058,6.7374,0.5421,5.2226,10.3755,5.1529,8.938,0,13.0937,0,0,4.1557,,00:29.8,P,108,0
5,O'Ward,20,64.0361,101.193,2.9681,0,0,30.2043,0,6.6386,0,0,0,6.9643,0.5269,4.9364,13.6333,8.6969,3.7995,10.5526,20.7821,6.7531,0.5342,5.1328,10.2295,5.0967,8.7913,0,13.0497,0,0,4.2584,,01:33.8,P,104,4
5,O'Ward,21,62.8269,103.141,2.9397,0,0,29.114,0,6.3288,0,0,0,6.5919,0.5239,4.7832,13.2536,8.4704,3.844,10.5861,20.7534,6.7421,0.5262,5.0642,10.1673,5.1031,8.7271,0,12.9595,0,0,4.2324,,02:36.7,P,104,0
5,O'Ward,22,62.3566,103.918,2.9409,0,0,28.9934,0,6.2735,0,0,0,6.5708,0.5236,4.7419,13.2082,8.4663,3.756,10.4597,20.5383,6.7037,0.5242,5.0074,10.0786,5.0712,8.5991,0,12.8249,0,0,4.2258,,03:39.0,P,104,0
5,O'Ward,23,62.6757,103.389,2.9179,0,0,29.0566,0,6.3047,0,0,0,6.5485,0.5236,4.7788,13.2855,8.5067,3.8085,10.5052,20.5939,6.6967,0.5252,5.0214,10.0887,5.0673,8.7839,0,13.0252,0,0,4.2413,,04:41.7,P,104,0
5,O'Ward,24,62.3732,103.891,2.9323,0,0,28.903,0,6.2029,0,0,0,6.5431,0.5216,4.791,13.2247,8.4337,3.7857,10.5028,20.5685,6.7171,0.5272,5.019,10.0657,5.0467,8.6621,0,12.9017,0,0,4.2396,,05:44.1,P,104,0
5,O'Ward,25,75.5423,85.78,2.933,0,0,36.2978,0,6.5546,0,0,0,10.0576,0.9258,6.1778,16.7526,10.5748,4.7093,13.2101,24.7749,8.5008,0.6857,5.8871,11.5648,5.6777,9.8563,0,14.4696,0,0,4.6133,Y,06:59.6,P,104,0
5,O'Ward,26,72.0155,89.981,3.2253,0,0,32.8341,0,6.976,0,0,0,7.7168,0.7024,5.5579,14.916,9.3581,4.1854,11.669,23.0546,7.4836,0.5884,5.7003,11.3856,5.6853,9.7627,0,16.1268,0,0,6.3641,Y,08:11.6,P,104,0
5,O'Ward,27,101.519,63.83,6.7617,0,0,54.0265,0,8.8034,0,0,0,16.0584,2.664,9.8321,22.403,12.5709,5.2937,16.6552,30.642,11.3615,0.9046,6.4673,13.9868,7.5195,11.3715,0,16.8508,0,0,5.4793,Y,09:53.1,P,104,0
5,O'Ward,28,123.387,52.518,5.8761,0,0,58.6936,0,9.4395,0,0,0,16.8009,1.6138,10.072,26.5771,16.5051,6.4593,22.1976,41.5158,15.7383,1.4262,9.6502,19.3182,9.668,13.2167,0,23.1777,0,0,9.961,Y,11:56.5,P,104,0
5,O'Ward,29,113.663,57.011,6.6479,0,0,54.2268,0,9.7939,0,0,0,16.8282,1.3764,8.5741,20.9568,12.3827,6.2814,19.2569,36.8485,12.9755,1.1015,7.7506,17.5916,9.841,13.6452,0,22.5878,0,0,8.9426,Y,13:50.2,P,104,0
5,O'Ward,30,121.61,53.285,7.9,0,0,59.1207,0,9.8435,0,0,0,16.5401,1.593,10.669,24.8371,14.1681,6.7078,21.4658,39.3905,14.758,1.1818,10.3253,17.9247,7.5994,14.0819,0,23.099,0,0,9.0171,Y,15:51.8,P,104,0
5,O'Ward,31,119.317,54.309,9.0954,0,0,56.1787,0,10.0868,0,0,0,16.1838,1.4492,8.5394,20.8127,12.2733,5.8613,22.6493,43.3506,16.788,1.1992,8.4684,20.7013,12.2329,13.3601,0,19.7881,0,0,6.428,Y,17:51.1,P,104,0
5,O'Ward,32,102.899,62.974,6.3972,0,0,47.3862,0,8.5036,0,0,0,11.8283,0.6592,8.3146,20.6571,12.3425,6.5363,18.5971,36.7731,12.0608,0.8284,7.7134,18.176,10.4626,10.7887,0,18.7398,0,0,7.9511,Y,19:34.0,P,104,0
5,O'Ward,33,99.3503,65.224,6.3053,0,0,46.4756,0,8.3101,0,0,0,11.6067,0.6273,6.7509,20.2535,13.5026,5.589,18.046,36.761,12.457,0.9494,7.9395,18.715,10.7755,11.8142,0,16.1137,0,0,4.2995,,21:13.4,P,104,0
5,O'Ward,34,67.4621,96.054,3.1078,0,0,32.0571,0,6.9806,0,0,0,7.1557,0.5567,5.3812,14.813,9.4318,4.111,11.0217,22.0694,6.9107,0.5672,5.7247,11.0477,5.323,9.1872,0,13.3356,0,0,4.1484,,22:20.8,P,99,5
5,O'Ward,35,64.9773,99.727,2.9514,0,0,30.6434,0,6.7354,0,0,0,6.9229,0.5356,5.0674,14.0337,8.9663,3.9346,10.6872,21.2813,6.7526,0.5399,5.4407,10.5941,5.1534,8.8439,0,13.0526,0,0,4.2087,,23:25.8,P,99,0
5,O'Ward,36,63.7834,101.594,2.9718,0,0,29.85,0,6.5543,0,0,0,6.6802,0.5232,4.8933,13.6437,8.7504,3.8882,10.6242,20.9358,6.736,0.525,5.211,10.3116,5.1006,8.7805,0,12.9976,0,0,4.2171,,24:29.6,P,99,0
5,O'Ward,37,63.3617,102.27,2.9387,0,0,29.5765,0,6.3811,0,0,0,6.5855,0.5209,4.9208,13.6712,8.7504,3.9163,10.6411,20.8778,6.7248,0.5256,5.1836,10.2367,5.0531,8.6927,0,12.9074,0,0,4.2147,,25:33.0,P,99,0
5,O'Ward,38,62.6974,103.354,2.945,0,0,29.2139,0,6.3672,0,0,0,6.575,0.5222,4.7616,13.3267,8.5651,3.8173,10.5383,20.6133,6.721,0.5265,5.0385,10.075,5.0365,8.6522,0,12.8702,0,0,4.218,,26:35.7,P,99,0
